Reference	ID	Tags	Quote	Occurrence	Question	Response
4:1	aagr				Who does David ask to answer when he calls?	David prays for the God of his righteousness to answer when he calls.
4:2	xjw7				What are the people doing to David’s honor?	They are turning his honor into shame.
4:3	gkdj				Who does Yahweh set apart?	He sets apart the godly for himself.
4:4	em63				How does David say to meditate?	He says, “Meditate in your heart on your bed and be silent.”
4:5	qaq3				What kind of sacrifices does David say to offer?	He says to offer the sacrifices of righteousness.
4:5	otoq				In whom does David say to trust?	He says to trust in Yahweh.
4:6	h04s				What will many say?	Many will say, “Who will show us anything good?”
4:6	n1u0				What does David ask Yahweh to lift up?	He asks Yahweh to lift up the light of his face on them.
4:7	li6c				What has Yahweh given David’s heart?	Yahweh has given his heart more gladness than others have when their grain and new wine abound.
4:8	jsv2				Who makes David safe and secure when he lies down in peacful sleep?	Yahweh alone makes David safe and secure.
5:1	n1aw				Who is David asking to listen to his call and think about his groanings?	David is asking Yahweh to listen to his call and think about his groanings.
5:2	ut05				What names does David use for the one who listens to the sound of his call?	David calls him, “my King and my God.”
5:3	slt1				What will David do in the morning?	He will bring his petition to Yahweh and wait expectantly.
5:4	z6sh				What does God certainly not do?	He certainly does not approve of evil, and evil people will not be his guests.
5:5	su7k				Who will not stand in God’s presence?	The arrogant will not stand in God’s presence.
5:5	exf5				Who does God hate?	God hates all who behave wickedly.
5:6	yyng				What will God do to liars?	God will destroy liars.
5:6	qa62				Who does Yahweh despise?	Yahweh despises violent and deceitful men.
5:7	tqyb				Why will David come into Yahweh’s house?	David will come into Yahweh’s house because of Yahweh’s great covenant faithfulness.
5:7	rt58				How will David bow down toward Yahweh’s holy temple?	David will bow down in reverence.
5:8	tc3b				Why does David ask the Lord to lead him in righteousness?	David asks the Lord to lead him in the Lord’s righteousness because of David’s enemies.
5:9	jh8q				How does David describe his enemies?	David describes his enemies as having no truth in their mouth, their inward being is wicked, their throat is an open sepulchre and they flatter with their tongue.
5:10	bk2a				What is David asking God to do to David’s enemies because of their many transgressions and rebellion against God?	David is asking God to declare that his enemies are guilty.
5:11	un0j				Why should those who take refuge in God shout for joy?	They should shout for joy because God defends them.
5:12	wt2z				What will Yahweh do for the righteous?	Yahweh will bless the righteous and surround them with his favor as with a shield.
6:1	jm01				What is David asking Yahweh not to do?	He asks Yahweh not to rebuke him in his anger or discipline him in his wrath.
6:2	t2ow				What is David asking Yahweh to do because David is frail?	David asks Yahweh to have mercy on him and to heal him.
6:4	yqjb				Why should Yahweh rescue and save David?	Because of Yahweh’s covenant faithfulness.
6:5	hnmg				What will not be remembered in death?	In death there is no remembrance of Yahweh.
6:6	i9c1				What does David do to his bed because he is weary and groaning?	All night he drenches it with his tears.
6:7	nz3h				What happens to David’s eyes because of his grief and because of all his adversaries?	His eyes grow dim and weak.
6:8-9	pr2f				Why should those who practice iniquity get away from David?	Because Yahweh has heard the sound of his weeping and his appeal for mercy and has accepted his prayer.
6:10	k6tp				What will happen to David’s enemies?	All his enemies will be ashamed and greatly troubled and they will turn back and be suddenly humiliated.
7:1	gasw				In whom does David take refuge?	David takes refuge in Yahweh his God.
7:1	sxhn				What is David asking Yahweh to do?	David is asking Yahweh to save him from those who chase him, and to rescue him.
7:2	m6pn				What is only Yahweh able to do for David?	No one but Yahweh is able to bring David to safety.
7:3	e2j3				What did David say that he did not do?	David tells Yahweh that he never did what his enemies said he did and there is no injustice on his hands.
7:4	jv7i				What does David say he has not done to anyone at peace with him or who is against him?	David says he has never done wrong to anyone at peace with him or senselessly harmed any who are against him.
7:5	prqa				What does David say Yahweh should do to him if David is not telling the truth?	David says Yahweh should let David’s enemy pursue David’s life and overtake it, trample his living body, and leave him dishonored in the dust.
7:6	ry2o				What is David asking Yahweh to do in Yahweh’s anger?	David is asking Yahweh to arise and stand up against David’s enemies.
7:6	re4t				What does David ask Yahweh to do for David’s sake?	David asks Yahweh to wake up and carry out the righteous decrees that Yahweh commanded.
7:7	ifk6				What does David want Yahweh to do about the countries?	David wants Yahweh to take his rightful place over the countries.
7:8	w4l2				Who does David want Yahweh to judge?	David wants Yahweh to judge the nations.
7:9	hdch				What does David say the righteous God does?	David says God examines hearts and minds.
7:10	qri5				Where does David’s shield come from?	David’s shield comes from God.
7:10	o27d				Who does God save?	God saves the upright in heart.
7:11	iq3f				How does David describe God?	David describes God as a righteous judge who is indignant each day.
7:12	u5zi				What will God do if a person does not repent?	God will sharpen his sword and will prepare his bow for battle.
7:14	tuxc				How does David describe wickedness in the one who does not repent?	David describes him as pregnant with wickedness, one who conceives destructive plans and gives birth to harmful lies.
7:15	kr21				What happens to the wicked man who digs a pit?	He falls into the hole he has made.
7:16	cm2c				What happens to the destructive plans of the wicked man?	His plans return to his own head and his violence comes down on his own head.
7:17	gg26				For what will David give thanks to Yahweh?	He will give thanks to Yahweh for his justice.
7:17	ocx2				To whom will David sing praise?	David will sing praise to Yahweh Most High.
8:1	tx07				Whose name is magnificent in all the earth?	The name of Yahweh our Lord is magnificant.
8:2	dmd9				What did Yahweh create out of the mouth of babies and infants?	Yahweh created praise.
8:2	k04k				Why did Yahweh create praise?	He created praise in order to silence both the enemy and the avenger.
8:3	yjpt				What did David look up at that caused him to think the human race was not important?	He looked up at the heavens, the moon, and the stars.
8:5	mfq4				How does the human race compare to the heavenly beings?	Yahweh made humans only a little lower than the heavenly beings.
8:5	dvxd				WIth what did Yahweh crown humans?	He crowned them with glory and honor.
8:6	q600				What did Yahweh make mankind to do?	Yahweh made mankind to rule over the works of Yahweh’s hands.
8:7-8	mdxd				What are some things that Yahweh put under mankind’s feet?	He put all sheep and oxen, and even the animals of the field, the birds of the heavens, and the fish of the sea, and everything that passes through the currents of the seas under mankind’s feet.
8:9	wu9k				Whose name is magnificent in all the earth?	The name of Yahweh our Lord is magnificent.
9:1	iny1				How will David give thanks to Yahweh and of what will he tell?	He will give thanks to Yahweh with his whole heart and tell about all his marvelous deeds.
9:3	wyb8				When David’s enemies turn back, what happens to them?	The enemies stumble and perish before Yahweh.
9:4	rs0p				What has the rightous judge done for David?	The rightous judge sits on his throne and has defended David’s just cause.
9:5	ho3x				What did the rightous judge do to the nations and the wicked?	He terrified the nations with his battle cry, destroyed the wicked, and blotted out their memory forever.
9:6	lgch				What happened to the enemy when the righteous judge overthrew their cities?	The enemy crumbled like ruins and all remembrance of them perished.
9:7	a2x7				Who remains forever and establishes his throne for justice?	Yahweh remains forever and establishes his throne for justice.
9:8	pfi1				How does Yahweh judge the world and what does he do for the nations?	Yahweh judges the world fairly and makes just decisions for the nations.
9:9	bj9s				What will Yahweh be for the oppressed?	Yahweh will be a stronghold for the oppressed in times of trouble.
9:10	kv83				What does David ask Yahweh do for those who seek him?	David asks Yahweh not to abandon those who seek him.
9:11	af14				What does David say the people are to do to Yahweh, who rules in Zion?	They are to sing praises to Yahweh and tell the nations what Yahweh has done.
9:12	yzqs				What does the God not forget?	He does not forget the cry of the oppressed.
9:13	bqa4				What is David asking Yahweh to do for him?	He is asking Yahweh to have mercy on him.
9:13	cvd6				By whom is David oppressed?	David is oppressed by those who hate him.
9:14	zxaj				Where will David rejoice in salvation?	David will rejoice in salvation in the gates of the daughter of Zion.
9:15	ds8y				What has happened to the nations?	The nations have sunk down into the pit that they made and their feet are caught in the net that they hid.
9:16	wz01				Who has made himself known and executed judgment?	Yahweh has made himself known and executed judgment.
9:17	dlii				Where are the wicked sent?	They are sent to sheol, which is the destiny of all the nations that forget God.
9:18	fqt1				What will not happen to the needy and the oppressed?	The needy will not always be forgotten nor will the hopes of the oppressed be forever dashed.
9:19	zuih				What does David want Yahweh to prevent man from doing?	David wants Yahwah to arise and not let man conquer them.
9:20	tojm				What is David asking Yahweh to do to the nations?	He is asking Yahweh to terrify them and make them know that they are mere men.
10:1	xc3p				How does the writer feel that Yahweh is treating him?	The writer feels that Yahweh is standing far off and hiding himself.
10:2	bamt				What does the writer ask Yahweh to do to the wicked people?	The writer asks Yahweh to let the wicked be trapped by their own schemes.
10:4	tuqc				Why does the wicked man not seek God?	The wicked man does not seek God because he is so proud.
10:6	g5oa				What does the wicked man say in his heart?	The wicked man says, “I will never fail; throughout all generations I will not meet adversity.”
10:7	qdzi				What fills the mouth of the wicked man?	His mouth is full of curing and deceptive, harmful words.
10:9	qukw				What animal if the wicked man like?	He is like a lion that lurks in secret in the thicket and lies in wait to catch the oppressed.
10:11	b0ze				What does the wicked man say in his heart about God?	The wicked man says, “God has forgotten; he covers his face; he will not bother to look.”
10:12	yh2b				How does the writer want Yahweh to respond to the wicked man?	He wants Yahweh to lift up his hand in judgment and to not forget the oppressed.
10:13	f1v6				What does the wicked man say in his heart to God?	He says, “You will not hold me accountable.”
10:15	lrd0				What did the wicked and evil man think about his evil deeds?	He thought God would not discover them.
10:16	fhve				How does Yahweh respond to the needs of the oppressed?	He strengthen’s their heart, listens to their prayer, and defends them.
11:1	c4y7				In whom does David take refuge?	David takes refuge in Yahweh.
11:1	au9q				What will the people say to David about his soul?	They will tell him to flee like a bird to the mountain.
11:2	hxvj				How do the wicked prepare to attack the upright in heart?	They prepare their bows and make ready their arrows.
11:4	dkuj				What is Yahweh doing in his holy temple?	His eyes are watching and examining the children of men.
11:5	vhrp				Who does Yahweh examine?	He examines the righteous and the wicked
11:5	qb70				Who does Yahweh hate?	He hates those who love to do violence.
11:6	agw7				What does Yahweh do to the wicked?	He rains burning coals and brimstone upon them and pours out a scorching wind from his cup.
11:7	xaba				What does Yahweh think of righteousness?	He loves righteousness.
11:7	a5hr				What will happen to the upright?	The upright will see Yahweh’s face.
12:1	ni94				Why is David asking for Yahweh’s help?	David is asking for Yahweh’s help because the godly have disappeared and the faithful have vanished.
12:2	e7hc				How does everyone speak to his neighbor?	Everyone says empty words to his neighbor, and speaks with flattering lips and a double heart.
12:3	g0b6				What does David want Yahweh to do to the flattering lips?	David wants Yahweh to cut off all flatterings lips and every tongue declaring great things.
12:4	p6de				What flattering thing have some said?	Some have said, “With our tongues will we prevail. When our lips speak, who can be lord over us?”
12:5	l9ta				What will Yahweh do for the poor and the needy?	Yahweh will arise and provide safety for which they long.
12:6	wv05				What are the words of Yahweh like?	Yahweh’s words are pure words like silver purified in a furnace and refined seven times.
12:7	gpqe				What does David ask Yahweh to do for godly people?	He asks Yahweh to forever keep and preserve them from this wicked generation.
12:8	z4au				What causes the wicked to walk on every side?	The wicked walk on every side when evil is exalted among the sons of men.
13:3	pdod				How does David ask Yahweh to respond to his prayer?	He asks Yahweh to look at him, answer him, and enlighten his eyes.
13:3	hs65				What does David fear will happen if Yahweh does not answer?	David fears he will sleep in death.
13:4	ddji				What does David not want his enemies to say about him?	He does not want them to say they have defeated him and prevailed over their adversary.
13:4	t2fv				What will happen if David is defeated?	His enemies will rejoice when he is brought down.
13:5	l9at				In what has David trusted?	David has trusted in Yahweh’s covenant faithfulness.
13:5	l1s3				In what does David’s heart rejoice?	His heart rejoices in Yahweh’s salvation.
13:6	p7as				Why will David sing to Yahweh?	David will sing because Yahweh has treated him very generously.
14:1	a42i				What does a fool say in his heart?	A fool says, “There is no God.”
14:2	rmxk				Why does Yahweh looks down on the sons of mankind?	He looks down to see if there are any who understand, who seek after him.
14:3	rkib				Who has turned aside and become filthy?	Everyone has turned aside and all have become filthy.
14:4	auhi				Who does not call on Yahweh?	Those who commit iniquity and who eat up David’s people as they eat bread, and do not call on Yahweh.
14:5	nd5n				Why do those who do not call on Yahweh tremble with dread?	They tremble with dread because God is with the righteous assembly.
14:6	wgc6				Who is the refuge of the poor person?	Yahweh is his refuge.
14:7	ymzf				What does David want to come from Zion?	David wants the salvation of Israel to come from Zion.
14:7	qy7l				When will Jacob rejoice and Israel be glad?	When Yahweh brings back his people from the captivity.
15:1-2	f181				What kind of person may stay in Yahweh’s tabernacle and live on his holy hill?	The person who walks blamelessly, does what is right, and speaks truth from his heart may stay in Yahweh’s tabernacle and live on his holy hill.
15:3	hoq8				What does this blameless person not do with his tongue?	He does not slander with his tongue.
15:4	cmug				Who does this blameless person despise?	He despises the worthless person.
15:4	kq5t				Who does this blameless person honor?	He honors those who fear Yahweh.
15:4	v7zh				When this person swears to his own disadvantage, what does he not do?	He does not take back his promises.
15:5	jthh				When this blameless person lends money, what does he not do?	He does not charge interest.
15:5	o8z9				What does this blameless person not take bribes to do?	He does not take bribes to testify against the innocent.
15:5	u2jg				What will never happen to the blameless person who does these things?	He will never be shaken.
16:1	d6rw				What does David ask God to do for him?	David wants God to protect him because he takes refuge in God.
16:2	t7pw				What does David recognize about his relationship to Yahweh?	David recognizes that Yahweh is his Lord, and that David’s goodness is nothing apart from Yahweh.
16:3	wha5				Who are the saints on the earth?	They are the noble people in whom David delights.
16:4	n1wt				What will happen to those who seek out other gods?	Trouble will be increased to those who seek out other gods.
16:4	psci				In what ways will David not worship other gods?	He will not pour out drink offerings of blood to their gods, or lift up their names with his lips.
16:6	h8wh				What does David recognize that Yahweh does for him?	Yahweh holds David’s destiny, gives him pleasant places, and a pleasing inheritance.
16:7-8	iuiq				Why does David bless Yahweh?	David blesses Yahweh because Yahweh counsels him.
16:9	kyjj				How does David’s heart respond to Yahweh?	David’s heart is glad, and will exalt in Yahweh.
16:10	pgy5				What will Yahweh not allow to happen to the one who has covenant faithfulness?	Yahweh will not let him see the pit.
16:11	svzj				What benefits does David get from Yahweh?	Yahweh teaches David the path of life, gives him joy, and delights that comes from abiding in Yahweh’s right hand forever.
17:1	ov4w				What does David ask God to do for him?	David asks Yahweh to listen to his plea for justice, pay attention to his call for help, and give ear to his prayer.
17:2	i6u9				What does David pray will come from Yahweh’s presence?	David prays that his vindication will come from Yahweh’s presence.
17:3	iglg				What will happen to David if Yahweh comes to him in the night?	Yahweh will purify him and not find any evil plans or transgressions in his mouth.
17:4	g7py				How has David kept himself from the ways of the lawless?	It is at the word of Yahweh’s lips that David has kept himself from lawless ways.
17:6	h1cb				Why does David call on God?	David calls on God because God answers him.
17:7	fu9j				What does David ask God to show him?	He asks God to show his covenant faithfulness to him in a wonderful way.
17:7	jq2c				Who does God save by his right hand?	He saves those who take refuge in him from their enemies.
17:8-9	ztvx				How does David describe the way God protects him from the wicked enemies who assault him?	God will protect David like the apple of God’s eye by hiding David under the shadow of God’s wings.
17:10	twb8				How does David describe his enemies?	He says his enemies have no mercy on anyone, and their mouths speak with pride.
17:11	y3tq				What have David’s enemies done to him?	They have surrounded his steps and set their eyes to strike him to the ground.
17:13	z4wx				What does David ask Yahweh to do to his enemies?	He asks Yahweh to arise, attack his enemies, and throw them down on their faces.
17:14	zbwa				From whom is David asking Yahweh to rescue his him by his hand?	He is asking Yahweh to rescue him from men of this world whose prosperity is in this life alone.
17:14	wbhc				How will Yahweh provide for his treasured ones?	Yahweh will fill their bellies with riches so that they will have many children to whom they will leave their wealth.
17:15	vzij				What does David expect to happen when he sees Yahweh’s face in righteousness?	He will be satisfied with a sight of Yahweh.
18:1	z537				What emotion does David express toward Yahweh?	He says, “I love you.”
18:3	h95o				What will happen when David calls on Yahweh?	David will be saved from his enemies.
18:6	wtyn				Where was Yahweh when he heard David’s voice?	Yahweh heard David’s voice from his temple.
18:7	hg1n				Why were the foundations of the mountains shaken?	They were shaken because God was angry.
18:9	qw0f				How did Yahweh come down from the heavens?	He rode on a cherub and flew; he glided on the wings of the wind.
18:14	ju2h				How did Yahweh scatter his enemies?	He shot his arrows and scattered them.
18:15	wvce				What exposed the foundations of the world?	Yahweh’s battle cry and the blast of the breath of his nostrils.
18:16	xta1				Out of what did Yahweh pull David?	He pulled David out of the surging water.
18:19	tuhb				Why did Yahweh save David?	Yahweh saved David because Yahweh was pleased with him.
18:27	yzdj				What does Yahweh do to afflicted people?	He saves afflicted people.
18:27	osfw				What does Yahweh do to those with proud, uplifted eyes?	He brings down those with proud, uplifted eyes.
18:30	etne				How does David describe Yahweh’s way?	He says Yahweh’s way is perfect.
18:37	u0d2				What did David do to his enemies?	David pursued his enemies and caught them.
18:41	h96h				What happened when David’s enemies called to Yahweh?	Yahweh did not answer them.
18:43	x00m				Over what has Yahweh made David the head?	Yahweh made David the head over nations.
18:48	z5oq				From whom is David set free?	He is set free from his enemies.
18:50	w50l				To whom does Yahweh show his covenant loyalty?	He shows his covenant loyalty to his anointed one, to David and to his descendants forever.
19:1	enq6				What do the heavens declare and the skies make known?	The heavens declare God’s glory and the skies make his handiwork known.
19:2	agh4				What does the speech that pours out reveal?	The speech that pours out reveals knowledge.
19:4	bhqn				Where do the words and speech of the heavens and the skies go?	Their words go out over all the earth, to the end of the world.
19:5	qd26				What is the sun like?	The sun is like a bridegroom, and like a strong man.
19:7	ljqd				What does the law of Yahweh do?	The law of Yahweh restores the soul.
19:7	homz				What do the decrees of Yahweh do?	The decrees of Yahweh give wisdom to the inexperienced.
19:8	xjrt				What do the instructions of Yahweh do?	They make the heart joyful.
19:8	olys				What do the commands of Yahweh do?	They give insight to the eyes.
19:10	llhn				How do the righteous decrees of Yahweh compare to gold?	They are of greater value than gold, even much more than much find gold.
19:11	sf0i				What do the righteous decrees of Yahweh do for Yahweh’s servant?	By them his servant is warned, they cause him to obey and receive great reward.
19:12	qbvk				From what does David ask to be cleansed?	He asks to be cleansed from hidden faults.
19:13	tao7				What happens when the servant does not let his arrogant sins rule over him?	He will be perfect and innocent from many transgressions.
19:14	eeav				What does David want to be acceptable in Yahweh’s sight.	David wants the words of his mouth and the thoughts of his heart to be acceptable in Yahweh’s sight.
20:2	jerx				From where does David want God to send help and support?	He asks that Yahweh send help from the sanctuary and support from Zion.
20:3	eig7				What does David want Yahweh to call to mind and to accept?	David asks that Yahweh call to mind all of the offerings and accept their burnt sacrifices.
20:5	uozy				In what does David say they will rejoice?	David says they will rejoice in Yahweh’s salvation.
20:6	owzh				Who does David say that Yahweh will rescue?	David knows that Yahweh will rescue his anointed.
20:7	ymkg				In what do other people trust?	Some trust in chariots and others in horses.
20:7	madq				What does David and his people do in order to gain victory?	They call on Yahweh their God.
21:1	t5ac				In what does the king rejoice?	He rejoices in Yahweh’s strength and in the salvation Yahweh provides.
21:2	o8im				What has Yahweh done for the king?	Yahweh has given the king his heart’s desire and has not held back the request of his lips.
21:3	o02w				What has Yahweh brought to the king and placed on his head?	He has brought the king rich blessings and placed a crown of purest gold on his head.
21:4	gpsc				What did Yahweh give the king after the king asked for it?	Yahweh gave the king life and long days forever and ever.
21:5	tlep				Why is the king’s glory great?	His glory is great because of Yahweh’s victory.
21:5	ditp				What has Yahweh bestowed upon the king?	Yahweh has bestowed splendor and majesty.
21:7	z1b6				Why will the king not be moved?	He will not be moved because he trusts in Yahweh through the Most High’s covenant faithfulness.
21:8	lz5r				Who will the hand of Yahweh seize?	His hand will seize all the enemies who hate Yahweh.
21:9	t89b				What will Yahweh do to his enemies?	He will burn them up, and they will be consumed in his wrath.
21:10	j0n7				What will Yahweh do to the offspring of his enemies?	He will destroy their offspring and their descendants.
21:11	sf7r				Why will Yahweh destroy his enemies?	He will destroy them because they intended evil against him.
21:11-12	fpsn				Why will the plot of Yahweh’s enemies not succeed?	It will not succeed because Yahweh will turn them back and draw his bow against them.
21:13	zx21				How will the people exalt Yahweh?	They will sing and praise his power.
22:1	fqsq				What is David asking God?	David is asking why God has abandoned him, why he is so far from David.
22:2	q3ih				What does David do in the daytime and at night?	David cries out in the daytime and at night David is not silent.
22:3	sv9g				How does David refer to God?	David refers to God as Holy, sitting as king with the praises of Isreal.
22:4-5	a778				What did David’s ancestors do and how did God respond?	They trusted in God, he rescued them, and they were not disappointed.
22:6	gt55				How does David describe himself?	David says he is a worm and not a man, a disgrace to humanity and despised by the people.
22:8	cih5				What do the people that taunt and mock David say to him?	They say, “He trusts in Yahweh; let Yahweh rescue him.”
22:9-10	ik82				How long has David trusted God?	David trusted Yahweh when he was on his mother’s breasts and since he was in his mother’s womb.
22:11	gbvz				What is David asking God to do for him?	He is asking God to not be far away from him because trouble is near and there is no one to help.
22:12-13	f8z5				What is surrounding David like a roaring lion?	Many strong bulls of Bashan surround him with mouths wide open against him.
22:14-15	vd80				How does David describe himself?	He says he is being poured out like water, all his bones are dislocated, his heart is like wax, his strength has dried up, his tongue sticks to the roof of his mouth.
22:16	i2s5				What has surrounded David and encircled him?	Dogs have surrounded him and a company of evildoers encircled him, having pierced his hands and feet.
22:18	tlo6				What was done to the garments and the clothes?	The garments were divided and lots were cast for the clothes.
22:19	vr60				What does David request of Yahweh?	He requests Yahweh to not be far away.
22:20-21	vpid				From what does David want to be rescued and saved?	He wants his soul rescued from the sword, his precious life from the paws of the dogs, the horns of the wild oxen, and be saved from the lion’s mouth.
22:22	aucn				What will David declare to his brothers and where will he praise Yahweh?	He will declare Yahweh’s name to his brothers and praise him in the midst of the assembly.
22:23	fibl				Who should praise, honor, and stand in awe of Yahweh?	All who fear Yahweh, all descendants of Jacob, and all descendants of Israel should praise, honor, and stand in awe of him.
22:24	jsgv				When did Yahweh hear the afflicted one?	He heard the afflicted one when he cried to him.
22:25	yz4e				Where will David praise and fulfill his vows?	He will praise Yahweh in the great assembly and fulfill his vows before those who fear Yahweh.
22:26	elux				Who will eat, be satisfied, and praise Yahweh?	The oppressed will eat, be satisifed and those who seek Yahweh will praise him.
22:27	x0gc				What will all the peoples of the earth and what will the famiies of the nations do?	The peoples of the earth will remember and turn to Yahweh and all the families of the nations will bow down before him.
22:28	uuac				Over what does Yahweh rule?	Yahweh rules over the nations.
22:29	kogg				Who will bow before Yahweh?	All those who are descending into the dust, who cannot preserve their own souls, will bow before him.
22:30-31	l233				What will future generations do?	They will come and tell to a people not yet born what he has done.
23:1	ajxo				Who is David’s shepherd?	David’s shepherd is Yahweh.
23:2	dt7r				Where does Yahweh make David lie down?	Yahweh makes David lie down in green pastures.
23:2	pwar				Where does Yahweh lead David?	Yahweh leads David beside tranquil water.
23:3	dnj5				What does Yahweh restore?	Yahweh restores David’s soul.
23:3	sgmc				Where does Yahweh guide David?	Yahweh guides David along right paths.
23:4	g7p5				When David walks through a valley of darkest shadow, who is with him?	Yahweh is with David.
23:5	wmin				What does Yahweh prepare before David?	Yahweh prepares a table in the presence of David’s enemies.
23:5	ghgs				What does Yahweh annoint?	Yahweh annoints David’s head with oil.
23:6	jeyt				What will pursue David all the days of his life?	Goodness and covenant faithfulness will pursue David.
23:6	ubvw				Where will David live all the days of his life?	David will live in the house of Yahweh for a very long time.
24:1	bcbs				Who founded the earth?	Yahweh founded it upon the seas and established it on the rivers.
24:3-4	je3p				Who will ascend the mountain of Yahweh and stand in Yahweh’s holy place?	Those who have clean hands and a pure heart; who have not lifted up their soul to what is false, and who have not sworn deceitfully will ascend Yahweh’s mountain and stand in his holy place.
24:5-6	mrxp				Who will receive a blessing from Yahweh?	The generation of those who seek him, those who seek the face of the God of Jacob, will receive a blessing.
24:7	mt25				Why are the gates to be lifted up?	So that the King of glory may come in.
25:2	v142				For what does David ask God?	David asks God to not let him be humiliated, and to not let his enemies rejoice over him.
25:4-5	d3bx				What does David ask Yahweh to make known to him?	David requests Yahweh to make known to him Yahweh’s ways.
25:6-7	ofy5				What does David ask Yahweh to call to mind?	David asks Yahweh to call to mind his acts of compassion and of covenant faithfulness, but not to think about the sins of David’s youth or his rebelliousness.
25:8-9	vb6c				What does Yahweh do because he is good and upright?	He teaches sinners the way, guides the humble with justice, and teaches the humble his way.
25:10	qvji				From what are the paths of Yahweh made?	They are made from covenant faithfulness and trustworthiness.
25:11	wo2v				Why should Yahweh pardon David’s sin?	He should pardon David for the sake of Yahweh’s name.
25:12-13	s7p4				What will Yahweh do for the man who fears Yahweh?	The Lord will instruct him in the way he should choose.
25:14	nc2t				What does Yahweh do for those who honor him?	He gives them his friendship and makes his covenant known to them.
25:15	n5dr				Why does David always keep his eyes on Yahweh?	Because Yahweh will free David’s feet from the net.
25:16	rya0				When David is alone and afflicted, what does he request of Yahweh?	David asks Yahweh to turn toward him and have mercy on him.
25:17-19	x726				When David’s heart is troubled what does he ask of Yahweh?	David asks Yahweh to see his affliction and his toils, to forgive his sins, and to see his enemies who hate him and are cruel to him.
25:20	afh7				Why will David not be humiliated?	Because he takes refuge in Yahweh.
25:22	eqyr				From what does David ask God to rescue Israel?	He asks God to rescue Israel from all of its troubles.
26:1	n3yu				How does David say that he has walked?	David says he has walked with integrity and has trusted in Yahweh without wavering.
26:2	c4a1				What does David ask Yahweh to examine and test?	He asks Yahweh to test the purity of his inner parts and heart.
26:3	h83r				What is before David’s eyes?	Yahweh’s covenant faithfulness is before David’s eyes.
26:4	e5hs				With whom does David not associate or mingle?	Davied does not associate with deceitful people or mingle with dishonest people.
26:5	rggv				What does David hate?	David hates the assembly of evildoers.
26:5	kmk7				With whom does David not live?	He does not live with the wicked.
26:6-7	wbdp				What does David do as he goes around Yahweh’s altar?	He sings a loud song of praise and reports all of Yahweh’s wonderful deeds.
26:8	gf41				How does David feel about the house where Yahweh lives?	He loves the house where Yahweh lives.
26:9	cs3a				What does David asking Yahweh not to do?	David asks Yahweh not to sweep his soul away with the sinners, or his life with bloodthirsty men.
26:11	mtes				How does David say that he will walk?	David says that he will walk in integrity.
26:12	woc5				Where does David’s foot stand and where will he bless Yahweh?	His foot stands on level ground and he will bless Yahweh in the assemblies.
27:1	ayuh				Why should David not fear anyone?	David should not fear anyone since Yahweh is his light, his salvation, and his life’s refuge.
27:2	o9o8				What happened when evildoers drew near to David?	His adversaries and enemies stumbled and fell.
27:3	k8u7				In what situations will David not fear but rather remain confident?	His heart will not fear even though an army encamps against him and war rises up against him.
