Reference	ID	Tags	Quote	Occurrence	Question	Response
3:26	xmj1				What did the first woman say to King Solomon?	The first woman said to give the living child to the second woman and not kill it.
3:27	qzuw				What did King Solomon say to do with the living child?	Solomon said to give the living child to the first woman and by no means kill it.
3:28	wg52				What did all of Israel do when they heard of the judgement the king had given?	All of Israel feared the king because they saw the wisdom that God gave him for giving judgments.
4:1	rv5q				Was Solomon king over all Israel?	Yes, Solomon was king over all Israel.
4:5	snkc				Did King Solomon have officials and officers?	King Solomon had many men who were officials and officers.
4:7	m4cw				How long did each of Solomon’s officers provide food for his household?	Each officer had to make provision for one month of the year.
4:20	v13o				How numerous were Judah and Israel?	Judah and Israel were as numerous as the sand by the sea.
4:21	hx04				How far did Solomon rule?	Solomon ruled over the kingdoms from the River to the land of the Philistines to the border of Egypt.
4:22-23	hj84				What was Solomon’s provision for one day?	Solomon’s provision for one day included flour, meal, oxen, sheep, deer, gazelles, roebucks, and fattened fowl.
4:25	xl21				How did Judah and Israel live all of the days of Solomon?	Judah and Israel lived in safety, every man under his vine and under his fig tree all the days of Solomon.
4:26	b7hf				How many stalls of horses did Solomon have for his chariots?	Solomon had forty thousand stalls of horses for his chariots.
4:28	ptzq				What was brought for Solomon’s horses?	Barley and straw were brought for the chariot horses and the riding horses.
4:29	wk1l				What did God give to Solomon?	God gave Solomon great wisdom and understanding.
4:31	x5hm				How far did Solomon’s fame reach?	Solomon’s fame reached to all of the surrounding nations.
4:32	jsxa				How many proverbs and songs did Solomon have?	Solomon had three thousand proverbs and one thousand and five songs.
4:34	a8px				How far did people come to hear the wisdom of Solomon?	People came from all the nations to hear the wisdom of Solomon.
5:1	c12q				Who sent servants to Solomon?	Hiram king of Tyre sent his servants to Solomon.
5:3	b5go				Why was David not able to build a house for the name of Yahweh?	David was not able to build a house for the name of Yahweh because of wars.
5:5	d5v5				What did Yahweh tell David?	Yahweh told David, “your son whom I will set on the throne will build a temple for my name.”
5:6	ut70				What did Solomon ask Hiram to do?	Solomon asked Hiram to command his servants to cut cedars from Lebanon for him.
5:7	bs5t				What did Hiram do when he heard Solomon’s words?	Hiram rejoiced greatly and said, “May Yahweh be blessed today.”
5:8	x1oz				Did Hiram do what Solomon asked him to do?	Yes, Hiram sent word saying, “I will do all you desire concerning the timber of cedar and cypress.”
5:9	ldwz				What would Hiram’s servants do with the trees?	Hiram’s servants brought the trees down from Lebanon to the sea where they were made into rafts.
5:9	j667				What was Hiram’s desire?	Hiram desired that Solomon would give food for his household.
5:11	fgyb				What food did Solomon give to Hiram?	Solomon gave Hiram twenty thousand measures of wheat and twenty measures of pure oil every year.
5:12	yfsf				Was there peace between Hiram and Solomon?	Yes, there was peace between Hiram and Solomon and the two of them made a covenant.
5:13	aj1r				How many forced laborers did Solomon have out of Israel?	Solomon had thirty thousand forced laborers out of Israel.
5:14	a699				Who did Solomon put over all of the forced laborers?	Solomon put Adoniram over all of the forced laborers.
5:16	l6kh				Did Solomon have men who supervised all of the workers?	Yes, Solomon had 3,300 chief officers who were over the work and supervised the workers.
5:17	ford				What did the workers quarry for the foundation of the house of Yahweh?	The workers quarried large stones for the foundation of the house of Yahweh.
6:1	yimp				When did Solomon begin building the temple of Yahweh?	Solomon began building the temple of Yahweh in the 480th year after the people of Israel came out of Egypt.
6:2	w1a9				What were the dimensions of the temple that Solomon built for Yahweh?	The temple that Solomon built was sixty cubits long, twenty cubits wide, and thirty cubits high.
6:4	qc07				Did Solomon make windows for the house?	Yes, Solomon made framed windows for the house.
6:7	yzdd				Where were the stones for the house prepared?	The stones for the house were prepared at the quarry.
6:9	s5y2				What did Solomon use to cover the house?	Solomon covered the house with beams and planks of cedar.
6:10	cuvh				How were the side rooms joined to the house?	The side rooms were joined to the house with timbers of cedar.
6:13	fade				Did Yahweh promise to live among the people of Israel?	Yes, Yahweh promised to live among the people of Israel and to not leave them.
6:15	gbtx				What did Solomon use to build the interior walls of the house?	Solomon used boards of cedar to build the interior walls of the house.
6:17	n1w9				What was the length of the main hall of the house?	The main hall of the house was forty cubits long.
6:19	nlkw				Why did Solomon prepare the most holy place inside the house?	Solomon prepared the most holy place inside the house in order to place the ark of the covenant of Yahweh there.
6:22	fukm				What did Solomon use to overlay the inside of the temple and the altar of the most holy place?	Solomon overlaid the entire interior of the temple and the altar of the most holy place with gold.
6:23	z7bs				What was the height of the cherubim that Solomon made for the most holy place?	Solomon made the two cherubim for the most holy place ten cubits high.
6:27	mlna				Where did Solomon place the cherubim he had made?	Solomon placed the cherubim in the innermost room.
6:29	ld7y				What did Solomon carve on the walls of the house?	Solomon carved figures of cherubim, palm trees, and open flowers on the walls of the house.
6:31	di5x				Did Solomon make doors for the entrance to the holy place?	Yes, Solomon made doors of olive wood for the entrance to the holy place.
6:38	gjm2				How long did Solomon take to build the temple?	Solomon took seven years to build the temple.
7:1	gikk				How long did Solomon take to build his own palace?	Solomon took thirteen years to build his own palace.
7:2	n94o				What forest did Solomon use to build his palace?	Solomon built his palace from the forest of Lebanon.
7:6	wksb				How big was the colonnade at Solomon’s palace?	The colonnade at Solomon’s palace was fifty cubits long and thirty cubits wide.
7:7	icch				What was Solomon’s hall of justice covered with?	Solomon’s hall of justice was covered from floor to floor with cedar.
7:8	dpql				What did Solomon build for his wife, Pharaoh’s daughter?	Solomon built a house like his own for Pharaoh’s daughter, his wife.
7:10	rzfd				How big were the foundation stones of the buildings?	The foundation stones used for the buildings were eight and ten cubits in length.
7:12	gxt0				How many rows of cut stones did the great courtyard surrounding the palace have?	The great courtyard surrounding the palace had three rows of cut stones.
7:14	en0l				Who came to work with bronze for king Solomon?	Huram came from Tyre to work for king Solomon with bronze.
7:15	kmf8				How many pillars of bronze did Huram make?	Huram made two pillars of bronze.
7:20	k0kg				What was included at the very top of the pillars?	There were two hundred pomegranates in rows at the top of the pillars.
7:25	z0sn				How many oxen did the sea stand on?	The sea stood on twelve oxen with three looking north, south, east and west.
7:27	b6xr				What was the height of the ten bronze stands that Huram made?	The height of each of the ten stands was three cubits.
7:33	k8lh				What were the wheels underneath the panels made of?	The wheels underneath the panels were made of cast metal.
7:38	xxix				How much water could each of Huram’s basins hold?	Huram’s basins held forty baths of water per basin.
7:40	trv8				Did Huram finish the work in the temple of Yahweh?	Yes, Huram finished all of the work that he did for King Solomon in the temple of Yahweh.
7:42	m98y				How many pomegranates did Huram make for the decorative latticework?	Huram made four hundred pomegranates for the decorative latticework.
7:48	o53a				What did Solomon use to make all of the furnishings in the temple of Yahweh?	Solomon used gold to make all of the furnishings in the temple of Yahweh.
7:51	gqi0				What did Solomon put in the storerooms of the house of Yahweh?	Solomon put into the storerooms all of the silver, gold and furnishings that David his father had dedicated.
8:1	rzmn				Why did Solomon assemble the leaders of Israel before himself?	Solomon assembled the leaders of Israel to bring up the ark of the covenant of Yahweh from the city of David.
8:2	wlhg				Who assembled before King Solomon at the feast?	All the men of Israel assembled before King Solomon at the feast.
8:3	rkln				Who took up the ark?	The priests took up the ark.
8:5	gnwj				What was sacrificed before the ark?	King Solomon sacrificed sheep and oxen that could not be counted before the ark.
8:6	z1hg				To where did the priests bring the ark of the covenant of Yahweh?	The priests brought the ark of the covenant of Yahweh into the most holy place.
8:11	kayx				What filled the house of Yahweh?	The glory of Yahweh filled his house.
8:14	nfmd				What did the king do for the assembly of Israel?	The king blessed all of the assembly of Israel while they were standing.
8:19	bsgi				What had Yahweh told David?	Yahweh told David that his son would build the house for his name.
8:22	av3r				What did Solomon do before the altar of Yahweh?	Solomon stood before the altar of Yahweh and spread out his hands.
8:26	u7sm				What did Solomon pray and ask of Yahweh?	Solomon prayed that the promise Yahweh made to David would come true.
8:29	ljxt				What did Solomon pray for Yahweh to do?	Solomon prayed that Yahweh would have his eyes on the temple both day and night.
8:30	guy6				Where would Yahweh listen from when Israel prayed to him?	Yahweh would listen from the heavens, the place where he lived.
8:32	a4oy				What did Solomon ask Yahweh to do for the righteous person?	Solomon asked that the righteous would be declared innocent and rewarded according to his righteousness.
8:33	jiuf				When would Israel be defeated by an enemy?	Israel would be defeated by an enemy when they sinned against Yahweh.
8:35	fd4x				Why would the skies be shut and no rain fall?	The skies would be shut and rain not fall because the people sinned against Yahweh.
8:40	fkdm				Why did Solomon ask Yahweh to listen from heaven and forgive the sins of the people?	Solomon asked Yahweh to forgive the people so they would fear Him all of the days they lived on the land.
8:41	wsh6				Why would a foreigner come from a distant country?	A foreigner would come from a distant country because of Yahweh’s name.
8:43	r55v				Why did Solomon ask Yahweh to do whatever the foreigner asks him to do?	Solomon asked Yahweh to do whatever the foreigner asks him to do so that all people groups would know his name and fear him.
8:46	nbwr				Why would an enemy carry Israel away captive to their land?	An enemy would carry Israel away captive because Yahweh was angry with Israel and handed them over to their enemy.
8:47	l9vs				What would the Israelites say in the land of their enemy?	The Israelites would say, “We have acted wickedly and sinned. We have behaved wickedly.”
8:48	a0qu				What would the Israelites do in the land of their enemy?	The Israelites would return to Yahweh with all their heart and all their soul and pray toward Him.
8:50	lwcd				What did Solomon ask Yahweh to do when his people prayed to Him?	Solomon asked Yahweh to forgive his people and to have compassion on them.
8:51	ofmn				From where did Yahweh rescue his people?	Yahweh rescued his people from out of Egypt as out of a furnace.
8:52	epyo				What did Solomon ask Yahweh to do when his people cried to him?	Solomon asked Yahweh to open His eyes to their requests and to listen to them.
8:53	h4d9				Why did Yahweh separate his people from among all the peoples of the earth?	Yahweh separated his people from among all the peoples of the earth to belong to him and to receive his promises.
8:55	enft				What did Solomon do after he finished all his prayer and request to Yahweh?	After he finished his prayer, Solomon stood and blessed all the assembly of Israel in a loud voice.
8:60	scai				What did Solomon want all peoples of the earth to know?	Solomon wanted all the peoples of the earth to know that Yahweh is God and there is no other God.
8:61	aqln				What did Solomon tell Yahweh’s people to do?	Solomon told them to keep their heart true to Yahweh and to walk in his statutes and commandments.
8:62	g4lk				Who offered sacrifices to Yahweh?	The king and all Israel with him offered sacrifices to Yahweh.
8:63	kgow				How many oxen and sheep did Solomon sacrifice?	Solomon sacrificed 22,000 oxen and 120,000 sheep to Yahweh.
8:64	obmb				Why did the king consecrate the courtyard that was in front of the temple of Yahweh?	The king consecrated the courtyard because the bronze altar before Yahweh was too small for all of the offerings.
8:66	soww				When did the king send the people away back to their homes?	On the eighth day, the king sent the people back to their homes.
9:2	cftz				After Solomon finished building the house of Yahweh, what did Yahweh do?	When Solomon finished the house of Yahweh, he appeared to Solomon a second time.
9:3	oe8c				What did Yahweh say to Solomon?	Yahweh said to Solomon, “I have heard your prayer and request you made before me.”
9:4	uw1v				What did Yahweh want Solomon to obey?	Yahweh wanted Solomon to obey all the commandments and decrees that he had commanded him.
9:5	g0y8				What did Yahweh promise to David, Solomon’s father?	Yahweh promised to establish the throne of David’s kingdom over Israel forever.
9:7	hloi				What did Yahweh tell Solomon he would do if Solomon did not keep his commandments?	Yahweh told Solomon that he would cut off Israel from the ground that he had given them.
9:8	c8n0				What would people ask when they passed by the temple of Yahweh?	People would ask, “Why has Yahweh done this to this land and to this house?”
9:9	cq35				Why would Yahweh bring this disaster on them?	Yahweh would bring disaster on them because they rebelled against their God and worshiped other gods.
9:10	si4s				What happened at the end of twenty years?	At the end of twenty years, Solomon finished building the temple of Yahweh and the king’s palace.
9:11	g83p				With what did Hiram king of Tyre furnish Solomon?	Hiram king of Tyre furnished Solomon with cedar trees, pine trees, and gold.
9:12	fj55				What did Hiram come from Tyre to see?	Hiram came from Tyre to see the cities that Solomon had given him.
9:13	xpus				What did Hiram call the cities which Solomon had given him?	Hiram called the cites the land of Cabul which means worthless.
9:14	gme2				How much gold did Hiram send to king Solomon?	Hiram had sent 120 talents of gold to the king.
9:15	nisg				What did Solomon have built at Hazor, Megiddo, and Gezer?	Solomon had defenses built at Hazor, Megiddo, and Gezer.
9:16	clr3				What did Pharaoh king of Egypt do at Gezer?	Pharaoh king of Egypt took Gezer and burned it, and also killed the Canaanites in the city.
9:17	qnct				What did Solomon do at Gezer and Beth Horon?	Solomon rebuilt Gezer and Beth Horon.
9:21	vf2l				What did Solomon do with the people in the land who were not of Israel?	The people in the land who were not of Israel Solomon made into forced laborers.
9:22	san9				What did Solomon do with the people of Israel?	Solomon made the people of Israel become soldiers, servants, officials, officers and commanders.
9:23	p5qh				How many chief officers did Solomon have?	Solomon had 550 chief officers who were over the supervisors.
9:25	e8ay				What did Solomon offer three times a year?	Solomon offered burnt offerings and peace offerings on the altar of Yahweh three times a year.
9:26	yhjx				What did Solomon do at Ezion Geber?	Solomon built a fleet of ships at Ezion Geber.
9:28	k7j4				Why did Solomon send servants to Ophir?	Solomon sent servants to Ophir to bring back gold.
10:1	uysy				Why did the queen of Sheba come to Solomon?	The queen of Sheba came to Solomon to test him with hard questions.
10:2	js82				What did the queen of Sheba bring to Jerusalem?	The queen of Sheba brought spices, gold, and precious gemstones to Jerusalem with her.
10:3	hq6f				How many of the queen’s questions did Solomon answer?	Solomon answered all of the questions of the queen of Sheba.
10:5	i8ay				How did the queen of Sheba react when she saw all of Solomon’s wisdom?	When the queen of Sheba saw all of Solomon’s wisdom there was no more spirit in her.
10:7	wfvo				What did the queen of Sheba say to Solomon?	The queen of Sheba said to Solomon, “You have exceeded the fame that I heard about you.”
10:8	phv7				Why did the queen of Sheba say that Solomon’s servants were blessed?	The queen of Sheba said that Solomon’s servants were blessed because they heard his wisdom.
10:9	hyh1				How did Yahweh show his love to Israel?	Yahweh showed his love for Israel by making Solomon king.
10:10	tgdz				What did the queen of Sheba give to Solomon?	The queen of Sheba gave to Solomon 120 talents of gold, spices, and precious stones.
10:11	cwvl				What did the fleet of Hiram bring from Ophir?	The fleet of Hiram brought gold from Ophir.
10:12	hnoz				What did the king make for the temple of Yahweh?	The king made almug wood pillars for the temple of Yahweh.
10:13	o3hs				What did King Solomon give to the queen of Sheba?	King Solomon gave to the queen of Sheba everything she asked for.
10:14	inki				What was the weight of the gold that came to King Solomon in one year?	The weight of the gold that came to King Solomon in one year was 666 talents.
10:15	petr				Who brought gold and silver to Solomon?	The kings of Arabia and governors in the country brought gold and silver to Solomon.
10:16	f8jy				How many large shields of beaten gold did King Solomon make?	King Solomon made two hundred shields of beaten gold.
10:17	vh3x				Where did King Solomon put three hundred shields of beaten gold?	King Solomon put three hundred shields of beaten gold into the Palace of the Forest of Lebanon.
10:18	niq4				What did the king make out of ivory and finest gold?	The king made a great throne of ivory and the finest gold.
10:19	holn				What was standing beside the armrests of the throne that the king made?	Two lions were standing beside the armrests of the throne that the king made.
10:20	d2k3				What stood on the side of the six steps at the throne?	Twelve lions were standing on the sides of the six steps at the throne.
10:21	o70u				Of what were the drinking cups in the Palace of the Forest of Lebanon made?	The drinking cups in the Palace of the Forest of Lebanon were made of pure gold.
10:22	z8e7				What did the king’s ships bring every three years?	Every three years, the king’s ships brought gold, silver, ivory, apes, and baboons.
10:24	l7cu				Why did all the earth seek out Solomon?	All the earth sought out Solomon to hear the wisdom God put in his heart.
10:25	vqfw				What tribute did Solomon’s visitors bring to him?	Those who visited brought tribute such as gold, silver, clothing, armor, and spices.
10:26	tcix				Where did Solomon station his chariots and horsemen?	Solomon stationed his chariots and horsemen in the chariot cities and in Jerusalem.
10:27	x02t				What did the king do with cedar wood?	The king made cedar wood become as abundant as the sycamore fig trees in the lowlands.
10:28	jp4f				From where were Solomon’s horses brought?	Solomon’s horses were brought from Egypt and Cilicia.
10:29	bgbi				What was the purchase price of each chariot Solomon owned?	The chariots were purchased for six hundred shekels of silver each.
11:1	cve2				Whom did King Solomon love?	King Solomon loved many foreign women.
11:2	igga				What did Yahweh command about marrying women from foreign nations?	Yahweh commanded Israel not to marry women from foreign nations.
11:3	t0sz				What did Solomon’s wives do to his heart?	Solomon’s wives turned his heart away.
11:4	imm7				How was David’s heart toward Yahweh?	David’s heart was fully surrendered to Yahweh his God.
11:5	frj4				What did Solomon follow?	Solomon followed Ashtoreth the goddess of the Sidonians and Milcom of the Ammonites.
11:6	tb8m				What did Solomon do in the sight of Yahweh?	Solomon did that which was evil in the sight of Yahweh.
11:7	pr7w				What did Solomon build for Chemosh?	Solomon built a shrine for Chemosh, the idol of Moab.
11:8	wkf2				What did Solomon do at the shrines of his foreign wives?	Solomon burned incense and sacrificed to their gods at the shrines.
11:9	u85g				How many times did Yahweh appear to Solomon?	Yahweh appeared twice to Solomon.
11:10	lf0g				What did Yahweh command Solomon?	Yahweh commanded Solomon to not go after foreign gods.
11:11	r8e0				What did Yahweh tell Solomon he would do because of the foreign gods?	Yahweh told Solomon he would tear the kingdom from him and give it to his servant.
11:13	m1ss				How many tribes did Yahweh promise to give to Solomon’s son?	Yahweh promised to give one tribe to Solomon’s son.
11:14	n7jv				Whom did Yahweh raise up as an adversary to Solomon?	Yahweh raised up Hadad the Edomite as an adversary to Solomon.
11:15	efrz				Who went up to bury the dead who had been killed in Edom?	Joab the captain of the army went up to bury the dead who were killed in Edom.
11:16	ks69				How long did Joab and Israel remain in Edom?	Joab and Israel remained in Edom six months.
11:17	kpi3				To where was Hadad taken?	Hadad was taken to Egypt.
11:19	pkvp				Whom did Pharaoh give as a wife to Hadad?	Pharaoh gave to Hadad the sister of Queen Tahpenes as his wife.
11:20	oscm				What was the name of Hadad’s son?	Hadad’s son was named Genubath.
11:21	qipw				What did Hadad ask of Pharaoh?	Hadad asked Pharaoh if he might depart and go to his own country.
11:23	woxj				What was the name of another adversary that God raised up against Solomon?	God raised up another adversary to Solomon named Rezon son of Eliada.
11:24	s98e				To where did Rezon’s men travel?	Rezon’s men went to Damascus and lived there.
11:25	rxv1				How long was Rezon an enemy of Israel?	Rezon was an enemy of Israel all of the days of Solomon.
11:26	k9d0				Who lifted up his hand against the king?	Jeroboam the son of Nebat lifted up his hand against the king.
11:27	xpiv				Why did Jeroboam lift up his hand against the king?	Jeroboam the son of Nebat lifted up his hand against the king because he built the Millo and repaired the wall of the city of David.
11:28	w8ex				What did Solomon give Jeroboam command over?	Solomon gave Jeroboam command over all the labor of the house of Joseph.
11:29	q2x3				Who found Jeroboam on the road as he went out of Jerusalem?	The prophet Ahijah found Jeroboam on the road as he went out of Jerusalem.
11:30	q489				What did Ahijah do to Jeroboam’s new garment?	Ahijah grabbed Jeroboam’s new garment and tore it into twelve pieces.
11:31	r57k				What did Yahweh say about Solomon’s kingdom?	Yahweh said that He would tear the kingdom out of Solomon’s hand.
11:32	nxwt				How many tribes would Solomon keep?	Solomon would keep one tribe for the sake of David.
11:34	nw7d				How long did Yahweh make Solomon to be ruler?	Yahweh made Solomon ruler all the days of his life.
11:36	r7bt				In which city did Yahweh choose to put his name?	Yahweh chose to put his name in the city of Jerusalem.
11:38	lb9e				What did Yahweh promise to do for Jeroboam if he walked in his ways?	Yahweh promised to give Jeroboam a sure house and also give Israel to him if he walked in his ways.
11:40	osrj				What did Solomon try to do to Jeroboam?	Solomon tried to kill Jeroboam.
11:42	wb56				How long did Solomon reign in Jerusalem?	Solomon reigned in Jerusalem for forty years.
11:43	b752				Who became king in Solomon’s place?	Rehoboam became king in Solomon’s place.
12:1	u2lc				Why did Rehoboam go to Shechem?	Rehoboam went to Shechem because all Israel was coming there to make him king.
12:3	gayr				Who came with the assembly of Israel to speak to Rehoboam?	Jeroboam the son of Nebat came with the assembly of Israel to speak to Rehoboam.
12:4	yij6				What did Israel ask of Rehoboam?	All Israel asked that Rehoboam would lighten the heavy yoke his father had put on them.
12:5	onna				For how many days did Rehoboam send the people away?	Rehoboam sent the people away for three days.
12:6	ux09				With whom did Rehoboam consult?	Rehoboam consulted with the older men who stood before Solomon his father.
12:7	gq0l				What did the older men say to Rehoboam?	The older men said that Rehoboam should say good words to the people of Israel.
12:8	eoie				What did Rehoboam do with the advice the older men gave him?	Rehoboam ignored the advice of the older men.
12:10	x9ks				What did the younger men tell Rehoboam to say to the people?	The younger men told Rehoboam to say, “My little finger is thicker than my father’s waist.”
12:11	i9rk				What did Rehoboam say he would use to punish the people?	Rehoboam said he would use scorpions to punish the people.
12:12	jjvv				What had the king instructed the people to do?	The king had instructed the people to come back on the third day.
12:13	ot6b				How did the king answer the people?	The king answered the people roughly.
12:14	bgqj				What did the king say he would do with the yoke on the people?	The king said he would add to the yoke on the people.
12:15	a8fh				Who brought about these events?	These events were brought about by Yahweh.
12:16	h2pz				What did all Israel say when they saw that the king did not listen to them?	All Israel said, “We have no inheritance in the son of Jesse; flee to your tents.”
12:17	qm0g				Over what people did Rehoboam become king?	Rehoboam became king over the people of Israel who lived in the cities of Judah.
12:18	wdr3				What did Israel do to Adoram?	All Israel stoned Adoram to death with stones.
12:20	dv3y				Who followed the family of David?	Only the tribe of Judah followed the family of David.
12:21	uduw				Why did Rehoboam assemble the house of Judah in Jerusalem?	Rehoboam assembled the house of Judah to fight against the house of Israel.
12:22	q4dj				To whom did the word of God come?	The word of God came to Shemaiah the man of God.
12:24	n3fi				What did Yahweh say?	Yahweh said, “You must not attack or fight against your brothers the people of Israel.”
12:25	dktx				Where did Jerohoam build Shechem?	Jeroboam built Shechem in the hill country of Ephraim.
12:26	bzrt				What did Jeroboam think in his heart?	Jeroboam thought in his heart, “Now the kingdom will return to the house of David.”
12:27	jny5				What did Jeroboam say about the people offering sacrifices in the temple of Yahweh?	Jeroboam said, “If these people offer sacrifices in the temple of Yahweh, they will kill me and return to Rehoboam king of Judah.”
12:28	v04v				What did King Jeroboam make?	King Jeroboam made two calves of gold.
12:29	l7jk				Where did Jeroboam set up the two calves of gold?	King Jeroboam set up one calf in Bethel and one in Dan.
