Reference	ID	Tags	Quote	Occurrence	Question	Response
4:7	vofp				In what way was his love beautiful?	His love was beautiful in every way.
4:7	twmi				What did his beautiful love not have?	His beautiful love did not have any blemish.
4:9	j4su				What did Solomon call his bride?	Solomon called her his sister.
4:9	mfbw				What did Solomon say the love of his wife was better than?	Solomon said her love was better than wine.
4:10	hsfs				What was the smell of her perfume better than?	The smell of her perfume was better than any spice.
4:11	pdtr				With what did he say his bride’s lips dripped and what was under her tongue?	He said his bride’s lips dripped with nectar and she had honey and milk under her tongue.
4:11	fy1q				What did the woman’s clothes smell like?	Her clothes smelled like the fragrance of Lebanon.
4:12	v9ds				What kind of garden and what kind of spring did Solomon say his sister, his bride, was like?	Solomon said she was like a garden locked up and a spring that was sealed.
4:13-14	crq6				To what did he liken the woman’s branches?	He likened her branches to a grove of pomegranate trees with choice fruit and plants and all the finest spices.
4:15	rtha				With what kinds of water does Solomon describe his lover?	He described her as a garden spring, a well of fresh water, and streams flowing down from Lebanon.
4:16	oav0				On what does the young woman want the north and south winds to blow and why?	She wanted the north and south winds to blow on her garden so that its spices would give off their fragrance.
4:16	vtra				What did she want her beloved to do and to eat?	She wanted her beloved to come into his garden and to eat some of its choice fruit.
5:1	egc9				Where had Solomon come?	Solomon had come into his garden.
5:2	xzsj				Of what was Solomon’s bride dreaming?	She was dreaming of her beloved’s knocking and talking.
5:3	b7ak				What had Solomon’s beloved already done?	She had already taken off her robe and washed her feet.
5:4	ex2d				Where had Solomon put his hand?	Solomon had put his hand through the opening of the door latch.
5:5	nqtx				With what were the bride’s hands dipping when she opened the door?	Her hands were dripping with moist myrrh.
5:6	ocv9				What did the bride find when she opened the door and how did she feel?	She found that her beloved had turned and gone, so her heart sank and she became sad.
5:7	qanf				What did the watchmen do when they found Solomon’s bride?	They struck and wounded her and took away her veil.
5:8	mfws				What did the bride ask the women of Jerusalem to promise?	She asked the women of Jerusalem to promise that if they found her beloved they would tell him she was lovesick for him.
5:8	kqzc				How did the young woman’s beloved make her feel?	The young woman’s beloved made her feel sick with love.
5:9	eda8				What did the young women ask of the bride?	They asked her how and why her beloved is better than another beloved.
5:10	tbiu				How did the young woman describe her beloved?	She described him as radiant, ruddy, and outstanding.
5:11	tazy				How did the woman describe her beloved’s head and hair?	She described his head as pure gold and his hair as curly and black.
5:12	kixv				How did the woman describe her beloved’s eyes?	She described his eyes like doves washed in milk.
5:13	n7zy				How did Solomon’s bride describe his cheeks and lips?	She described his cheeks like spice gardens and his lips as myrrh soaked lilies.
5:14	u1uz				How did the woman describe her beloved’s arms and abdomen?	She described his arms as gold with jewels and his abdomen as ivory covered with sapphires.
5:15	ypky				How did the woman describe her beloved’s legs and his appearance?	She described his legs as marble pillars with gold bases and his appearance like Lebanon, as special as the cedars.
5:16	voqe				How did Solomon’s bride describe her beloved’s mouth and Solomon to Jerusalem’s daughters?	She described his mouth as most sweet and that Solomon was most desirable.
6:1	z9n8				What questions do the women of Jerusalem ask of the young woman?	They ask her where her beloved has gone and in what direction has he gone?
6:1	qpwg				For what did the young women want to seek?	The young women wanted to seek for the young woman’s beloved.
6:2	g745				What does the young woman say her beloved was doing?	The young woman said he was in his spice gardens to graze in the garden and gather lilies.
6:3	pexd				To whom did the young woman and her lover belong?	The young woman and her lover belonged to each other.
6:3	rgj3				Where did the young woman’s lover graze?	The young woman’s lover grazed among the lilies.
6:4	aksf				What two cities did the woman’s lover use to describe her?	He described her as two cities, Tirzah and Jerusalem.
6:4	as68				How did her beloved feel about her?	He felt that she was completely beautiful and lovely, but also terrifying.
6:5	bdre				Why did the woman’s lover want her to turn her eyes away from him?	The woman’s lover wanted her to turn her eyes away from him because her eyes excited him.
6:5	p5hg				How did the woman’s lover describe her hair?	He described her hair as a flock of goats descending the slopes of Mount Gilead.
6:6	m6pm				How did her lover describe her teeth?	He described her teeth as a flock of ewes, each with twins and none missing, coming up from the washing place.
6:7	r72i				How did her lover describe her cheeks?	Her lover described her cheeks as pomegranate halves behind her veil.
6:8	i7zx				How many other women did the woman’s lover say there were?	He said there were 60 queens, 80 concubines, and young women without number.
6:9	uhu7				How did the woman’s lover describe his dove?	The woman’s lover described her as undefiled, the only one, and the special and favorite daughter of her mother.
6:9	k32n				What did the queens and the concubines say about her when they saw her?	The queens and concubines called her blessed and praised her.
6:10	mrmw				How did the woman’s lover describe her?	The woman’s lover described her like the dawn, the moon, the sun, and completely awesome.
6:11	m082				Why did the woman’s lover go into the grove of nut trees?	The woman’s lover went into the grove of nut trees to see if the vines had budded and the pomegranates were in bloom.
6:12	a7d9				How did the woman’s lover feel.	The woman’s lover felt as though he were riding in the chariot of a prince.
6:13	nd2b				What did the woman’s lover want her to do?	The woman’s lover wanted her to turn back to him.
6:13	ajyb				Why did the woman’s lover want her to turn to him?	The woman’s lover wanted her to turn to him so that he may gaze on her.
6:13	mybs				What did the young woman ask her beloved?	The young woman why he looked at her as though mesmerized (like the dance between two armies).
7:1	waby				How did Solomon describe his lover’s feet in her sandals and the curves of her thighs?	He described her feet in her sandals as beautiful and the curves of her thighs like jewels.
7:2	a73z				How did Solomon describe his love’s navel and belly?	Solomon described his love’s navel as a round bowl which never lacks mixed wine and her belly as mound of wheat surrounded with lilies.
7:3	i59u				How did Solomon describe his lover’s two breasts?	Solomon described her two breasts like two fawns, twins of a gazelle.
7:4	xw0h				How did Solomon describe his lover’s neck, eyes, and nose?	Solomon described her neck as an ivory tower, her eyes like a pool, and her nose like the tower in Lebanon.
7:5	xcpx				How did Solomon describe his lover’s head and hair?	Solomon described her head like Mount Carmel and her hair as dark.
7:7	hy8t				How did Solomon describe his lover and her breasts?	He described her height as a date palm tree and her breasts as clusters of grapes.
7:8	kbdw				What did he also want his lover’s breasts and breath to be like?	He also wanted his lover’s breasts to be like grape clusters and her breath to be sweet like the smell of an apple.
7:9	iu8k				What did he want his lover’s mouth to be like?	He wanted her mouth to be like the best wine.
7:10	zgw1				To whom did the young woman belong and whom did he desire?	The young woman belonged to her beloved and her beloved desired her.
7:11	t5h6				Where did the young woman want her beloved to go with her?	She wanted him to go into the countryside to spend the night in the villages.
7:12	lnc4				Why did she want her beloved to rise early?	She wanted him to rise early to see if the vines in the vineyards had budded and the pomegranates had begun blooming.
7:12	y6on				What did she say she would give her beloved when they got to the vineyards?	She said she would give him her love.
7:13	d46g				What did she say the mandrakes would do?	She said the mandrakes would give off their fragrance.
7:13	ayne				What did she say was at the door where she and her lover were staying?	She said that at the door where they were staying there were all sorts of choice fruits, new and old, that she had stored up for him.
8:1	dnlh				What did the woman wish that her lover was like and why?	She wished he were like her brother so that she could kiss her lover at any time and no one would despise her.
8:2	ksh6				Where would the woman have liked to bring her lover?	She would have liked to bring him to her mother’s house.
8:3	xkmh				What were her lover’s left and right hands doing?	His left hand was holding her head and his right hand was hugging her.
8:4	sk0u				What did the woman want Jerusalem’s women to promise?	The woman wanted Jerusalem’s women to promise that they would not stir up love before its proper time.
8:5	jnlm				What did the women of Jerusalem ask?	They asked who was coming up from the wilderness, leaning on her beloved.
8:5	zdcq				What did the young woman tell her lover when she woke him under the apple tree?	She told him that his mother had conceived and given birth to him under the apple tree.
8:6	nbql				What did the young woman want her lover to do and why?	She wanted him to set her as a seal over his heart, because love is as strong as death, and jealousy flashes like a hot flame.
8:7	jbpi				What couldn’t stop love?	Floods of water could put out the fire of love.
8:8	dued				What did the woman’s brothers say about their little sister?	They said that her breasts had not yet grown and that they wondered what they would do for her when she was promised in marriage.
8:9	zldu				What would the woman’s brothers do if she were a wall?	If she were a wall, they would build a tower of silver on her.
8:9	r6bj				What would the woman’s brothers do if she were a door?	If she were a door, they would adorn her with boards of cedar.
8:10	u41y				How did the young woman describe herself?	She described herself as a wall with breasts like fortress towers and completely mature.
8:11	wyn6				What did the young woman say that Solomon did with his vineyard at Baal Hamon?	Solomon leased his vineyard to those who would take care of it.
8:12	zm31				What does the young woman say about her own vineyard and those who maintained it?	She said the 1000 shekels that it brought belonged to Solomon and that those who maintained it would get 200 shekels.
8:13	ga8b				What did the woman’s lover say to her who lived in the gardens about what his friends, as well as he, wanted to hear?	He said that his friends, as well as he, wanted to be the ones to hear her voice.
8:14	k16v				What did the young woman want her beloved to do and be like?	She wanted her beloved to hurry and to be like a deer.
