Reference	ID	Tags	Quote	Occurrence	Question	Response
3:12	egq2				What are some of the things that Paul says the believers must put on, which are part of the new self?	The believers must put on a heart of compassion, kindness, lowliness, meekness, and patience.
3:13	w8ro				In what way should the believer forgive?	The believer should forgive in the same way that the Lord has forgiven him.
3:14	wp9t				What is the bond of perfection among believers?	Love is the bond of perfection.
3:15	rean				What should rule in the believer’s heart?	The peace of Christ should rule in the believer’s heart.
3:16	japv				What should live in the believer richly?	The word of Christ should live in the believer richly.
3:15-17	jpyu				What should the believer give to God in his attitude, song, word, and deed?	In his attitude, song, word, and deed, the believer should give thanks to God.
3:18	akjv				How should a wife respond to her husband?	A wife should submit to her husband.
3:19	hqz9				How should a husband treat his wife?	A husband should love his wife and not be bitter against her.
3:20	x7je				How should a child treat his parents?	A child should obey his parents in all things.
3:21	v3wd				What should a father not do to his children?	A father should not provoke his children.
3:23-24	gj77				For whom are believers working in whatever they do?	Believers are working for the Lord in whatever they do.
3:24	bc4j				What will those receive who serve the Lord in whatever they do?	Those who serve the Lord in whatever they do will receive the reward of the inheritance.
3:25	ja48				What will those receive who do unrighteousness?	Those who do unrighteousness will receive the penalty for what they did.
4:1	n50r				What does Paul remind earthly masters that they also have?	Paul reminds earthly masters that they also have a master in heaven.
4:2	w7om				In what does Paul want the Colossians to continue steadfastly?	Paul wants the Colossians to continue steadfastly in prayer.
4:3	xvny				For what does Paul want the Colossians to pray?	Paul wants the Colossians to pray that he has an open door to speak the word, the mystery of Christ.
4:5-6	igt2				How does Paul instruct the Colossians to treat those who are outsiders?	Paul instructs them to live in wisdom, and speak with grace toward those who are outsiders.
4:7-9	qfoi				What task had Paul given Tychicus and Onesimus?	Paul gave them the task of making everything known concerning him to the Colossians.
4:10	wv4f				What instructions did Paul give concerning Mark, the cousin of Barnabus?	Paul told the Colossians to receive Mark if he comes to them.
4:12	f29y				For what does Epaphras pray for the Colossians?	He prays that the Colossians will stand complete and fully assured in all the will of God.
4:14	xm1y				What is the name of the physician that is with Paul?	The physician’s name is Luke.
4:15	uafc				In what kind of place was the church in Laodicea meeting?	The church in Laodicea was meeting in a house.
4:16	bwcc				To what other church had Paul also written a letter?	Paul also had written a letter to the church in Laodicea.
4:18	vzcp				How did Paul show that this letter was actually from him?	Paul wrote his name in his own handwriting at the end of the letter.
