Reference	ID	Tags	Quote	Occurrence	Question	Response
11:3	mn02				Who is the head of a woman?	A man is the head of a woman.
11:4	aetp				What happens when a man prays with his head covered?	He dishonors his head if he prays with his head covered.
11:5	mrpi				What happens when a woman prays with her head uncovered?	Any woman who prays with her head uncovered dishonors her head.
11:7	bgmr				Why should a man not have his head covered?	He should not have his head covered because his is the image and glory of God.
11:9	ratf				For whom was the woman created?	The woman was created for the man.
11:11-12	i00n				Why are the woman and the man both dependent on each other?	The woman comes from the man, and the man comes from the woman.
11:13	i31f				What was the practice of Paul, his associates, and the churches of God concerning women praying?	It was their practice for women to pray with their heads covered.
11:19	ifwp				Why must there be factions among the Corinthian Christians?	There must be factions among them so that those who are approved may be recognized among them.
11:21	excy				What was happening when the Corinthian church came together to eat.	When they ate, each one ate his own food before the others had their meal. One was hungry, and another became drunk.
11:23-24	q76g				On the night he was betrayed, what did the Lord say after he broke the bread?	He said, “This is my body, which is for you; do this in remembrance of me.”
11:25	vtpv				What did the Lord say when he took the cup after the supper?	He said, “This cup is the new covenant in my blood. Do this as often as you drink it, in remembrance of me.”
11:26	iy64				What are you doing every time you eat this bread and drink this cup?	You are proclaiming the Lord’s death until he comes.
11:27	fw4u				Why should a person not eat the bread or drink the cup of the Lord in an unworthy manner?	Doing so makes you guilty of the body and the blood of the Lord.
11:29	alql				What happens to the person who eats the bread or drinks the cup without discerning?	Doing so, that person eats and drinks judgment to himself.
11:30	puxg				What happened to many among the Corinthian church who ate the bread and drank the cup of the Lord in an unworthy manner?	Many among them became sick and ill, and some of them died.
11:33	z77y				What does Paul tell the Corinthian believers to do when they come together to eat?	He tells them to wait for one another.
12:1	u620				About what does Paul want the Corinthian Christians to be informed?	Paul wants them to be informed about spiritual gifts.
12:3	q4ki				What is one who speaks by the Spirit of God not capable of saying?	He cannot say, “Jesus is accursed.”
12:3	d393				How can one say, “Jesus is Lord”?	One can only say “Jesus is Lord” by the Holy Spirit.
12:4-6	fi5g				What does God make possible in every believer?	He makes possible in every believer different gifts, different ministries, and different kinds of work.
12:7	zgje				Why is the outward display of the Spirit given?	It is given for the benefit of all.
12:9-10	y5e4				What are some of the gifts given by the Spirit?	Some of the gifts are faith, gifts of healing, deeds of power, prophecy, ability to distinguish between spirits, various kinds of tongues and interpretation of tongues.
12:11	eycz				Who chooses which gifts each one receives?	The Spirit gives the gifts to each one individually, as he chooses.
12:13	b5s6				Into what were all Christians baptized?	We were all baptized into one body and all were made to drink of one Spirit.
12:18	z3pe				Who arranged and designed each part of the body?	God arranged each part of the body as he designed it.
12:22	bs9c				Can we do without the members of the body that appear to be less honorable?	No. The members of the body that appear to be less honorable are essential.
12:24	gplm				What has God done for the members of the body, including those that are less honorable?	God has joined all the members together, and he gave more honor to those that lacked it.
12:25	wadc				Why did God give more honor to the members of the body that lacked it?	He did this so there may be no division within the body, but that the members should care for one another with the same affection.
12:28	s9wt				Who has God appointed in the church?	In the church God has appointed first apostles, second prophets, third teachers, those who do powerful deeds, gifts of healing, those who provide helps, administrators, and those who speak various kinds of tongues.
12:31	ii2i				What does Paul tell the Corinthian Christians to seek?	He tells them to seek the greater gifts.
12:31	cs7e				What does Paul say he will show the Corinthian Christians?	He says he will show them a more excellent way.
13:1	az4d				What would Paul become if he spoke with tongues of men and of angels but didn’t have love?	He would become a noisy gong or a clanging cymbal.
13:2	tp14				What would Paul be if he had the gift of prophecy, understood all hidden truths and knowledge and had great faith, but didn’t have love?	Without love, he would be nothing.
13:3	swse				How could Paul give all he owned to feed the poor and give his body to be burned and still gain nothing?	If he didn’t have love, he would gain nothing even though he did all these other things.
13:5-7	mowc				What are some of the characteristics of love?	Love is patient and kind; it does not envy or boast; it isn’t arrogant or rude. It is not self serving, not easily angered, nor does it keep a count of wrongs. It doesn’t rejoice in unrighteousness but rejoices with the truth. It bears all things, believes all things, has confidence concerning all things, and endures all things.
13:8	necq				What will never fail?	Love never fails.
13:8-10	z4gn				What are some things that will pass away or cease?	Prophecies, knowledge and that which is incomplete will pass away and tongues will cease.
13:11	zyxy				What did Paul say he did when he became an adult?	Paul said when he became an adult he put away childish things.
13:13	vpuk				What three things will remain, and which of the three is the greatest?	Faith, hope, and love will remain. The greatest of these is love.
14:1	n48f				For which spiritual gift did Paul say we should be especially zealous?	Paul said we should be especially zealous to prophesy.
14:2	yjaj				To whom is one speaking when he speaks in a tongue?	He is speaking not to people but to God.
14:3-4	xy14				Who does the one prophesying build up, and who does the one speaking in tongues build up?	The one who prophesies builds up the people, but the one who speaks in tongues builds up himself
14:7-9	o69v				To what does Paul compare speech which one can not understand?	He compares it to instruments like the flute or harp if they do not make distinctive sounds, and also to a trumpet played with an uncertain sound.
14:12	ocz0				What does Paul say the Corinthian believers should be zealous to do?	He says they should be zealous to abound in gifts for building up the church.
14:13	a2ud				For what should the one who speaks in a tongue pray?	He should pray that he may interpret.
14:14	dcf5				What did Paul say his spirit and mind did when he prayed in a tongue?	Paul said if he prayed in a tongue, his spirit prayed, but his mind was unfruitful.
14:15	yjl4				How did Paul say he was going to pray and sing?	Paul said he was going to pray and sing not only with his spirit but also with his mind.
14:19	rcna				What did Paul say he had rather do than speak 10,000 words in a tongue?	Paul said he had rather speak five words with his understanding so that he might instruct others.
14:22	x6ax				To whom are tongues and prophesying a sign?	Tongues are a sign to unbelievers, and prophesying is a sign for believers.
14:23	lzt8				What would outsiders and unbelievers likely say if they came into the church, and all were speaking in tongues?	They would likely say the believers were insane.
14:24	tua2				What does Paul say would happen if all in the church were prophesying, and an unbeliever or an outsider came in?	Paul says the unbeliever or outsider would be convicted and examined by all he heard.
14:25	z85j				What would the unbeliever or outsider do if those prophesying revealed the secrets of his heart?	He would fall on his face, worship God, and declare that God was really among them.
14:27-28	y7pr				What is Paul’s instruction for those who speak in tongues when believers come together?	He says only two or three at the most should speak, each one in turn. If there is no one to interpret the tongue, let each one of them keep silent in the church.
14:29-30	yqkw				What is Paul’s instruction to the prophets when the church comes together?	Paul says to let two or three prophets speak while the other people listen with discernment to what is said. If another prophet has an insight, the one who is speaking should be silent.
14:34	p570				Where does Paul say the women are not permitted to speak?	Paul says the women are not permitted to speak in the churches.
14:35	lyhw				What did Paul say the women should do if they desired to learn anything?	Paul told them to ask their husbands at home.
14:35	r5ke				How did people look on a woman speaking in the church?	It was looked on as a disgrace.
14:37	smw2				What did Paul say should be acknowledged by those who think themselves to be prophets or spiritual?	Paul said they should acknowledge that the things he wrote to the Corinthian believers were a command of the Lord.
14:40	m5ko				How should everything in the Church be done?	All things should be done properly and in order.
15:1	nwpg				About what did Paul remind the brothers and sisters?	He reminded them about the gospel he proclaimed to them.
15:2	nos9				What condition had to be fulfilled if the Corinthians were to be saved by the gospel Paul preached to them?	Paul told them they would be saved if they held firmly to the word he preached to them.
15:3-5	rvez				What were the parts of the gospel that were of first importance?	The parts that were of first importance were that Christ died for our sins according to the Scriptures and that he was buried, and that he was raised on the third day according to the Scriptures.
15:6-8	wxl4				Who did Christ appear to after he was raised from the dead?	After he was raised from the dead, Christ appeared to Cephas, to the Twelve, to more that 500 brothers and sisters at once, to James, to all the apostles, and to Paul.
15:9	i6jj				Why did Paul say he was the least of the apostles?	He said this because he persecuted the church of God.
15:12	g8sc				What did Paul imply that some of the Corinthians believers were saying about resurrection?	He implied that some of them were saying there was no resurrection from the dead.
15:13-14	twex				If there is no resurrection from the dead, what does Paul say must also be true?	Paul says that if there is no resurrection, then even Christ has not been raised from the dead, and the preaching of Paul and others like him is in vain, and the faith of the Corinthians is also in vain.
15:18	ke16				If Christ has not been raised, what happened to those who have died in Christ?	They have perished.
15:19	qq81				What does Paul say is true if only in this life we have confidence for the future in Christ?	If this is so, Pauls says that of all people, we are most to be pitied.
15:20	jptb				What does Paul call Christ?	He calls Christ “the first fruits of those who have died.”
15:22	z63e				Who was the man by whom death came into the world, and who was the man by whom all will be made alive?	Adam brought death into the world, and by Christ all will be made alive.
15:23	y1ns				When will those who belong to Christ be made alive?	This will happen when Christ comes.
15:24	e4zx				What will happen at the end?	Christ will hand over the kingdom to God the Father, when he has abolished all rule and authority and power.
15:25	keqk				How long must Christ reign?	He must reign until he has put all his enemies under his feet.
15:26	mxlv				What is the last enemy to be destroyed?	Death is the last enemy to be destroyed.
15:27	n3jj				Who is not included when it says, “he has put everything under his feet.”	God, the one who put everything in subjection to the Son (himself) is not included as being in subjection (to the Son).
15:28	h5ep				What will the Son do so that God the Father may be all in all?	The Son himself will be subjected to the one who subjected everything to him.
15:32	z3r6				What did Paul declare they might as well do if the dead are not raised?	Paul declared, “Let us eat and drink, for tomorrow we die.”
15:34	qket				What does Paul command the Corinthians to do?	He commands them be sober, live righteously, and to not keep sinning.
15:34	mgv6				What does Paul say to the shame of the Corinthians?	He said some of them have no knowledge of God.
15:35-38	ryd0				To what does Paul compare the resurrection of the dead?	He compares it to a seed that is sown.
15:36	dfvx				What must happen to a seed before it starts to grow?	It must die.
15:37	hz38				Does the bare seed that is sown resemble the body (plant) that comes from the seed?	No, what you sow does not resemble the body that will be.
15:39	zdxx				Is all flesh the same?	No. Not all flesh is the same, The flesh of human beings, animals, birds and fish are all different from one another.
15:40	wu1v				Are there other types of bodies?	There are also heavenly bodies and earthly bodies.
15:41	sf78				Do the sun, moon, and stars all share the same glory?	There is one glory of the sun, and another glory of the moon and another glory of the stars, and one star differs from another star in glory.
15:42-44	w329				How are our perishable bodies sown?	They are sown in decay, in dishonor, and weakness.
15:42-44	bexl				What is our condition when we are raised from the dead?	What is raised is an imperishable spiritual body; it is raised in glory and power.
15:45	hxa1				What did the first man Adam become?	He became a living soul.
15:45	hztq				What did the last Adam become?	He became a life-giving spirit.
15:47	mp68				From where did the first man and the second man come?	The first man is of the earth, made of dust. The second man is from heaven.
15:49	w438				Whose image have we borne and whose image will we bear?	Just as we have borne the image of the man of dust, we will also bear the image of the man of heaven.
15:50	k3wt				What cannot inherit the kingdom of God?	Flesh and blood cannot inherit the kingdom of God.
15:51	isjg				What will happen to all of us?	We will all be changed.
15:52	v1or				When and how fast will we be changed?	When the last trumpet sounds, we will be change in a moment, in the twinkling of an eye,
15:54	er4n				What will happen when this perishable has put on imperishable and this mortal has put on immortality?	Death will be swallowed up in victory.
15:56	w1na				What is the sting of death and what is the power of sin?	The sting of death is sin and the power of sin is the law.
15:57	y2zi				Through whom does God give us the victory?	God gives us the victory through our Lord Jesus Christ!
15:58	qmkz				What reason does Paul give for telling the Corinthian brothers and sisters to be steadfast, immovable, always abounding in the work of the Lord?	He tells them to do this because they know that their work in the Lord is not in vain.
16:1	xq9p				Who did Paul direct in the same way as the church at Corinth concerning the collection for the saints?	Paul directed the churches of Galatia in the same way as the church at Corinth.
16:2	bw1f				How did Paul tell the church at Corinth to make their collection?	He told them that on the first day of the week each of them was to put something aside and store it up as each one was able, so that there would be no collections when Paul came.
16:3	v3nz				To whom was the offering going?	It was going to the saints at Jerusalem.
16:5	mh6t				When was Paul going to come to the church at Corinth?	He said he was going to come to them when he passed through Macedonia.
16:7	uje8				Why didn’t Paul want to see the saints in Corinth immediately for a short time?	Paul wanted to visit with them for more than a short time, if the Lord permitted.
16:8-9	jqqc				Why was Paul going to stay in Ephesus until Pentecost?	Paul stayed in Ephesus because a wide door had opened for him, and there were many adversaries.
16:10	spyj				What was Timothy doing?	He was doing the work of the Lord, just as Paul was.
