Reference	ID	Tags	Quote	Occurrence	Question	Response
6:22-23	siaa				How could a righteous man be declared innocent if he was charged with sinning against his neighbor?	A righteous man could be declared innocent by swearing an oath before the altar in Yahweh’s house.
6:24-25	pige				What did the people of Israel need to do when they had been defeated by an enemy because they had sinned against Yahweh?	The people of Israel needed to turn back to Yahweh by confessing his name, praying, and requesting forgiveness before him in the temple.
6:26-27	aem3				How should the people of Israel respond when the skies are shut up and there is no rain because they have sinned against Yahweh?	The people of Israel should pray toward the temple, confess Yahweh’s name, and turn from their sin so that rain would fall on their land.
6:28-31	doop				What were some of the conditions where people in Israel needed Yahweh to listen to their prayers and forgive them for their sins?	The people in Israel needed Yahweh to listen to their prayers when there was famine, disease, blight or mildew, locusts or caterpillars, when enemies attacked the city gates, or if there was any plague or sickness.
6:32-33	uok3				Why should Yahweh do what the foreigner asks of him when he came and prayed toward Yahweh’s house?	Yahweh should do what the foreigner asked of him so that all the people groups on earth might know Yahweh’s name, fear him, and know the house which is called by his name.
6:36-39	dl68				What request did Solomon make of Yahweh?	Solomon requested that Yahweh would listen to the confession of the people of Israel and forgive them of their sins after they had sinned, been taken captive to the land of their enemy, and repented of their sins.
6:40-42	akfu				What did Solomon want Yahweh to do?	Solomon wanted Yahweh to be attentive to the prayers of the people, clothe his priests with salvation, and let his saints rejoice in his goodness.
7:1	i0ah				What happened when Solomon finished his prayer to Yahweh?	When Solomon finished his prayer, fire came down from heaven to consume the burnt offerings and sacrifices, and the glory of Yahweh filled the house.
7:3	thpo				What was the response of the people of Israel when the fire came down and the glory of Yahweh filled the house?	The people of Israel bowed with their faces to the ground, worshiped, and gave thanks to Yahweh.
7:4-5	of14				Why did King Solomon and all the people offer sacrifices to Yahweh?	King Solomon and the people offered sacrifices to Yahweh to dedicate the house of God
7:7	ot1s				Why did Solomon offer burnt offerings and the fat of the fellowship offerings in the middle of the courtyard?	The burnt offerings and the fat of the fellowship offerings were offered by Solomon in the middle of the courtyard because the bronze altar he made was not able to hold the burnt offerings, the grain offerings, and the fat.
7:8-10	hovo				Why was Solomon able to send the people of Israel away to their homes with glad and joyful hearts after the festival?	The people were sent away by Solomon with glad and joyful hearts because of the goodness that Yahweh had shown to David, Solomon, and his people Israel.
7:11	kchr				What was carried out by Solomon in the house of Yahweh and in Solomon’s own house?	Everything was carried out that came into Solomon’s heart to do in the house of Yahweh and in his own house.
7:14	ka47				What did the people of Israel need to do in order for Yahweh to hear their prayer, forgive their sin, and heal their land?	The people who were called by Yahweh’s name needed to humble themselves, pray, seek Yahweh’s face and turn from their wicked ways.
7:16	mwmj				Why did Yahweh choose and consecrate his house?	Yahweh chose and consecrated his house so that his name might be there forever.
7:17-18	arzn				What conditions did Yahweh set forth for the people of Israel to meet in order for a descendant of David to always be on the throne of his kingdom?	Yahweh said that the people of Israel must obey all that he had commanded them and keep his statutes and decrees.
7:19-20	nb5k				What would happen if the people of Israel would disobey Yahweh’s statutes and commandments and worship other gods?	If the people of Israel would disobey Yahweh’s statues and commandments and worship other gods, then he would uproot them from the ground he had given them and the house he had consecrated and make them a joke among all the peoples.
7:21-22	uytt				What response would be given to the people who passed by the temple and were shocked at what Yahweh had done to the land and his house?	The response would be that Yahweh had brought all this disaster upon the land and his house because his people disobeyed him and laid hold of other gods, bowing down to worship them.
8:1-2	nu46				What did Solomon do while he was building the house of Yahweh and his own house?	During the time Solomon built the house of Yahweh and his own house, he was also rebuilding the towns which Hiram had given to him and he made the people of Israel live there.
8:6	v8b4				In general where and for what purpose did Solomon build?	Solomon built for his own pleasure in Jerusalem, Lebanon, and in all the lands under his rule.
8:7-8	b5cm				What happened to the people of the land who did not belong to Israel?	Solomon made the people who did not belong to Israel forced laborers.
8:9-10	sxeo				What jobs did Solomon give the people of Israel?	Solomon made the people of Israel his soldiers, his commanders, his officers, and the commanders of his chariot forces and horsemen.
8:11	bjvz				Why did Solomon bring the daughter of Pharaoh out of the city of David to a house he had built for her?	Solomon brought the daughter of Pharaoh out of the city of David to a house, because the ark of Yahweh was in the city and so it was a holy place.
8:12-13	mi7r				How did Solomon offer burnt offerings to Yahweh on the altar he built in front of the portico?	Solomon offered burnt offerings to Yahweh just as the daily schedule required, following the directions found in the commandment of Moses.
8:14	ry27				What were the responsibilities of the priests and the Levites?	The priests and the Levites were appointed by Solomon to their positions in order to praise God and to serve before the priests as the daily schedule required.
8:14-15	urx1				How faithful were the gatekeepers in carrying out their responsibilities?	The gatekeepers obeyed the commands of the king to the priests and Levites concerning any matter.
8:16	t1am				What was the sign that all of Solomon’s work on the house of Yahweh had been accomplished?	The house of Yahweh was completely finished and put into use.
9:1	a4gw				Why did the queen of Sheba come to Jerusalem?	The queen of Sheba came to Jerusalem because she heard of Solomon’s fame and wanted to test him with hard questions.
9:1-2	pm8s				How did Solomon respond when the queen of Sheba asked him all the questions that were on her heart?	Solomon answered all the questions that the queen of Sheba asked of him.
9:3-4	s3zd				What was the response from the queen of Sheba when she saw Solomon’s wisdom and all the buildings, food, clothing, and servants he had in his possession?	When the queen of Sheba saw all the possessions which Solomon had, there was no more spirit in her.
9:6	unag				What was the queen of Sheba’s assessment of king Solomon?	The queen of Sheba told King Solomon that his wisdom and wealth exceeded what she had heard about him.
9:8	sn2z				What did the queen of Sheba say to remind Solomon how he had come to be on the throne of Israel as their king?	The queen of Sheba reminded Solomon that Yahweh had made him king over Israel and had placed him on the throne because Yahweh loved Israel and wanted to establish it forever.
9:12	gd54				What was the outcome of the queen of Sheba’s trip to see King Solomon?	King Solomon gave to the queen of Sheba everything she asked for in addition to what she had brought to the king, and then she left and went back to her own land.
9:13	p6b9				How much gold came to Solomon in one year?	The weight of gold that came to Solomon in one year was 666 talents.
9:14	cqhr				Who brought gold to Solomon?	The traders, the merchants, all the kings of Arabia and the governors in the country brought gold to Solomon.
9:16	ap4w				How many gold shields did Solomon make?	King Solomon made five hundred shields of beaten gold.
9:17	wmpx				What was King Solomon’s throne made of?	King Solomon’s throne was made of ivory overlaid with the finest gold.
9:20	kik2				Why were none of King Solomon’s drinking cups made of silver?	None of King Solomon’s drinking cups were made of silver because silver was not considered valuable in Solomon’s day.
9:22-23	cdk5				Why did all the earth seek the presence of Solomon?	All the earth sought the presence of Solomon because of his riches, and in order to hear his wisdom which God had put in his heart.
9:26	pu9h				What kings did Solomon rule over?	King Solomon ruled over all the kings from the Euphrates River to the land of the Philistines, and to the border of Egypt.
9:29-30	zqf5				How long did Solomon reign as king in Jerusalem over all Israel?	Solomon reigned in Jerusalem over all Israel for forty years.
10:1	ymu3				Why was all of Israel coming to Shechem?	All of Israel was coming to Shechem to make Rehoboam their king.
10:2	z9qn				What stood in the way of Rehoboam becoming the king of all Israel?	Jeroboam’s return from exile in Egypt stood in the way of Rehoboam becoming king of all Israel.
10:3-4	djqq				What request did Jeroboam and all Israel make of Rehoboam?	Jeroboam and all Israel asked Rehoboam to lighten the heavy yoke that King Solomon had put on them.
10:6-7	vq73				What did the old men, who had stood before Solomon when he was alive, advise King Rehoboam to do?	The old men advised King Rehoboam to be good to the people and please them with good words, and then they would always be his servants.
10:8-9	jd0m				What did Rehoboam do after he ignored the advice the old men gave him?	Rehoboam consulted with the young men who had grown up with him, by asking them how he should respond to the request to lighten the load of the people.
10:10-11	nfdr				What advice did the young men who had grown up with Rehoboam give him concerning the request of the people to lighten their load?	The young men advised Rehoboam to tell the people that although my father burdened you with a heavy yoke, I will add to your yoke.
10:12-14	lmo5				What happened when Jeroboam and all the people of Israel came to Rehoboam on the third day?	King Rehoboam ignored the advice of the old men and answered them roughly by following the advice of the young men.
10:15	lkx3				Why did King Rehoboam not listen to the people of Israel?	The king’s decision not to listen to the people of Israel was a turn of events brought about by Yahweh to carry out the word he had spoken by Ahijah to Jeroboam.
10:16	hivt				What was Israel’s response to King Rehoboam’s statement that he would make their yoke heavier?	When Israel heard from King Rehoboam, the people of Israel said they did not have any share in David, told the people of Israel to go back to their tents, and told Rehoboam to see to his own house.
10:18	za2u				How did the people of Israel respond when King Rehoboam sent Adoniram, who was over the forced laborers, to them?	The people of Israel stoned Adoniram to death and King Rehoboam fled in his chariot to Jerusalem.
11:1	ci8d				Why did Rehoboam assemble the house of Judah and Benjamin to fight against Israel when he arrived in Jerusalem?	Rehoboam assembled the house of Judah and Benjamin in order to restore the kingdom to himself.
11:2-4	a21i				What message from Yahweh did Shemaiah deliver to Rehoboam and all of Israel?	The message from Yahweh was that they must not attack or fight against their brothers.
11:5-10	jzdk				Why did Rehoboam build cities in Judah?	Rehoboam built cities in Judah for defense.
11:11-12	io33				What were some of the accomplishments of Rehoboam?	Rehoboam fortified the fortresses, put commanders in them, and put shields and spears in every city.
11:13-14	r2qu				Why did the Levites leave their pasture lands and property in order to come to Judah and Jerusalem?	The Levites left their pastureland and property because Jeroboam and his sons had driven them away, so that they could no longer perform priestly duties for Yahweh.
11:14-15	buor				How did Jeroboam replace the priests and Levites who moved to Judah?	Jeroboam appointed for himself priests for the shrines and the idols of calves and goats that he had made.
11:16-17	zus5				What did people from the tribes of Israel do to strengthen Rehoboam and the kingdom of Judah?	People, who set their hearts to seek Yahweh, came from all the tribes of Israel to Jerusalem to sacrifice to Yahweh.
11:22-23	nfk9				What was one way in which Rehoboam ruled wisely?	Rehoboam ruled wisely by scattering all his sons throughout all the land of Judah and Benjamin to every fortified city.
12:1	as4b				What wrong thing did Rehoboam do when his reign was established?	Rehoboam and all Israel abandoned the law of Yahweh.
12:2	kige				Why did Shishak, king of Egypt, come up against Jerusalem?	Shishak came up against Jerusalem because the people had been unfaithful to Yahweh.
12:5-6	vb7p				What was the response of Rehoboam and the leaders of Judah when Shemaiah the prophet told them they had been given over into Shishak’s hand because they had forsaken Yahweh?	Rehoboam and the leaders of Judah humbled themselves and proclaimed that Yahweh was righteous.
12:7	rpmn				How did Yahweh respond when he saw that Rehoboam and the leaders of Judah had humbled themselves?	Yahweh rescued them to some extent, but still allowed them to become servants under Shishak.
12:8	hl8u				Why did Yahweh allow the leaders of Judah to become the servants of Shishak?	Yahweh allowed them to become servants of Shishak so they could understand what it was to serve him as well as to serve the rulers of other countries.
12:9	be5g				What did Shishak take away from Jerusalem?	Shishak took away the treasures in the house of Yahweh and the king’s house, as well as the shields of gold that Solomon made.
12:12	al5c				Why was Yahweh’s anger turned away from Rehoboam?	Yahweh’s anger was turned away because Rehoboam humbled himself and there was still some good to be found in Judah.
12:13-14	bbot				Why was it said that “King Rehoboam did what was evil”?	It was said that Rehoboam did what was evil because he did not fix his heart to seek Yahweh.
12:16	qyvw				What happened after Rehoboam died and was buried in Jerusalem?	Abijah his son became king in his place.
13:2	up4e				Against whom did Abijah fight?	Abijah fought against Jeroboam.
13:4	bjmx				Where is Mount Zemaraim?	Mount Zemaraim is in the hill country of Ephraim.
13:7	lwg2				Who gathered to Jeroboam?	Worthless men, base fellows, gathered to Jeroboam.
13:8	l6ya				According to Abijah, who said he could resist the ruling might of Yahweh?	According to Abijah, Jeroboam said he could resist the ruling might of Yahweh.
13:10	u7sy				Who had not forsaken Yahweh?	Abijah’s nation, Judah, had not forsaken him.
13:12	y9or				Who would not succeed if they fought against Yahweh?	The people of Israel would not succeed if they fought against Yahweh.
13:13	j3tr				What was Jeroboam’s plan for the battle?	Jeroboam prepared an ambush behind them; his army was in front of Judah, and the ambush was behind them.
13:18	gl86				Why did the people of Judah win?	The people of Judah won because they relied on Yahweh.
13:20	wzzw				How did Jeroboam die?	Yahweh struck him, and he died.
14:2-3	yhy3				What actions of Asa were proof that he did what was good and right in the eyes of Yahweh?	Asa took away the foreign altars and the shrines, broke down the sacred stone pillars, and cut down the Asherah poles.
14:5-6	c5po				Why was the land quiet and there were no wars during the reign of Asa?	The land was quiet and there were no wars during the reign of Asa because Yahweh had given him peace.
14:7	bl71				Why did Asa make plans to build walled cities?	Asa made plans to build walled cities because Yahweh had given them the land along with peace on every side.
14:9-11	dqhc				What was Asa’s response when the vast army of Zerah the Ethiopian came against the people of Israel?	Asa cried out to Yahweh for his help by acknowledging that he and his army were coming in Yahweh’s name against the vast army of Zerah.
14:12	qwd0				Who struck the Ethiopians before Asa and Judah?	Yahweh struck the Ethiopians before Asa and Judah.
14:14	cbzi				What did the army do to the villages around Gerar?	The army destroyed and plundered the villages around Gerar.
15:1-2	a4xn				What message from God did Azariah deliver to King Asa?	The message was that Yahweh was with Asa, while Asa was with Yahweh, but if Asa left Yahweh, Yahweh would leave Asa.
15:3	zhnt				What was Israel without for a long time?	Israel was without the true God, a teaching priest, and the law for a long time.
15:5	u6qv				In those times, what were on all the inhabitants of the lands?	In those times, great troubles were on all the inhabitants of the lands.
15:6	nxk8				How did God trouble the inhabitants of the lands?	God troubled the inhabitants of the lands with all kinds of suffering.
15:8	x7dz				What did Asa rebuild when he heard the prophet’s message?	Asa rebuilt the altar of Yahweh when he heard the prophet’s message.
15:9	h11t				Why did great numbers of people come to King Asa from Ephraim, Manasseh, and Simeon?	They came because they saw that Yahweh was with King Asa.
15:12	fcf6				What did the people make a covenant to do?	The people made a covenant to seek Yahweh with all their heart and with all their soul.
15:13	is5y				What would happen to anyone who refused to seek Yahweh?	Anyone who refused to seek Yahweh would be put to death.
15:15	f5ds				What did Yahweh give the people after they swore to him with all their heart?	Yahweh gave the people peace all around them.
15:17	h9aa				What was the condition of King Asa’s heart?	King Asa’s heart was completely devoted to Yahweh all his days.
15:19	epzl				What did not occur until Asa’s thirty-fifth year of reigning?	There was no war until Asa’s thirty-fifth year of reigning.
16:1	vmha				Why did Baasha, king of Israel, act aggressively against Judah by building up Ramah?	Baasha acted aggressively so he might not allow anyone to leave or enter into the land of Asa.
16:2-3	qw09				Why did Asa bring the silver and gold out of the storerooms and send it to Benhadad, king of Aram?	Asa sent the silver and gold to Ben Hadad to encourage him to break his treaty with Baasha and establish a treaty with Asa.
16:3	r6ld				Why did Asa want Ben Hadad to break his treaty with Baasha?	Asa wanted Ben Hadad to break the treaty so that Baasha would leave Asa alone.
16:4-6	pliu				What happened when Baasha stopped building up Ramah due to the attacks from Ben Hadad?	Asa and all Judah carried away the stones and timbers which Baasha was using to build up Ramah and used them to build up Geba and Mizpah.
16:7-8	vmy0				Why did Hanani the seer rebuke Asa?	Hanani rebuked Asa because he relied on a treaty with the king of Aram instead of relying on Yahweh as he did against the Ethiopians.
16:9	qt9h				Why do the eyes of Yahweh run everywhere throughout the whole earth?	The eyes of Yahweh run everywhere to show himself strong on behalf of those whose hearts are perfect toward him.
16:10	mx8n				What was Asa’s reaction to the rebuke of Hanani?	Asa was angry with Hanani and put him into prison.
16:12	u6j0				How did Asa react to the severe disease of his feet?	Asa did not seek help from Yahweh, but only from physicians.
16:14	y26a				How was Asa honored after his death?	The people laid Asa on a bier filled with various spices and made a very great fire in his honor.
17:2	xvm7				Where did Jehoshaphat place forces?	Jehoshaphat placed forces in all the fortified cities of Judah.
17:3	k3kd				Why was Yahweh with Jehoshaphat?	Yahweh was with Jehoshaphat because he walked in the first ways of his father David.
17:4	t63u				Whose behavior did Jehoshaphat not walk after, because he walked in God’s commandments?	He walked in God’s commandments, not after the behavior of Israel.
17:6	lh1h				On what was Jehoshaphat’s heart fixed?	Jehoshaphat’s heart was fixed on Yahweh’s ways.
17:9	ix6i				What book did the officials and Levites and priests have when they taught in Judah?	They taught in Judah, having the book of the law of Yahweh with them.
17:10	bxsb				What did the monarchies around Judah not do because the terror of Yahweh fell on them?	The terror of Yahweh fell on them that were around Judah, so that they made no war against Jehoshaphat.
17:12	xdd2				What two things did Jehoshaphat build in Judah?	Jehoshaphat built fortresses and store cities in Judah.
17:16	kw1t				What did Amasiah, the son of Zichri, willingly offer?	Amasiah willingly offered to serve Yahweh.
17:17	w3qd				What kind of man was Eliada from Benjamin?	Eliada was a powerful man of courage.
18:1	bf7k				How did Jehoshaphat ally himself with Ahab?	Jehoshaphat allied himself with Ahab by having one of his family marry his daughter.
18:4	avw6				What did Jehoshaphat tell the king of Israel to do to find his answer?	Jehoshaphat said to the king of Israel, “Please first seek the word of Yahweh for your answer.”
18:7	ag41				Why did the king of Israel hate Micaiah the son of Imlah?	The king of Israel hated Micaiah because he never prophesied anything good about the king, but only hardships.
18:11	cbf9				Who did the prophets say had given Ramoth Gilead into the hand of the king?	They all prophesied saying that Yahweh had given Ramoth Gilead into the hand of the king.
18:12	wm9y				What did the messenger tell Micaiah the words of the prophets declared to the king?	The messenger told Micaiah that the words of the prophets declared good things to the king with one mouth.
18:16	s9gk				To what did Micaiah compare Israel when he saw them scattered on the mountains?	Micaiah said that he saw all Israel scattered on the mountains, like sheep who have no shepherd.
18:18	tb46				When Micaiah saw Yahweh on his throne where were the hosts of heaven?	Micaiah saw Yahweh sitting on his throne, and all the host of heaven were standing on his right hand and on his left.
18:19	jf0z				What was Yahweh asking to happen when Ahab went up to Ramoth Gilead?	Yahweh was asking for one to entice Ahab, king of Israel, so that he would go up and fall at Ramoth Gilead.
18:21	u25j				To whom was the spirit going to become a lying spirit?	The spirit said that he would go out and become a lying spirit in the mouth of all Ahab’s prophets.
18:22	zux7				What did Micaiah say Yahweh had decreed for the king of Israel?	Micaiah said that Yahweh had decreed disaster for him.
18:26	z0id				Where was Micaiah to be until the king of Israel returned safely?	The king said to put Micaiah in prison until he returned safely.
18:27	he2u				If the king returned safely, what did that mean about Micaiah’s words?	Micaiah said that if the king returned safely, then Yahweh had not spoken by him.
18:30	lrax				Who had the king of Aram told the captains to attack?	The king of Aram told the captains of his chariots not to attack the soldiers, but instead, to attack only the king of Israel.
18:32	hdbr				What did the commanders do when they realized Jehoshaphat was not the king of Israel?	When the commanders saw that he was not the king of Israel, they turned back from pursuing him.
18:34	vm6g				What time of day was it when Ahab died?	About the time that the sun was going down, Ahab died.
19:3	sea4				What good was found in Jehoshaphat’s heart?	Some good was found in Jehoshaphat, that he had fixed his heart to seek God.
19:5	kww3				Where did Jehoshaphat place judges?	Jehoshaphat placed judges in the land throughout all the fortified cities of Judah.
19:6	q781				Where did Jehoshaphat say Yahweh was when the judges passed judgement?	He told the judges that Yahweh was with them in the act of judging.
19:9	fhgq				What kind of heart did Jehoshaphat say the judges in Jerusalem should have in reverence for Yahweh?	Jehoshaphat instructed them that in reverence for Yahweh, judge faithfully, and with a perfect heart.
19:10	d099				What would not come down on them if the people did not sin against Yahweh?	The people were told not to sin against Yahweh, so that anger would not come down on them.
19:11	eo8k				With whom did Jehoshaphat pray that Yahweh abides?	Jehoshaphat prayed for Yahweh to be with those who were good.
20:1	qnlp				For what reason did the people of Moab, Ammon, and the Meunites come against Jehoshaphat?	They came against Jehoshaphat to do battle.
20:4	i808				Where did the people of Judah come from to seek Yahweh?	The people came to seek Yahweh from all the cities of Judah.
20:5	xha1				Where did Jehoshaphat stand in the assembly of the people?	Jehoshaphat stood at the house of Yahweh, in front of the new courtyard.
20:9	i7vj				What promise of Yahweh did Jehoshaphat repeat when the people cried to him in their affliction?	Jehoshaphat said that when the people cry to Yahweh in their affliction, he would hear them and save them.
20:10	tag5				What did Yahweh not let Israel do to Ammon, Moab and Mount Seir when they came out of Egypt?	Yahweh would not let Israel invade them when they came out of the land of Egypt.
20:13	vhwb				What part of the people of Judah stood before Yahweh?	All Judah stood before Yahweh, with their little ones, wives, and children.
20:15	gb2b				Why did Yahweh say not to fear or be discouraged by the great army against them?	Yahweh told them not to fear or be discouraged because of this great army, for the battle did not belong to them, but to God.
20:17	ce6x				What did Yahweh say the people would see when they stood still in their positions?	Yahweh told them to stand still, and see the rescue of Yahweh with them.
20:18	f9kc				What did Judah and the inhabitants of Jerusalem do in worship before Yahweh?	All Judah and the inhabitants of Jerusalem fell down before Yahweh, worshiping him.
20:21	wj2o				As the army went out, why did Jehoshaphat say to give thanks to Yahweh?	As they went out preceding the army, Jehoshaphat told them to say, “Give thanks to Yahweh; for his covenant faithfulness endures forever.”
20:22	y0b5				What did Yahweh do when the people of Judah began to sing and praise?	When they began to sing and praise, Yahweh set men in ambush against their enemies.
20:24	shpq				What did the people of Judah see when they looked out on the enemy’s army?	When they looked out on the army, they were dead, fallen to the ground.
20:25	te8e				How long did it take the people to carry off the plunder from the army?	It took the people three days to carry off the plunder, because there was so much of it.
20:27	acyv				Why did Jehoshophat and his people return to Jerusalem with joy?	They returned to Jerusalem with joy for Yahweh had made them rejoice over their enemies.
20:30	le4l				What did God give Jehoshaphat that made his kingdom quiet?	Jehoshaphat’s kingdom was quiet, for his God gave him peace all around him.
20:32	gekl				What had Jehoshaphat done in the eyes of Yahweh?	Jehoshaphat did what was right in the eyes of Yahweh.
20:37	l5j1				What was prophesied against Jehoshaphat, because he allied himself with Ahaziah?	Because Jehoshaphat had allied himself with Ahaziah, Yahweh destroyed his projects.
21:3	btvb				Why did Jehoshaphat give the throne to Jehoram?	Jehoshaphat gave the throne to Jehoram because Jehoram was his firstborn.
21:4	xora				What did Jehoram do to his brothers after he was established as king?	When Jehoram had firmly established himself as king, he killed all his brothers with the sword.
21:7	o9nj				Why did Yahweh not wish to destroy the house of David?	Yahweh did not wish to destroy the house of David because of the covenant he had made with David.
21:10	e2d9				Why did Libnah revolt from the power of Judah?	They revolted from Judah’s power, because Jehoram had forsaken Yahweh.
21:11	l8c3				What did Jehoram build in the mountains of Judah?	Jehoram also built shrines in the mountains of Judah.
