Reference	ID	Tags	Quote	Occurrence	Question	Response
2:10	vau9				Why should the house of Jacob enter into the rocky places and hide in the dust?	They should hide because of the terror of Yahweh and the glory of his majesty.
2:11	vdcs				What will happen to the lofty gaze and pride of men?	They will be brought low and brought down.
2:11	f2uj				Who will be exalted on that day?	Yahweh alone will be exalted on that day.
2:18	d5wt				What will happen to the idols?	They will completely pass away.
2:19	mlq2				Where will men go on that day?	They will go into caves of the rocks and holes of the ground.
2:22	nk7u				Who is the house of Jacob told to stop trusting?	They are told to stop trusting in man.
3:1	mxy9				What is Yahweh about to take away from Jerusalem and Judah?	Yahweh is about to take away their support and staff.
3:4	kyx7				Who will lead Judah and Jerusalem?	Youths will lead them and the young will rule over them.
3:5	emj1				Who will oppress the people?	The people will be oppressed by each other and everyone by his neighbor.
3:8	tzre				Why is Jerusalem ruined and Judah fallen?	They are ruined and fallen because their speech and actions are against Yahweh.
3:9	qh1r				What witnesses against Judah and Jerusalem?	The look on their faces witnesses against them.
3:10	tyh9				What will happen to the righteous?	It will be well with the righteous.
3:11	e8fe				What will happen to the wicked?	It will go badly for the wicked.
3:12	q6zh				Where do their leaders lead them?	Their leaders lead them astray and confuse the direction of their path.
3:14	jp7x				What will Yahweh do to the elders and officials of his people?	Yahweh will pronounce judgment on them.
3:17	y9bs				What will the Lord, Yahweh do to the daughters of Zion?	Yahweh will form diseased scabs on their heads and make them bald.
3:25	iwh0				What will happen to the men?	The men will fall by the sword
4:1	nhsp				Why will seven women take hold of one man?	They will want to take his name and remove their shame.
4:3	kudf				What will those survivors left in Zion and Jerusalem be called?	The survivors who are left in Zion and Jerusalem will be called holy.
4:4	j8co				What will the Lord do by the spirit of justice and by the spirit of burning fire?	The Lord will wash away the filth of the daughters of Zion and cleanse the blood stains from Jerusalem’s midst.
4:5	jz8e				What will Yahweh create over the whole site of Mount Zion and over her place of assembly?	He will create a cloud and smoke by day and the shining of a flaming fire by night; a canopy over all the glory
5:1	hlac				For whom does the singer want to sing?	The singer wants to sing for his beloved
5:1	nrt7				What is the song of the singer about?	The song is about the vineyard of his beloved.
5:2	zjow				What did he do to the vineyard?	He spaded it, removed the stones, planted it with the choicest vine, and built a tower and a winepress in it.
5:2	de4g				What did the vineyard bring forth?	The vineyard brought forth wild grapes.
5:3	wn9i				What are the inhabitants of Jerusalem and the men of Judah to judge?	They are to judge between the beloved and his vineyard.
5:5-6	mvo8				What will the beloved do to his vineyard?	He will remove the hedge, turn the vineyard into a pasture, and break down its wall so it will be laid waste and no rain will fall on it.
5:7	u7s2				Who is the vineyard of Yahweh of Hosts?	Yahweh’s vineyard is the house of Israel.
5:7	pihm				What did Yahweh wait for?	Yahweh waited for justice and righteousness.
5:7	t7u6				What did Yahweh get instead of justice and righteousness?	Yahweh got killing and a cry for help.
5:9	hs7h				What will happen to many houses?	Many houses will be empty and without inhabitant.
5:13	nvjl				Why have the people of Israel and Judah gone into captivity?	They went into captivity because they lacked understanding.
5:16	kse2				What exalts Yahweh of Hosts?	Yahweh’s justice exalts him
5:16	zv75				How is God the Holy one recognized?	God is recognized by his righteous dealings.
5:24	mm37				Why will Israel’s root rot, and their blossom blow away like dust?	Israel’s root will rot, and their blossom will blow away like dust because they have rejected the law of Yahweh and despised the word of the Holy One of Israel.
5:26	nesc				How will Yahweh call a far away nation to come?	He will call them by lifting up a signal flag and whistling for them.
5:26	fjk6				How will that far away nation come?	That far away nation will come speedily and promptly.
6:1	ju5v				When did Isaiah see the Lord sitting on a high and elevated throne?	Isaiah saw the Lord in the year that king Uzziah died.
6:2	gerb				Who was above the Lord?	The seraphim were above the Lord.
6:4	aj9f				What happened when the seraphim called to each other?	When the seraphim called to each other, the doors and thresholds shook and the house was filled with smoke.
6:5	rc1m				What did Isaiah say when he saw all these things?	Isaiah said he was doomed because he had unclean lips and lived among people with unclean lips and because he had seen the King, Yahweh.
6:7	lj37				What did the seraphim say when he touched Isaiah’s lips with a coal from the altar?	He said, “See, this has touched your lips; your guilt has been taken away, and your sin atoned for.”
6:8	gayt				What did Isaiah hear the Lord ask?	The Lord said, “Whom shall I send; who will go for us?”
6:8	vnax				How did Isaiah respond to what the Lord asked?	Isaiah said, “Here I am; send me.”
6:9	jite				What did the Lord tell Isaiah to tell the people?	The Lord told Isaiah to tell the people to listen but not to understand; to see, but not to perceive.
6:11-12	htvz				How long was Isaiah supposed to tell the Lord’s message to the people?	Isaiah was to tell the people the Lord’s message until the cities were in ruins without inhabitants and the houses were without people and the land fell into a desolate waste, and until Yahweh sent the people far away and the solitude of the land was great.
7:1	h66y				Who was Ahaz?	Ahaz was the son of Jotham, the son of Uzziah, a king of Judah.
7:1	j07g				During the days of Ahaz, which kings went up to Jerusalem in Judah to war against it?	Rezin the king of Syria and Pekah the son of Remaliah, king of Israel went up to war against Jerusalem.
7:2	qgxt				How did Ahaz and his people react when they heard that Syria was allied with Ephraim?	The hearts of Ahaz and his people trembled when they heard this.
7:3	p07n				What task did Yahweh tell Isaiah to do?	Yahweh told Isaiah to go out with his son and meet Ahaz.
7:3-4	kg7y				Who did Yahweh say Ahaz shouldn’t be afraid of?	Yahweh’s said Ahaz should not be afraid or intimidated by Rezin and Pekah.
7:5-6	a9fv				What did Aram, Ephraim and the son of Remaliah plan to do?	These men planned evil against Ahaz and Judah. They planned to attack and terrify Judah, and set up the son of Tabeel as king.
7:8	qgxb				What did Yahweh tell Ahaz about Ephraim?	Yahweh told Ahaz, “Within sixty-five years, Ephraim will be shattered and will no longer be a people.”
7:9	fyrx				What does Yahweh tell Ahaz will happen if his faith isn’t firm?	Ahaz will not remain secure unless his faith is firm.
7:12	jnyv				What was Ahaz’s response when the Lord told him to ask for a sign from Yahweh?	Ahab said, “I will not ask, nor will I test Yahweh.”
7:13	v8dg				What did Isaiah say Ahab was doing?	Isaiah said he was not only testing the patience of the people but he was also testing the patience of God.
7:17	n9az				Who did Isaiah tell Ahaz that Yahweh would bring against him?	Isaiah told Ahaz that Yahweh would bring the king of Assyria against him and his people.
7:20	vjp7				What would the king of Assyria do?	The king of Assyria would shave Ahaz’s head, legs and beard.
7:23-25	qx0r				What would happen to the land?	The land would be filled with briers and thorns and it would be a place where sheep and cattle graze.
8:1	humt				What did Yahweh tell Isaiah to do?	He told Isaiah to take a large tablet and write on it, ‘Maher-shalal-hash-baz’.
8:2	qoj3				Who were to be Yahweh’s faithful witnesses?	Yahweh’s witnesses were to be Uriah the priest and Zechariah the son of Jeberekiah.
8:3-4	jpm8				Why did Yahweh tell Isaiah to name his son ‘Maher-shalal-hash-baz’?	He was to be named ‘Maher-shalal-hash-baz’ because before he knew how to cry ‘My father’ and ‘My mother,’ the king of Assyria would come and carry away the riches of Damascus and the plunder of Samaria.
8:12	ut6l				In what specific ways of the people was Isaiah warned not to walk?	Isaiah was warned not to call conspiracy anything that people called conspiracy and not to fear what they feared or be in awe of those things.
8:13	buvx				Who was Isaiah told to treat as holy and to fear?	Isaiah was told to fear and be in awe of Yahweh of Hosts and to treat him as holy.
8:14	xlga				What was Yahweh going to be to both houses of Israel and to the inhabitants of Jerusalem?	He was going to be a stone that makes people trip and a rock that makes people stumble to Israel, and a trap and snare to the inhabitants of Jerusalem.
8:16-18	r6tr				What was Isaiah’s testimony that was to be given to his disciples?	Isaiah’s testimony was that he would wait for Yahweh and that Isaiah and his sons were given by Yahweh for signs and wonders in Israel.
8:19	ycvr				According to Isaiah what were the people of Israel going to tell Isaiah’s disciples?	They were going to tell Isaiah’s disciples to consult with the mediums and magicians.
8:19	hk8s				Who does Isaiah say the people should consult?	The people should consult their God.
8:20	eb2r				To what does Isaiah command his disciples to pay attention?	They are commanded to pay attention to the law and the testimony.
8:21	cyjb				What will the people of Israel do when they are greatly distressed and hungry and become angry?	They will turn their faces upward and curse their king and their God.
8:22	fdgs				What will happen to the people of Israel?	They will be driven into a land of darkness.
9:1	w7fe				What will happen to the one who was in anguish?	Her gloom will be dispelled.
9:1	eff2				What lands did God humiliate in earlier times?	God humiliated the land of Zebulun and the land of Naphtali.
9:1	u1nt				What will God do to Zebulun and Naphtali in the later time?	He will make them glorious.
9:2	dstt				On whom has the light shone?	The light has shone on those who have lived in the land of the shadow of death.
9:6	gjg8				What is the name of the one who will bear the rule on his shoulder?	His name will be called Wonderful Counselor, Mighty God, Everlasting Father, and Prince of Peace.
9:7	jvbf				How will he rule?	He will rule with justice and with righteousness.
9:7	g8w1				How long will he rule?	He will rule from this time onward and for evermore.
9:9-10	wmfy				What did Israel say in pride and with an arrogant heart?	Israel says, “The bricks have fallen, but we will rebuild with chiseled stone; the sycamores have been cut down, but we will put cedars in their place.”
9:11-12	idbw				Who did Yahweh raise up against Israel?	Yahweh raised up Rezin, the Arameans and the Philistines against Israel.
9:12	xg3q				After all this did Yahweh’s anger subside?	No, Yahweh’s anger didn’t subside. His hand was still stretched out to strike Israel.
9:13	d1au				Did the people turn to Yahweh?	The people did not turn to Yahweh or seek him.
9:15	lg6m				Who were the “head” and “tail” that Yahweh was going to cut off in one day?	The leader and the noble man were the head; and the prophet that teaches lies was the tail.
9:17	ua3b				Why didn’t the Lord have compassion on their fatherless and widows?	He didn’t have compassion on them because everyone was a godless evildoer and every mouth spoke foolish things.
9:17	pj9m				After all this did Yahweh’s anger subside?	No, Yahweh’s anger didn’t subside. His hand was still stretched out to strike Israel.
9:19	pybc				What happened as a result of Yahweh’s overflowing anger?	Yahweh caused the land to be scorched and the people to become like fuel for the fire.
9:21	m9y4				What happened to Manasseh, Ephraim and Judah?	Manasseh and Ephraim devoured each other and they both attacked Judah.
9:21	ypaq				After all this did Yahweh’s anger subside?	No, Yahweh’s anger didn’t subside. His hand was still stretched out to strike Israel.
10:5	spl6				Who was the club of Yahweh’s anger and the rod by whom Yahweh wielded his fury?	The Assyrian was the club of Yahweh’s anger and the rod by whom he wielded his fury.
10:6	a46l				What did Yahweh order the Assyrian to do?	He ordered the Assyrian to take the spoil, take the prey and to trample Israel like mud in the streets.
10:7	a6gf				What did the Assyrian intend?	It was in the Assyrian’s heart to destroy and eliminate many nations.
10:12	pz6f				What did the Lord say he would do when he finished his work on Mt. Zion and in Jerusalem?	The Lord said he would punish the speech of the arrogant heart of the king of Assyria and his prideful looks.
10:13	l5rw				Why did the king of Assyria think he was successful?	The king of Assyria thought he was successful because of his strength, wisdom, and understanding.
10:16	xvww				What was the Lord God going to do among Assyria’s elite warriors?	The Lord God was going to send emaciation among them.
10:18	xeeh				What did Yahweh say he would consume in Assyria?	Yahweh said he would consumed the glory of his forest and of his fruitful land.
10:20	m37s				What would the remnant of Israel rely upon after they escape?	The remnant that escaped would no longer rely on him who struck them, but would indeed depend on Yahweh.
10:24-25	ik5f				Why did the Lord God tell the people who lived in Zion not to fear the Assyrian?	He told them not to fear the Assyrian because in a very short time the Lord’s anger against those in Zion would end and the Lord’s anger would be toward Assyria’s destruction.
10:27	ibj7				What was to happen on the day when Yahweh would wield his whip against Assyria and on the day Yahweh would raise his rod over the sea to lift it up?	On that day the burden would be lifted from their shoulder and the yoke from off their neck.
11:1	kgdu				What was going to come from the root of Jesse?	A shoot and a branch was to come from the root of Jesse.
11:2	m51e				What was going to rest on him?	The Spirit of Yahweh was to rest on him.
11:2	krqx				What will the Spirit of Yahweh give him?	The Spirit of Yahweh will give him wisdom and understanding, counsel and might, knowledge, and the fear of Yahweh.
11:4	w8lg				What standard will he use to judge the poor and humble?	He will not judge by what his eyes see or his ears hear. He will judge with righteousness and decide fairly.
11:4	e94g				What will he do to the wicked?	He will slay them with the breath of his lips.
11:9	v40o				How will the animals act differently?	They will not hurt nor destroy on all his holy mountain.
11:9	iqwk				Why will the animals not hurt or destroy?	The animals will not hurt nor destroy because the earth will be full of the knowledge of Yahweh.
11:11	ec6o				On that day why will the Lord extend his hand?	He will extend his hand to recover the remnant of his people who remain in Assyria, Egypt, Pathros, Cush, Elam, Shinar, Hamath, and the islands of the sea.
11:13	vobd				What will happen to those who are hostile to Judah?	Those who are hostile to Judah will be cut off.
11:13	o7pt				What will happen between Ephraim and Judah?	Ephraim will not envy Judah, and Judah will no longer be hostile to Ephraim.
11:14	m7ko				What will Ephraim and Judah do together?	They will swoop down on the Philistine hills on the west and plunder the people of the east. They will also attack Edom and Moab..
11:15	pnnx				What will Yahweh do to the gulf of the sea of Egypt and the Euphrates River?	Yahweh will divide the gulf of the sea of Egypt and will divide the Euphrates river into seven streams.
11:15	u9og				Why will Yahweh divide the gulf of the sea of Egypt and divide the Euphrates river?	He will divide them so it can be crossed over in Sandals.
12:1	u34a				On that day, why will they give thanks to Yahweh?	They will give thanks because although Yahweh was angry with them, he turned his wrath away from them and he comforted them.
12:1-2	rtfq				On that day what will people say Yahweh is to them?	The people will say Yahweh is their strength, their song, and their salvation.
12:5	yzv7				Why will people be told to sing to Yahweh?	They will be told to sing to Yahweh for he has done glorious things and so that it will be known throughout the earth.
13:1	ay5v				What message did Isaiah receive from Yahweh?	He received a declaration about Babylon.
13:3	dfdk				What has Yahweh called his mighty men to do?	He has called them to execute his anger.
13:5	v9ba				From where does Yahweh’s army come?	They come from a far country, from way over the horizon.
13:5	fyss				What are Yahweh’s instruments of judgement going to do?	They are going to destroy the whole land.
13:7-8	b1ew				What will the people do when the land is destroyed?	Their hands will hang limp, and their hearts will melt; they will be terrified; pangs and sorrows will seize them. They will have looks of astonishment and their faces will be aflame.
13:9-10	ukb8				What else will happen during the day of Yahweh?	The land will be made desolate and the sinners will be destroyed from it. The stars, constellations, sun and moon will not give their light; they will be darkened.
13:12	rq8w				Will there be many men left?	No! Yahweh will make men more rare than fine gold.
13:17	yjsi				Who is Yahweh going to stir up to attack the Babylonians?	Yahweh is going to stir up the Medes to attach the Babylonians.
13:19-20	o568				What will happen to Babylon?	God will overthrow them like Sodom and Gomorrah and they will not be inhabited or lived in from generation to generation.
13:21	p20u				What will lie in Babylon?	Wild animals of the desert will lie there.
13:22	sdve				When will these things happen to Babylon?	Babylon’s time is near and her days will not be delayed.
14:1	tg60				What will Yahweh do to Israel?	Yahweh will again choose Israel and restore them into their own land.
14:1	h9ie				Will anyone else go with the Israelites back to their land?	Foreigners will join with them and attach themselves to the house of Jacob.
14:2	uunt				Who will bring the Israelites back to their own land?	The nations will bring them to their own place.
14:2	b1l9				What will the house of Israel do to those nations that took Israel captive?	The house of Israel will take them as male and female servants. They will take captive those who had captured them and they will rule over their oppressors.
14:3-4	oisa				What will happen on the day that Yahweh gives Israel rest from their suffering, anguish, and hard labor?	They will sing a song taunting the king of Babylon.
14:4	s1mq				What has happened to the oppressor?	The oppressor has come to an end.
14:6	y5tb				What had the king of Babylon done?	He had struck the people in wrath with unceasing blows. He had ruled the nations in anger, with an attack that was unrestrained.
14:10-11	ekj2				What will the dead kings of the earth say to the king of Babylon?	They will say, “You have become as weak as us…” and “Your pomp has been brought down to Sheol….”
14:12	j8b5				What has happened to the son of the morning?	He has fallen from heaven and been cut down to the ground.
14:13-14	hmjs				What did the son of the morning say in his heart?	He said he would exalt his throne above the stars of God and make himself like the Most High God.
14:20	j0ps				Why will the king of Babylon not join the other kings of the nations in burial?	He will not join them because he destroyed his land and killed his people.
14:22	edul				What is the declaration of Yahweh of Hosts against Babylon?	He declares, “I will rise up against them” and further, “I will cut off from Babylon name, descendant, and posterity.”
14:25	wms1				What has Yahweh of Host sworn concerning the Assyrian in Yahweh’s land?	He said he would break the Assyrian in his land and on his mountains trample him under foot.
14:29-30	g8a1				What was the declaration against Philistia?	It was declared that Philistia should not rejoice, for Yahweh was going to kill Philistia’s root with famine that will put to death all Philistia’s survivors.
14:32	jze3				Who founded Zion?	Yahweh founded Zion.
14:32	rpg2				What will the afflicted of Yahweh’s people find in Zion?	The afflicted of Yahweh’s people will find refuge in Zion.
15:1	ftio				Who is the declaration about?	The declaration is about Moab.
15:1	t6o8				What will happen to Ar and Kir of Moab?	They will each be destroyed and laid waste in one night.
15:5	las4				Where will Moab’s fugitives go?	They will flee to Zoar and to Eglath Shelishiyah.
15:9	op9k				What has happened to the waters of Dimon and what will happen to Dimon?	The waters of Dimon are full of blood; but Yahweh will bring even more upon Dimon.
15:9	azdw				What will happen to those who escape from Moab and also those who remain in the land?	A lion will attack both those who escape from Moab and those who remain in Moab.
16:1	vg7e				To whom are rams to be sent?	The rams are to be sent to the ruler of the land at the mount of the daugther of Zion.
16:2	r465				To what are the women of Moab at the fords of the Arnon River compared?	They are like wandering birds or a scattered nest.
16:3-4	ywqv				What is Judah supposed to do with the fugitives and refugees of Moab?	They are to hide and not betray the fugitives and let the refugees live among them; be a hiding place from the destroyer.
16:5	lrvn				What will the one from David’s tent who sits on the throne do?	He will judge as he seeks justice and does righteousness.
16:12	yjvf				What will Moab accomplish when he enters his temple to pray?	Moab will accomplish nothing with his prayers.
16:14	yypr				What was going to happen to the glory of Moab?	Yahweh said the glory of Moab would disappear within three years.
16:14	c1x0				How many from Moab will be left?	The remnant of Moab will be very few and insignificant.
17:1	c4t2				What will happen to the city of Damascus?	It will no longer be a city, but will be a heap of ruins.
17:3	vov1				What will disappear from Ephraim?	Fortified cities will disappear from Ephraim.
17:4	fwa9				What will happen to the glory of Jacob on that day?	The glory of Jacob will become thin and the fatness of his flesh will become lean on that day.
17:7	wrl7				To whom will men look on that day?	Men will look toward their Maker and their eyes will look to the Holy One of Israel.
17:9	tfad				On that day what will their strong cities be like?	On that day their strong cities will be like the abandoned wooded slopes on the hill summits.
17:13	am8u				What will happen when the nations roar like the rushing of mighty waters?	God will rebuke the nations and they will flee away and be chased.
17:14	jm2r				What is the portion of those who rob Israel?	Their portion will be to see terror in the evening and to be gone before the morning.
18:1	m00a				Where is the land of rustling wings?	The land of rustling wings is beyond the rivers of Ethiopia.
18:2	vlqq				To whom does the land of the rustling of wings send ambassadors?	They send ambassadors to a nation tall and smooth, to a people feared, a nation strong and conquering, whose land the rivers divide.
18:3	utmv				When are the inhabitants of the world supposed to look and listen?	They are to look and listen when a signal is lifted up on the mountains and when the trumpet is blown.
18:5	ttpv				What will Yahweh do before the harvest, when the blossoming is over?	Yahweh will cut off the sprigs with pruning hooks and he will cut down and take away the spreading branches.
18:6-7	vvpc				What will happen when the birds summer on the branches and all the animals of the earth winter on them?	At that time tribute will be brought to Mount Zion for Yahweh from a people tall and smooth.
19:1	dn60				Who is the declaration in this chapter about?	This chapter is a declaration about Egypt.
19:1-2	osjy				Who will stir up the Egyptians?	Yahweh will stir up the Egyptians.
19:2	jzzq				Who will the Egyptians be stirred up against?	They will be stirred up against each other.
19:4	dflx				Who will Yahweh cause to lead the Egyptians?	Yahweh will give the Egyptians into the hands of a harsh master, and a strong king will rule over them.
19:5	qpij				What will happen to the waters of Egypt?	The waters of the sea will dry up and the river will dry up and become empty.
19:10	bce2				What will happen to the cloth workers in Egypt?	The cloth workers will be crushed.
19:11	aa9r				What has happened to the counsel of Pharoah’s counselors?	Their counsel has become senseless.
19:14	zfy5				Why has the counsel of Pharoah’s counselors become senseless?	Their counsel has become senseless because Yahweh has mixed a spirit of distortion into Egypt’s midst.
19:16	vug3				In that day what will the Egyptians be like?	In that day the Egyptians will be like women. They will tremble and fear.
19:18	vgzy				In that day what will five cities in Egypt do?	They will swear alligiance to Yahweh of Hosts.
19:19	ld7z				In that day what will be in the middle of the land of Egypt?	In that day there will be an altar to Yahweh in the middle of the land of Egypt.
19:23	noh0				In that day who will worship Yahweh together?	The Egyptians and the Assyrians will worship Yahweh together.
19:24	vld4				In that day who will be a blessing in the midst of the earth?	Israel, Egypt and Assyria will be a blessing in the midst of the earth.
20:1	v4aw				What happened when Tartan came to Ashdod?	Tartan fought against Ashdod and took it.
20:1	f00s				Who sent Tartan to Ashdod?	Sargon the king of Assyria sent Tartan to Ashdod.
20:2	qxjs				What did Yahweh tell Isaiah to do when Tartan took Ashdod?	Yahweh told Isaiah to remove his sackloth and sandals and walk naked and barefoot.
20:3-4	c7d6				Why was Isaiah told to walk naked?	This was to be a sign that the captives of Egypt and the exiles of Ethiopia were going to be lead away naked and barefoot by the king of Assyria.
20:5-6	hamy				What will happen to those who put their hope in Ethiopia and Egypt?	They will be dismayed and ashamed.
21:2	l7y1				What kind of vision was given to Isaiah?	A distressing vision was given to him.
21:2	lz4e				What is the vision about?	Isaiah’s vision is about an attack on Elam and a siege of Media.
21:3-4	yqe4				How did this vision affect Isaiah?	It gave Isaiah pain in his loins. He was bowed down and disturbed. His heart was pounding. He was shuddering and trembling.
21:6	u3sa				What did the Lord say to Isaiah?	The Lord told Isaiah to post a watchman and have the watchman report what he sees.
21:7	gi4c				What is the watchman to do when he sees a chariot, horsemen in pairs and riders on donkeys and camels?	Then the watchman must pay attention and be very alert.
21:9	g1nr				When a charioteer comes, what does he call out?	He calls out, “Babylon has fallen, fallen, and all the carved figures of its gods are broken to the ground.”
21:13	ihti				Who spends the night in the wilderness of Arabia?	Caravans of Dedanites spend the night there.
21:14	z924				What are the caravans of Dedanites told to do?	They are told to bring water for the thirsty.
21:14	ktgu				What are the inhabitants of the land of Tema told to do?	They are told to meet the fugatives with bread.
21:16-17	doy3				What did the Lord tell Isaiah about Kedar?	The Lord told Isaiah that within a year the glory of Kedar would end and only a few archers and warriors would remain.
22:1	lkaj				What is the topic of chapter 22?	It is a declaration about the valley of vision.
22:1	l88t				What have all the people gone?	They have all gone up to the housetops.
22:2	ude4				What is happening in the city and town?	The city is noisy and the town full of revelry.
22:2	ldvd				Did the dead die by the sword or in battle?	No the dead did not die by the sword or in battle.
22:3	wbds				What happened to their rulers?	Their rulers fled away together and were caught and captured together.
22:4	ctmr				Why was Isaiah weeping bitterly?	He was weeping because of the destruction of the daughter of his people.
22:6	mee2				Who is taking up the quiver and shield against them?	Elam takes up the quiver and Kir lays the shield bare.
22:7	t9pi				What will happen in Judah’s choicest valleys?	Their valleys will be full of chariots.
22:8	cswk				What did God to with the protection of Jerusalem?	He took away their protection
22:12	i0kx				What did Yahweh of Hosts call for on that day?	He called for weeping and mourning, for shaved heads and the wearing of sackcloth.
22:12-13	m4wp				What did the people do instead of weeping and mourning?	The people celebrated and were glad. They killed cattle and sheep, eating meat and drinking wine.
22:14	n9ao				Will the Lord forgive the people for their response?	The Lord will not forgive them even when they die.
22:15-16	lbbk				What did Shebna, the administrator, do for himself?	Shebna had a grave hewn for himself in the rock as a resting place.
22:17-19	k0e6				What did Yahweh say he would do to Shebna?	Yahweh said he would throw Shebna down, and remove him from his office and station.
22:20-21	wika				Who was to take Shebna’s place of authority?	Eliakim, the son of Hilkiah was to take Shebna’s place of authority.
22:25	k9ru				On that day what will happen to the peg driven into a firm place?	The peg driven in a firm place will give way, break off and fall and the weight that was on it will be cut off.
23:1	q5m6				About whom was the declaration in chapter 23 spoken?	The declaration in chapter 23 was about Tyre.
23:1	ionp				Why should the ships of Tarshish howl?	They should howl because they have neither home nor harbor.
23:3	shrm				What was the city of Tyre?	Tyre was the marketplace of nations.
23:5	vrey				What will Egypt do when they hear the report concerning Tyre?	Egypt will grieve when they hear the report about Tyre.
23:8-9	v4qm				Who planned this against Tyre?	The Lord of Hosts planned this against Tyre.
23:9	mjn8				Why has the Lord of Hosts planned this against Tyre?	He has planned this to dishonor her pride and all her glory, to shame all her honored ones of the earth.
23:15	i1iv				How long will Tyre be forgotten?	In that day, Tyre will be forgotten for seventy years.
23:17	x200				What will happen to Tyre after being forgotten for seventy years?	Yahweh will help Tyre, and she will return to her hire and prostitute herself with all the kingdoms on earth.
23:18	bfk5				What will happen to the Tyre’s profits and earnings?	Her profits and earnings will be reserved for Yahweh.
23:18	xny6				What will happen to Tyre’s merchandise?	It will be for those who live in Yahweh’s presence, for them to eat and have lasting clothing.
24:1	t1u9				What is Yahweh about to do?	He is about to empty the earth, to devastate it, mar its surface and scatter its inhabitants.
24:5	sc1v				How has the earth been polluted by its inhabitants?	The earth has been polluted because its inhabitants have transgressed the laws, violated the statutes and broken the everlasting covenant.
24:6	abnl				What happens to the inhabitants of the earth?	They will burn up and few people will be left.
24:13	lgh9				What image does Isaiah use to show how it will be at that time on the whole earth among the nations?	He compares conditions on the earth at that time to how it is when an olive tree is beaten or as the gleanings when the grape harvest is done.
24:14	xqqb				In the midst of all this calamity what will “they” do?	They will lift up their voices and shout the majesty oh Yahweh and will joyfully shout from the sea.
24:16	wd2q				What is Isaiah’s response to the shouting and calls to glorify Yahweh, the God of Israel?	Isaiah responds by saying, “I have wasted away, I have wasted away, woe is me! The treacherous have dealt treacherously; yes, the treacherous have dealt very treacherously.”
24:21	dbli				On that day who will Yahweh punish?	Yahweh will punish the host of the high ones on high and the kings of the earth on the earth.
24:22	rc1d				What will be the punishment for the host of the high ones on high and the kings of the earth on the earth?	They will be gathered together, prisoners in a pit and will be shut up in prison and after many days they will be sentenced.
24:23	frnm				Why will the moon be ashamed and the sun disgraced?	This will be because Yahweh of Hosts will reign on Mount Zion and in Jerusalem, and before his elders in glory.
25:1	fpz3				Why did Isaiah exalt and praise Yahweh?	Isaiah exalted and praised Yahweh because Yahweh had done wonderful things, things planned long ago, in perfect faithfulness.
25:2	j35g				What wonderful things had Yahweh done?	Yahweh made the city a heap, a fortified city a ruin and a fortress of strangers into no city.
