Reference	ID	Tags	Quote	Occurrence	Question	Response
4:5-6	hssn				What were Aaron and his sons to take down when the camp moved forward?	They were to go into the tent to take down the curtain that separated the most holy place from the holy place, cover the ark of the covenant with sea cow skins and a blue cloth, and then insert poles to carry it.
4:7	o99i				On what were Aaron and his sons to spread a blue cloth and then put on that the dishes, spoons, bowls, and jars for pouring?	They were to spread a blue cloth on the bread of presence and then put on that the dishes, spoons, bowls, and jars for pouring.
4:7	u5dj				What was always to be on the table?	Bread was always to be on the table of the bread of the presence.
4:9-10	wcuz				How were the lampstands and all its accessories to be prepared for moving?	They put a blue cloth cover over the lampstand with all its accessories, covered it with sea cow skins, and put it on a carrying frame.
4:11	jalh				Then what were they to use after that to cover the bread of presence and what were they to insert in it to carry the table?	They were cover the bread of presence then with a scarlet cloth and again with sea cow skins, and then they were to insert poles with which to carry it.
4:11	h5a9				How was the gold altar and its equipment prepared for moving?	The gold altar and all of its equipment were to be wrapped in blue cloth, covered with sea cow skins, and then insert the carrying poles.
4:12	kbov				How was all the equipment for the work in the sanctuary to be prepared?	All the equipment for the work in the sanctuary was to be wrapped in a blue cloth, covered with sea cow skins, and then put on the carrying frame.
4:13	ljgn				What did they remove from the altar, and what must they spread on the altar?	They removed the ashes from the altar and spread a purple cloth on it.
4:14	rd6v				Where was all the equipment that they used in the work of the altar placed?	All the equipment that they used in the work of the altar was placed on the carrying frame.
4:14	cvgp				With what would was the altar covered before they inserted the carrying poles?	The altar was covered with sea cow skins before they inserted the carrying poles.
4:15	eb9w				Who came to carry the sanctuary after Aaron and his sons completed covering the sanctuary and all its equipment when the camp was ready to move forward?	The descendants of Kohath came to carry the sanctuary after Aaron and his sons completed covering it and the camp was ready to move forward.
4:16	j0ft				For what did Eleazar son of Aaron have to care and supervise?	He had to care for the oil and the light as well as supervise the care of the sweet incense, the regular grain offering, the anointing oil, the entire tabernacle and all that was in it.
4:18-19	egd8				From among whom could the Kohathite clans not be removed that they would live and not die?	The Kohathite clans could not be removed from among the Levites that they would live and not die.
4:20	cx5b				About what did Yahweh warn Moses and Aaron that the Kohathite tribal clans could not go in to see or they would die?	The Kohathites tribal clans could not go in to see the sanctuary or they would die.
4:20	przh				Who only was allowed to go into the sanctuary?	Only Aaron and his sons were allowed to go into the sanctuary.
4:22-23	qypx				What does Yahweh tell Moses to do concerning counting of those who served in the tent of meeting from the Gershon clans?	Moses was to conduct a census counting those who are thirty years old to fifty years old.
4:24-26	uylx				What was the work of the Gershonites?	The work of the Gershonites was to carry all the curtains and coverings of the tabernacle and the tent of meeting and its covering of sea cow skin as well as the curtains of the court and its doorway and their ropes and all the instruments for their service.
4:27-28	k1f2				Who was to direct all service of the descendants of the Gershonites who were being led by Ithamar the priest?	Aaron and his sons must direct all the service of the descendants of the Gershonites.
4:31-32	l9mu				What was the Merari clan to do in their service for the tent of meeting?	They were to care for the framing of the tabernacle, along with the posts, their hardware, and their ropes plus make a list of what they must carry.
4:34-35	ebyq				What did Moses, Aaron, and the leaders of Israel do to obey Yahweh?	They counted all the men of the Kohathites who were thirty to fifty years old by the type of work he was assigned to do in the tabernacle, and they counted who would carry and care for the items in the tent of meeting.
4:41	btky				Who else was counted in their clans from 30-50 years old?	The descendants of Gershon were counted in their clans.
4:42-44	tkx4				Who else did Moses and Aaron count in their clans from 30-50 years old?	The descendants of Merari were counted in their clans.
4:47	e924				When Moses counted each Levite by clans from 30-50 years old, of what did he keep count?	Moses kept count of each man who would work in the tabernacle and who would carry and care for the items in the tent of meeting.
4:49	kp1k				When Moses counted each man and kept count of each man’s type of work and responsibility, who did he obey?	When Moses counted each man and kept count of each man’s type of work and responsibility, he obeyed Yahweh.
5:2-3	hptx				For what problems did Yahweh say that Moses should send both men and women away from the camp?	Yahweh said that Moses should send away everyone who had infectious skin diseases or oozing sores and everyone who had touched a dead body and therefore were unclean.
5:7	ppx1				What did Yahweh say to Moses that men and women who commit sins to another person should do?	Everyone who had committed sins to another person was to confess the sin, pay back the price of his guilt to the one he had wronged, and add one fifth more.
5:8-10	fu1w				What was the payment and what did he do with the payment if the wronged person had no relative to receive the payment?	He had to present the price along with a ram to a priest who would then own it.
5:15	oj0n				What did Yahweh tell Moses to do with a wife whose husband thought she had sinned against him?	The man brought his wife to the priest with a drink offering for her and a grain offering of barley flour as a possible indicator of sin.
5:16-17	v1pl				What did the priest do first?	He had to place the woman before Yahweh, then take a jar of holy water and mix dust from the floor of the tabernacle into the water.
5:18-19	rrp5				Then what did the priest do?	The priest uncovered and untied her hair and put the grain offering of jealousy in her hands. The priest, holding the bitter water, caused her to swear an oath that brought down a curse on her if she had been unfaithful.
5:22	wj9x				What did the curse cause if she were guilty?	The curse caused her thigh to waste away and her abdomen to swell.
5:24	xn76				What was the priest to do with the bitter water that had the curses in it?	The priest was to make the woman drink the bitter water.
5:25-26	dj4a				What did the priest do with the grain offering?	The priest took the grain offering from the woman’s hand, held it up to Yahweh, gave a portion of it to Yahweh, and burned it on the altar.
5:26	xnk9				What did the priest do with the bitter water?	He gave the bitter water to the woman to drink.
5:27	vlp8				What happened to the woman if she had committed a sin against her husband?	The woman’s abdomen swelled, her thigh wasted away, and she was cursed among her people.
5:28	nn4s				What will happen to the woman if she had not been defiled?	She was free and was able to conceive children.
5:29-30	g2p8				What is the law of jealousy?	It is a law for a woman who strays away from her husband and is defiled. It is also a law for a man with a spirit of jealousy when he is jealous of his wife.
6:2	qmkv				Who separated himself with the vow of a Nazirite to Yaweh?	A man or woman gave a vow of a Nazirite to separate himself to Yahweh.
6:3-4	ytrt				What did a person who had made the vow of the Nazirite not eat during the days of his separation to Yahweh?	He did not eat wine, strong drink, vinegar, grape juice, grapes, and raisins—any thing that had grapes in it.
6:5	lmip				What did he not use during the days of his separation?	During the days of his separation he did not use a razor on his head.
6:6	nf7v				During the days of his separation to Yahweh what must the one who takes a Nazirite vow not come near to?	One who takes a Nazirite vow must not come near a dead body.
6:8	ae22				To whom was he reserved during the days he was separated and holy.	During the time of his separation he was holy, reserved for Yahweh.
6:9	tvcs				What did a Nazirite do seven days after he was defiled by a dead body?	After seven days a Nazirite shaved his head.
6:10-11	rsxu				What did a defiled Nazirite first need to bring for an atonement on the eighth to the priest at the entrance to the tent of meeting on the day he consecrated himself?	On the eighth day he needed to bring for an atonement two doves or two young pigeons to the priest at the entrance to the tent of meeting. Then he had to consecrate himself on that same day.
6:11	mu9g				For what were the two offerings?	The two offering were as a sin offering and a burnt offering for atonement.
6:12	kt0v				What guilt offering did he have bring to rededicate himself to Yahweh for the time of his separation?	To rededicate himself to Yahweh for the time of his separation, he had to bring a male lamb one year old as a guilt offering.
6:14-15	aun9				What sin offering did the defiled Nazirite need to bring to the entrance of the tent of meeting with his male lamb for a guilt offering?	He needed to bring a sin offering of a female one year old lamb without blemish, a ram without blemish as a fellowship offering, a basket of bread without leaven, a grain offering, and a drink offering to Yahweh.
6:16-17	jmci				Who had to present the offerings to Yahweh for the Nazirite?	The priest had to present them before Yahweh.
6:18	an28				What did the Nazirite have to do with the hair that he shaved from his head?	He had to take the hair and put it on the fire under the fellowship offerings.
6:19-20	p8d7				What did the priest put in the Nazirite’s hands to lift high as an offering before Yahweh to present to Yahweh?	In the Nazirite’s hands, the priest put the boiled shoulder of the ram, one loaf of bread without yeast out of the basket, and one wafer without yeast to present to Yahweh.
6:20	ugct				To whom was this offering, plus the breast and thigh that was raised, reserved afterwards?	This offering, plus the breast and thigh that were raised, were reserved for the priest.
6:20	ejbf				What could the Nazirite drink after that?	The Nazirite could drink wine.
6:25-26	m6rw				What blessings were Aaron and his sons to give the people from Yahweh?	Aaron and his sons were to give the people a blessing of Yahweh’s light and peace.
7:1	a3xa				What did Moses anoint and sanctify for Yahweh on the day that the tabernacle and altar were completed?	He anointed and sanctified the tabernacle, all its furnishings, the altar and all it’s utensils for Yahweh.
7:3	u91o				What did the leaders of Israel bring as sacrifices in front of the tabernacle?	They brought six covered carts and twelve oxen as sacrifices in front of the tabernacle.
7:5	b29f				To whom did Moses give the offerings?	Moses gave the offerings to the Levites, to each one as his work needed them.
7:7	y8rq				What did Gershon and his descendants receive because of what their work needed?	Gershon and his descendants received two carts and four oxen.
7:8	ctie				What did Merari and his descendants receive because of what their work needed?	Merari and his descendants received four carts and eight oxen.
7:9	tu7t				Why didn’t the descendants of Kohath receive any of the carts and oxen given as offerings?	The descendants of Kohath didn’t receive any of the carts and oxen given as offering because they carried the equipment and objects reserved for the tabernacle on their shoulders.
7:10	rsrr				When was each leader to offer their goods for the dedication of the altar?	On their own day each leader offered their sacrifices in front of the altar.
7:12	s2qw				Who was the first of the 12 tribes of Israel that offered sacrifices for the dedication of the altar?	Judah was the first of the 12 tribes of Israel that offered sacrifices for the dedication of the altar.
7:18	yo56				On the 2nd day, which of the 12 tribes of Israel offered sacrifices for the dedication of the altar?	On the 2nd day, Issachar of the 12 tribes of Israel offered sacrifices for the dedication of the altar.
7:24	zdpn				On the 3rd day, which of the 12 tribes of Israel offered sacrifices for the dedication of the altar?	On the 3rd day, Zebulun of the 12 tribes of Israel offered sacrifices for the dedication of the altar.
7:30	yocj				On the 4th day, which of the 12 tribes of Israel offered sacrifices for the dedication of the altar?	On the 4th day, Reuben of the 12 tribes of Israel offered sacrifices for the dedication of the altar.
7:36	uv0o				On the 5th day, which of the 12 tribes of Israel offered sacrifices for the dedication of the altar?	On the 5th day, Simeon of the 12 tribes of Israel offered sacrifices for the dedication of the altar.
7:42	guuz				On the 6th day, which of the 12 tribes of Israel offered sacrifices for the dedication of the altar?	On the 6th day, Gad of the 12 tribes of Israel offered sacrifices for the dedication of the altar.
7:54	kgq8				On the 8th day, which of the 12 tribes of Israel offered sacrifices for the dedication of the altar?	On the 8th day, Manasseh of the 12 tribes of Israel offered sacrifices for the dedication of the altar.
7:60	pyly				On the 9th day, which of the 12 tribes of Israel offered sacrifices for the dedication of the altar?	On the 9th day, Benjamin of the 12 tribes of Israel offered sacrifices for the dedication of the altar.
7:60	kn6n				On the 11th day, which of the 12 tribes of Israel offered sacrifices for the dedication of the altar?	On the 11th day, Asher of the 12 tribes of Israel offered sacrifices for the dedication of the altar.
7:60	g658				On the 12th day, which of the 12 tribes of Israel offered sacrifices for the dedication of the altar?	On the 12th day, Naphtali of the 12 tribes of Israel offered sacrifices for the dedication of the altar.
7:66	kce0				On the 10th day, which of the 12 tribes of Israel offered sacrifices for the dedication of the altar?	On the 10th day, Dan of the 12 tribes of Israel offered sacrifices for the dedication of the altar.
7:89	a0b7				From what place did Yahweh speak to Moses when he was in the tent of meeting?	Yahweh spoke to Moses from above the atonement lid on the ark of the covenant decrees, between the two cherubims.
8:2	wf6r				What was Yahweh’s command to Aaron about the seven lamps?	Yahweh commanded that the lamps must give light in front of the lampstand.
8:4	hpsi				Who showed Moses the pattern for the lamp?	Yahweh showed Moses the pattern for the lamp.
8:5	uupq				What did Yahweh ask Moses do to the Levites?	Yahweh told Moses to take the Levites from among the people of Israel and purify them.
8:7	hr2r				What did Moses do to the Levites to purify them?	Moses sprinkled them with water of atonement, shaved their entire bodies, and washed their clothes.
8:8	w5yf				What was the offering that the Levites brought?	The Levites brought two young bulls and a grain offering with fine flour mixed with oil.
8:10	dwn8				What did Yahweh tell Moses to ask the people of Israel to do to the Levites to purify them?	Yahweh told the people of Israel to lay their hands on the Levites.
8:11	hdlg				Why did they present the Levites as though they were raised high before Yaweh?	They presented the Levites on behalf of the people so that the Levites might serve Yahweh.
8:12	jlpv				What kinds of offerings were the bulls for the Levites?	The bulls were a sin offering and a burnt offering to atone for the Levites.
8:12	tm7w				Where did the Levites place their hands?	The Levites placed their hands on the heads of the bulls.
8:14-15	loq5				What tribe was separated, purified, and lifted up as an offering to Yahweh so they could serve in the tent of meeting?	The Levite tribe was separated, purified, and lifted up as an offering to Yahweh so they could serve in the tent of meeting.
8:17	iopa				When did Yahweh set apart all the firstborn people and animals for himself?	Yahweh set apart all the firstborn of people and animals for himself since the day he took the lives of all the firstborn of the Egyptians in the land of Egypt.
8:19	go42				Whom did Yahweh give to the people of Israel to atone for the people so that no plague would harm them when they came near the sanctuary?	He gave the Levites, instead of the firstborn, to Aaron and his sons to do the work and to atone for the people in the tent of meeting.
8:20	dsat				Did Moses, Aaron, and the whole community do everything that Yahweh had commanded concerning Levites?	Yes, they did everything that Yahweh had commanded Moses concerning the Levites.
8:24	dy9n				What did Yahweh say to Moses about the age limits of serving in the tent meeting?	Levites who were twenty-five years old could serve until they were fifty years.
8:26	qnfa				What could they do when they could not serve in the tabernacle after 50?	Levites after 50 years old could help their brothers.
9:1	v4ja				Who spoke to Moses in the wilderness of Sinai?	Yahweh spoke to Moses in the wilderness of Sinai.
9:1	rqtg				When did Yahweh spoke to Moses?	Yahweh spoke to Moses in the first month of the second year after they came out from the land of Egypt.
9:3	jw0j				When were the people of Israel to observe the Passover while they were in the wilderness of Sinai?	Every year they were to observe the Passover on the fourteenth day of the first month.
9:7	pocz				With what question did Moses go to Yahweh?	Moses went to Yahweh with a question because there were men who were unclean but wanted to keep the Passover.
9:10	wg53				What was the answer to Moses’ question to Yahweh?	Yahweh told Moses that if a man was unclean because of a dead body or because he was on a long journey, he could still keep the Passover.
9:11	p022				When were those men to keep the Passover rather than on the 14th day of the 1st month?	Those men who were unclean or on a long journey kept the Passover on the 14th day of the 2nd month.
9:11-12	i7wl				What were some rules for keeping the Passover?	They ate the Passover with bread without yeast and bitter herbs and left none of it until morning while not breaking a bone of the animal.
9:13	yq41				What caused a man to be cut off from his people?	A person who was clean and not on a journey but failed to keep the Passover that Yahweh required would be cut off from his people.
9:14	btrx				What was the Passover law for a stranger in the land of Israel?	He had to keep the Passover, do all the commands, and obey the laws required.
9:15-16	cfu8				What happened to the cloud over the tabernacle at night?	The cloud appeared as a fire at night.
9:17	yjgl				How did the people know to go or to stop traveling?	When the cloud was taken up from over the tent, the people would travel; when the cloud stopped, the people stayed in their camp.
9:19	biwx				What would the people do when the cloud remained on the tabernacle for many days?	The people would obey Yahweh’s instructions and not travel.
9:20-21	lpkx				When was the only time the people could journey?	The people could only journey when the cloud lifted at Yahweh’s command.
9:22	uw6n				When did the people of Israel stay in their camp and not travel?	When the cloud stayed on the tabernacle, the people of Israel stayed in their camp and did not travel.
9:23	x4n1				How did the people of Israel find out Yahweh’s commands?	The people of Israel found out Yahweh’s commands through Moses.
10:2	d9ge				Why did Yahweh tell Moses to make two silver trumpets?	Yahweh told Moses to make two silver trumpets to call the community together or to move their camps.
10:3	koqd				Who was to blow the trumpets?	The priests were to blow the trumpets.
10:4	ok9r				What was the signal for only the leaders to gather to Moses?	When the priests blew only one trumpet, that was the signal for only the leaders to gather to Moses.
10:5	lin9				What was the signal for people on the east side to begin their journey?	The signal for people on the east side to begin their journey was a loud trumpet blow.
10:6	cv7j				What was the signal for the camps on the south side to begin their journey?	The signal for the camps on the south side to begin their journey was a second loud signal.
10:7	zcfm				What did a soft blow of the trumpet signal?	The community was to gather together.
10:8	jqh3				Who was always to blow the trumpets?	The sons of Aaron, the priests, were the only ones to blow the trumpets.
10:9	ce8l				When they went to war and sounded an alarm with the trumpets, what would Yahweh do?	When they went to war and sounded an alarm with the trumpet, Yahweh would remember them and save them from their enemies.
10:10	a4uq				What was a reminder to God, at the times of celebration, that Yahweh was their God?	They would blow the trumpets in honor of their burnt offerings and fellowship offerings.
10:11	ao9o				What happened in the second year, in the second month, on the twentieth day of the month?	In the second year, in the second month, on the twentieth day of the month, the cloud lifted from the tabernacle.
10:12	n46m				Where did the people of Israel go after leaving the wilderness of Sinai?	The people went from the wilderness of Sinai to the wilderness of Paran.
10:14	mp9d				What camp moved first?	The camp of Judah moved out first.
10:17	t5ua				Who cared for the tabernacle?	The descendants of Gershon and of Merari.
10:21	w5ge				Who carried the sanctuary’s holy equipment?	The Kohathites carried the holy equipment.
10:22	y4gp				Under what banner were the next armies to set out?	The armies under the banner of Ephraim were the next to set out.
10:25	b4st				Under what banner was the last army that set out?	The armies that camped under the banner of Dan’s descendants were the last that set out.
10:29	sbv6				Who was Reuel?	Reuel was the father of Moses’ wife.
10:29	u9zc				Who did Moses invite to come with the people of Israel?	Moses invited Hobab his wife’s father’s son.
10:30	x48h				Where did Hobab want to go instead?	Hobab wanted to go to his own land and to his own people.
10:31	dqpo				Why did Moses want Hobab to go with them?	Moses wanted Hobab to go with them because he knew how to camp in the wilderness.
10:33-34	rcss				What was over them as they journeyed in the daylight with the ark of the covenant?	Yahweh’s cloud was over as they journeyed in the daylight with the ark of the covenant.
10:35	mjmi				What did Moses ask Yahweh to do as they set out on their journey?	He asked Yahweh to scatter his enemies and make those who hated him run from him.
10:36	sdaj				What did Moses say to Yahweh when they stopped?	He asked Yahweh to return to Israel’s many tens of thousands.
11:1	u1gb				To what words of the people was Yahweh listening?	The people complained about their troubles as Yahweh listened.
11:2	gmqy				What did Moses do when the people called out to him about the fire?	When they called out to Moses, he prayed to Yahweh, and the fire stopped.
11:4	l8cf				What were the people of Israel asking for when they began to weep?	The people of Israel wept and said, “Who will give us meat to eat?”
11:8	v24o				Where did the people find manna?	The people walked through the camp ground and gathered manna.
11:9	gjio				When would the manna fall on the camp?	When the dew fell on the camp in the night, the manna also fell.
11:11	s612				How did Moses say Yahweh had treated him?	Moses said Yahweh had treated his servant so badly.
11:13	mhpk				For what were the people asking when they wept in front of Moses?	They wept in front of Moses and asked for meat to eat.
11:16	umje				Who did Yahweh tell Moses to bring to him?	Yahweh told Moses to bring to him seventy of Israel’s elders.
11:17	tnx8				What did Yahweh say the leaders would do after he put some of the Spirit on them?	Yahweh said that the leaders would bear the burden of the people with Moses.
11:18	xq3c				Who would supply the meat for the people to eat?	Yahweh would give them meat, and they would eat it.
11:20	dnqk				For how long did Yahweh say the people would eat meat?	The people would eat meat for a whole month.
11:23	dsg8				What did Yahweh say Moses would see about Yahweh’s word?	Yahweh said Moses would see whether or not Yahweh’s word was true.
11:25	kzxx				What did the seventy elders do when the Spirit rested on them?	When the Spirit rested on the seventy elders, they prophesied.
11:26	psvj				What happened to the two men who remained in the camp?	The Spirit also rested on the men who had remained in the camp.
11:28	qh2h				What did Joshua ask Moses to do about the two men who were prophesying in the camp?	Joshua asked Moses to stop them from prophesying.
11:31	g38b				How far from the camp did the quail fall?	The quail fell near the camp, about a day’s journey on one side and a day’s journey on the other side.
11:32	bbke				How long were the people busy gathering the quail?	The people were busy gathering quails all that day, all the night, and all the next day.
11:33	y7p1				How did Yahweh act in anger, while the people were still chewing the meat?	While the people were chewing, Yahweh became angry at them and attacked them with a very great disease.
12:1	wa16				Why did Miriam and Aaron speak against Moses?	Miriam and Aaron spoke against Moses because of the Cushite woman whom he had married.
12:3	k4m8				What is said to emphasize that Moses was humble?	The man Moses was very humble, more humble than anyone else on earth.
12:4	ikgs				To where did Yahweh call Moses, Aaron, and Miriam?	Yahweh called Moses, Aaron, and Miriam out to the tent of meeting.
12:5	d07q				In what and where did Yahweh appear to talk with them?	Yahweh came down in a pillar of cloud and stood at the entrance to the tent.
12:6	wx6l				How did Yahweh reveal himself to his prophets among the people?	When a prophet of Yahweh was with the people, Yahweh revealed himself to the prophet in visions and dreams.
12:8	ztuu				How did Yahweh speak differently to Moses than to other prophets?	Yahweh spoke to Moses directly, not with visions or riddles.
12:9	hla5				How did God react to Aaron and Miriam?	His anger burned against them.
12:10	nidf				What did Aaron notice about Miriam when Yahweh left and the cloud rose from over the tent?	When the cloud rose from over the tent, Miriam was suddenly leprous—she was as white as snow.
12:11	kmvh				What did Aaron say about what they had said to Moses?	Aaron said that they had spoken foolishly and sinned.
12:12	d2gx				How did Aaron describe what Miriam’s leprous body was like?	He described her like a dead newborn whose flesh was half consumed.
12:14	fhbi				What did Yahweh say was normal punishment if a father spat in a daughter’s face.	Yahweh says that if her father had spit in her face, she would be disgraced for seven days.
12:15	ddl1				Where did Miriam have to stay for 7 days and what did the people not do until Miriam return to camp?	Miriam was shut outside the camp for 7 days and the people did not journey until Miriam had returned to the camp.
13:2	fyp5				Where did Yahweh tell Moses to send some men?	Yahweh told Moses to send some men to examine the land of Canaan, which he had given to the people of Israel.
13:2	uq03				What was the rank of the men who were sent from among the people of Israel?	All of the men were leaders from every tribe among the people of Israel.
13:16	wny9				What name did Moses use for Hoshea son of Nun who was chosen?	Moses called Hoshea son of Nun by the name of Joshua.
13:18	pp49				What did Moses tell the men to observe about the people who lived in the land?	Moses told the men to observe the people who lived there, whether they were strong or weak, few or many.
13:19	mqkl				What did Moses tell the men to notice about the cities in the land?	Moses told them to see if the cities were like camps or fortified cities.
13:20	tytc				What did Moses tell the leaders to find out about the land and what were they to bring back?	Moses told the leaders to see whether the land was good for growing crops, whether there were trees, and to bring back samples of produce.
13:23	hdye				What did the men cut down in the Valley of Eschol?	When the men reached the Valley of Eshcol, they cut down a branch with a cluster of grapes.
13:23	zu5n				How many men did it take to bring back the cluster of grapes, and what else did the people bring back?	It took two men to carry the grapes on a staff; their group also brought pomegranates and figs.
13:25	ghav				How long did the men spend examining the land?	The men returned from examining the land after forty days.
13:26	hy19				To whom did they bring back word besides Moses and Aaron?	They also brought back word to all the community of the people of Israel.
