Reference	ID	Tags	Quote	Occurrence	Question	Response
4:13	q0ty				About how many men equipped for war passed by Yahweh for battle on the plains of Jericho?	About 40,000 men equipped for war passed by Yahweh for battle on the plains of Jericho.
4:18	kfnz				What happened when the priests who carried the ark of the covenant came up out of the Jordan River?	When the priests came up out of the Jordan, the waters of the Jordan returned to their place.
4:20	qicp				Where did Joshua set up the stones that came out of the Jordan?	Joshua set up the stones that came out of the Jordan at Gilgal.
4:24	ljkp				Why did Joshua tell the people to tell their children what Yahweh had done for them at the Jordan?	Joshua told the people to tell their children what Yahweh had done for them at the Jordan in order to for all the peoples of the world to know that the hand of Yahweh is mighty.
5:1	j4ux				What happened to the hearts of the kings of the Amorites and the Canaanites when they heard how Yahweh had dried up the waters of the Jordan until the people of Israel had crossed over?	When the kings of the Amorites and the Canaanites heard how Yahweh had dried up the waters of the Jordan, their hearts melted and there was no longer any spirit in them.
5:2	ghz5				What did Yahweh command Joshua to do with flint knives?	Yahweh commanded Joshua to circumcise all the males of Israel.
5:6-7	tyqk				Why was Joshua commanded to circumcise all the males of Israel?	Joshua was commanded to circumcise all the males of Israel because the boys who had been born during the wanderings in the wilderness had not been circumcised.
5:10	rbcb				What did the people of Israel keep on the fourteenth day of the month, in the evening, on the plains of Jericho?	The Israelites kept Passover on the fourteenth day of the month, in the evening, on the plains of Jericho.
5:12	z3d5				What stopped coming on the day after the people of Israel ate from the produce of the land?	Manna stopped coming on the day after the people of Israel ate produce from the land.
5:13	qrei				Who did Joshua meet standing in front of him near Jericho?	Joshua met a man with a drawn sword in his hand.
5:14	zt6z				What did Joshua say to the man with the drawn sword?	Joshua said to the man with the drawn sword, “Are you for us or for our enemies?”
5:14	btkj				Who did the man with the drawn sword say that he was?	The man with the drawn sword told Joshua that he was the commander of the army of Yahweh.
5:15	fojd				What did the commander of the army of Yahweh tell Joshua to do?	The commander of the army of Yahweh told Joshua to remove his sandals, because he was on holy ground.
6:1	sw2r				What did Yahweh promise to Joshua about Jericho?	Yahweh promised Joshua that he was giving Jericho into his hand.
6:3	oaow				How many times were the men of Israel to walk around the walls of Jericho for the first six days?	The men of Israel were to walk around the wall of Jericho one time each day for six days.
6:5	wlqa				What did Yahweh tell the men to do on the seventh day?	Yahweh told the men to walk around Jericho seven times on the seventh day, and for the priests give blasts on their trumpets.
6:5	k5ew				What did Yahweh say would happen if the men of Israel and the priests did this?	Yahweh said the the walls around Jericho would fall down if the men and the priests did this.
6:10	du2y				What did Joshua command the people not to do until the seventh day?	Joshua commanded the people not to shout until the seventh day.
6:17	ju5x				Who did Joshua tell the people to let live when Yahweh gave them the city?	Joshua told the people to let Rahab and all in her house live because she had hidden the spies.
6:19	s5yy				What things did Joshua tell the people were holy to Yahweh and must be brought to the treasury?	Joshua told the people that things made of silver, gold, iron and bronze were holy to Yahweh and must be brought to the treasury.
6:21	of2z				What did the people of Israel do when the walls of Jericho fell?	The people of Israel captured the city and destroyed all that were in the city by the edge of the sword.
6:22	gyhl				What did Joshua command the two young men who had spied out the land to do?	Joshua commanded the two spies to go into the prostitute’s house and bring her and all who were with her out, as they swore to her.
6:26	p411				What did Joshua say will happen to the man who tries to rebuild Jericho?	Joshua said that the man who tries to rebuild Jericho will be cursed.
7:1	c6fa				Why did Yahweh’s anger burn against the people of Israel?	Yahweh’s anger burned against the people of Israel because Achan took some things for himself that were dedicated to destruction.
7:3	nn2l				What did the spies that were sent by Joshua to Ai report back to Joshua?	The spies that were sent to Ai reported to Joshua that only a small army could take Ai because there were few people there.
7:5	tkib				What happened to the smaller army of three thousand men who attacked Ai?	The smaller army which attacked Ai was driven away by the men of Ai and thirty-six were killed.
7:6	dzxu				What did Joshua do when he learned of the defeat of his army at Ai?	When Joshua learned of the defeat of his army at Ai, he tore his garments, put dust on his head, and lay before the ark.
7:11	fdz6				What did Yahweh tell Joshua was the reason his army was defeated at Ai?	Yahweh told Joshua that his army was defeated because Israel had sinned by stealing some of the things dedicated for destruction.
7:13	kkef				What did Yahweh tell Joshua to do?	Yahweh told Joshua to get up and consecrate the people to give over the things dedicated for destruction.
7:15	n4u0				What did Yahweh say would happen to the one who had stolen the things dedicated to destruction?	Yahweh said that the one who had stolen the things dedicated to destruction would be burned as well as all he had.
7:21	hyf3				What did Achan tell Joshua that he had taken?	Achan told Joshua that he had taken a beautiful coat, two hundred shekels of silver, and a bar of gold.
7:21	gepd				Where did Achan tell Joshua that he had hidden the things he had taken?	Achan told Joshua that he had hidden the things he had taken in the ground in the middle of his tent.
7:24	eh9a				Where did Joshua and all Israel take Achan and all that he had?	Joshua and all Israel took Achan and all that he had to the valley of Achor.
7:26	uavi				What happened to Yahweh’s burning anger?	Yahweh’s burning anger was turned away.
8:1-2	krzn				What did Yahweh tell Joshua to do in order to take the city of Ai?	Yahweh told Joshua to take all the people of war to Ai and set an ambush behind the city.
8:2	ml6z				What were the people to do with the plunder from Ai?	Yahweh told the people they could take the plunder and cattle for themselves.
8:3	eu01				When did Joshua send the thirty thousand strong and courageous men to Ai?	Joshua sent the thirty thousand strong and courageous men to Ai at night.
8:4	kgcz				What did Joshua plan to do with his men when they approached the city?	When Joshua approached the city with his men and the people of the city came out to attack, Joshua’s men would run away like before.
8:8	j4r1				What were Joshua’s men to do with the city when they captured it?	When the men captured the city, they were to set it on fire.
8:15-17	akaz				What did the men of Ai do when the army of Joshua fled toward the wilderness?	The men of Ai pursued Joshua’s army as they fled toward the wilderness, until not one man was left in the city.
8:18	hcc9				What signal did Yahweh tell Joshua to give when he was ready for his army to take the city?	Yahweh told Joshua to point the spear he held in his hand toward Ai.
8:23	p7v3				Who did the men of Israel capture alive and bring to Joshua?	The men of Israel captured alive the King of Ai and brought him to Joshua.
8:26	rzkw				Who did Joshua destroy in the city of Ai?	Joshua destroyed all of the people of Ai.
8:27	ynx0				What did Israel take from the city of Ai before they burned it?	Israel took the livestock and plunder, just as Yahweh had commanded Joshua.
8:29	zzaf				What did Joshua do with the king of Ai?	Joshua hanged the king of Ai on a tree and then threw his body in front of the city gates.
9:1-2	x4zx				What did the kings who lived beyond the Jordan in the hill country do to wage war against Joshua and Israel?	The kings who lived beyond the Jordan in the hill country joined together under one command to defeat Joshua and Israel.
9:3-4	ojcv				Who acted with a cunning plan?	The inhabitants of Gibeon acted with a cunning plan.
9:4-5	y516				How did the Gibeonite “messengers” prepare themselves?	The people of Gibeon took worn out sacks and put them on their donkeys. They took old wine skins, and put on patched sandals and dressed in worn out clothing. They also took dry and moldy bread.
9:6	d6cz				When the Gibeonites came to Joshua at Gilgal where did they say they were from?	The Gibeonites said they were from a very far country.
9:6	eiv4				What did the Gibeonites want the men of Israel to do?	The Gibeonites wanted the men of Israel to make a treaty with them.
9:14	dwlk				What did the Israelites fail to do?	The Israelites did not consult with Yahweh for guidance.
9:15	g7bh				What did Joshua promise the people of Gibeon?	Joshua made peace with them and made a vow to let them live.
9:16	y3bp				What did the Israelites learn about the people from Gibeon just a few days later?	The Israelites learned that the people from Gibeon were their neighbors and lived nearby.
9:18-19	i1b2				Why did the Israelites not attack the people of Gibeon?	The Israelites did not attack the people of Gibeon because they had taken an oath about them before Yahweh.
9:21	ixj8				What did the Gibeonites do for the Israelites?	The Gibeonites became cutters of wood and drawers of water for all the Israelites.
9:24	xh4i				What was the reason the Gibeonites gave to Joshua for why they had deceived him?	The Gibeonites told Joshua that they were very afraid for their lives.
9:26-27	tsdv				What would happen to Gibeonites?	Joshua removed them from the power of the Israelites and made them cutters of wood and drawers of water for the community and the altar of Yahweh.
10:2	rezg				Why were the people of Jerusalem afraid that the people of Gibeon had made peace with Israel?	The people of Jerusalem were afraid because Gibeon was a large city, larger than Ai, and all its men were mighty warriors.
10:3-4	xo1z				What did the king of Jerusalem ask the other kings to do?	The king of Jerusalem ask other kings to come up to him and help him attack Gibeon.
10:5	x0xc				What did the kings do?	They came up and with all their armies and attacked Gibeon.
10:6	tq5k				What did the people of Gibeon do when the saw all the kings and their armies?	The people of Gibeon sent a message to Joshua to come and save them.
10:8	ougn				What did Yahweh say to Joshua?	Yahweh said to Joshua that the kings had been given into his hand.
10:11	txsd				How did Yahweh kill most of the enemy?	Yahweh threw large stones from heaven which killed more than were killed with the sword by the men of Israel.
10:12	pi2y				What did Joshua say to Yahweh on the day Yahweh gave the men of Israel victory?	Joshua said to Yahweh, “Sun, be still at Gibeon, and moon, in the valley of Aijalon.”
10:16	r3zx				What happened to the five kings?	The five kings hid in the cave of Makkedah.
10:20	e3in				What happened to the armies of the kings?	The Israelites slaughtered most them. Only a few survivors escaped.
10:26-27	d4yp				What happened to the five kings who had hidden in the cave of Makkedah?	The five kings who had hidden in the cave were brought to Joshua, attacked and killed, hung on five trees until sunset, and then thrown into the cave.
10:40	ejb8				What did Joshua and the army of Israel do throughout the land of the hill country, the Negev, the lowlands and the foothills.	Joshua and the army of Israel conquered all the kings leaving not one survivor.
10:42	e3n7				Why was Joshua so successful in capturing all these kings and their land?	Joshua was successful in capturing these kings and their land because Yahweh, God of Israel, fought for Israel.
11:1-3	n9xb				What did Jabin, king of Hazor, do when he heard about the victory of the Israelites at Gibeon?	He sent a message to many kings from the region.
11:4	pi44				What did their number seem like?	Their number seemed like the sand of the seashore.
11:4-5	xbip				What was the response of the kings to Jabin’s message?	In response to Jabin’s message all their armies came out with them and met at the appointed time and they camped at the waters of Merom to wage war with Israel.
11:6	mkey				Where did the battle take place?	The battle took place at the waters of Merom.
11:6	p12d				What did Yahweh tell Joshua he would do after the battle?	Yahweh told Joshua he would hamstring their horses and burn their chariots.
11:10-11	zvd1				What did Joshua do to Hazor and its king?	Joshua burned the city and struck the king with his sword.
11:12-13	nun0				What did Joshua do with the rest of the kings and cities that had waged war with Israel?	Joshua captured the kings and destroyed them, but he did not burn their cities.
11:14	h3jt				What had Moses commanded Joshua to do?	Moses had commanded Joshua to kill every human being.
11:15	pr7s				Did Joshua do all that Moses had commanded him to do?	Yes. Joshua did all that Moses had commanded him to do.
11:19	b31q				What was the only city that made peace with Israel?	Gibeon was the only city to make peace with Israel.
12:1	dhyn				What did the Israelites do to the land on the east side of the Jordan?	They took possession of the land of the east side of the Jordan where the sun rises.
12:6	glxt				Who led the people of Israel as they defeated the people on the east side of the Jordan?	Moses, the servant of Yahweh led them as they defeated the people on the east side of the Jordan.
12:7	eavg				Who led the people of Israel as they defeated the people on the west side of the Jordan?	Joshua led them as they defeated the people on the west side of the Jordan.
12:24	dx6v				How many kings did Joshua and the Israelites conquer in the land which Yahweh had given them?	Joshua and the Israelites conquered thirty-one kings in all the land which Yahweh had given them.
13:1	k69i				Why did Yahweh say to Joshua that there was still very much land to capture?	Yahweh said to Joshua that there was still very much land to capture because Joshua was old and well along in years.
13:6	f5qq				What did Yahweh tell Joshua to do after he drove the inhabitants out before the army of Israel?	Yahweh told Joshua to assign the land to Israel as an inheritance as Yahweh had commanded.
13:7	thiu				To whom should the land be divided?	The land should be divided as an inheritance to the nine tribes and the half tribe of Manasseh.
13:8	c2qa				Where had the other two and one half tribes already received their inheritance?	The half tribe of Manasseh, the Reubenites and the Gadites had received their inheritance on the east side of the Jordan.
13:14	zozg				To what one tribe did Moses not give an inheritance?	Moses did not give an inheritance to the tribe of Levi.
13:14	vnwp				What inheritance did Moses give to the tribe of Levi?	Moses gave to the tribe of Levi “The offerings of Yahweh, the God of Israel, made by fire” as an inheritance.
13:23	w0gg				What was the border of the tribe of Reuben?	The border of the tribe of Reuben was the Jordan River.
14:4	jetd				What were the two tribes that made up the tribe of Joseph?	The tribes of Manasseh and Ephraim made up the tribe of Joseph.
14:7	udx7				How old was Caleb when Moses the servant of Yahweh sent him to spy on the land?	He was forty years old when Moses the servant of Yahweh sent him from Kadesh Barnea to spy on the land.
14:9	fh59				What did Moses swear to give to Caleb?	Moses swore to give to Caleb the land on which his foot has walked as an inheritance for him and for his children forever.
14:10	ifqn				How old was Caleb when he came to Joshua?	Caleb was eighty-five years old when he came to Joshua.
14:12	xp2z				What did Caleb ask Joshua to give him?	Caleb asked Joshua to give him the hill country as an inheritance.
15:1	l2mn				What was the farthest point south to which the land of Judah extended?	The farthest point south was the wilderness of Sin.
15:5	jk0k				What was the eastern boundary of the land of Judah?	The eastern boundary was the Salt Sea.
15:8	gxgo				What was the name of the Jebusites’ city?	The Jebusites’ city was Jerusalem.
15:12	tzni				What was the western border of the clan of Judah?	The western border of the clan of Judah was the Great Sea and its coastline.
15:19	fkte				What did Caleb give his daughter, Achsah, when she asked for it?	Caleb gave Achsah the upper and lower springs when she asked.
15:63	ld4x				What people could not be driven out of Jerusalem by the tribe of Judah?	The Jebusites could not be driven out of Jerusalem by the tribe of Judah.
16:4	rjbw				What were the two tribes of Joseph that received their inheritance together?	The tribes of Joseph and Ephraim the descendants of Joseph.
16:10	il4a				What people did the tribe of Ephraim not drive out of Gezer?	The tribe of Ephraim was unable to drive out of Gezer the Canaanites.
17:1	d29r				Who was the firstborn of Joseph?	Manasseh was the firstborn of Joseph.
17:1	f6pt				Who was Makir?	Makir was the firstborn of Manasseh and the father of Gilead.
17:4	rekk				Why did the daughters of Zelophehad approach Eleazer, Joshua, and the leaders?	The daughters of Zelophedad approached Eleazer, Joshua, and the leaders because they had no brothers to receive an inheritance.
17:4	ojke				What did Joshua do for the daughters of Zelophedad?	Joshua gave the daughters of Zelophedad an inheritance among the brothers of their father.
17:13	bmfe				What did the people of Israel do to the Canaanites when the Israelites grew strong?	When the people of Israel grew strong, they put the Canaanites to forced labor.
17:14	ithw				What did the descendants of Joseph say to Joshua?	The descendants of Joseph said to Joshua that the hill country was not enough for their number.
17:15	lnwc				What did Joshua say to the descendants of Joseph?	Joshua told the descendants of Joseph to go up by themselves to the forest and clear the land in the land of the Perizzites and of the Rephaim.
18:2	o26a				When the assembly of the people met at Shiloh, how many tribes of the people of Israel had not been assigned an inheritance?	When the assembly of the people met at Shiloh, seven tribes of the people of Israel had not been assigned an inheritance.
18:4	fo2e				Who did Joshua send out to survey the land up and down?	Joshua sent out three men from each of the seven tribes to survey the land up and down.
18:4	tatb				What were the three men from each tribe to report to Joshua?	The three men from each tribe were to write out a description of the land, with a view to their inheritances, and then they were to come back to Joshua.
18:10	ifoe				What did Joshua do after the men returned to him after making the survey?	Joshua cast lots for them at Shiloh before Yahweh when the men returned from surveying the land.
18:11	u8kr				Between what two tribes was the tribe of Benjamin assigned as an inheritance?	The tribe of Benjamin was assigned as an inheritance the land between the descendants of Judah and the descendants of Joseph.
19:1	hhzh				The second casting of lots fell to which tribe?	The second casting of lots fell to Simeon.
19:9	xkw4				The inheritance to Simeon came out of the territory of what tribe?	The inheritance to Simeon came out of the territory of the tribe of Judah.
19:9	ny65				Why did the inheritance of Simeon come out of the territory of Judah?	The inheritance of Simeon came out of the territory of Judah because that territory was too large for Judah.
19:10	zrtz				The third casting of lots fell to what tribe?	The third casting of lots fell to the tribe of Zebulun.
19:17	h9yv				The fourth casting of lots fell to what tribe?	The fourth casting of lots fell to the tribe of Issachar.
19:24	i5oi				The fifth casting of lots fell to what tribe?	The fifth casting of lots fell to the tribe of Asher.
19:32	thqg				The sixth casting of lots fell to what tribe?	The sixth casting of lots fell to the tribe of Naphtali.
19:38	tmx4				How many cities were included in the inheritance of the tribe of Naphtali?	The inheritance of the tribe of Naphtali included nineteen cities.
19:40	hh7n				The seventh casting of lots fell to which tribe?	The seventh casting of lots fell to the tribe of Dan.
19:50	ou2v				What inheritance did the people of Israel give to Joshua when they had finished the allocation of the land?	The people of Israel gave to Joshua by command of Yahweh the city for which he asked, Timnath Serah.
20:2	lbe3				What did Yahweh tell Joshua to say to the people?	Yahweh told Joshua to say to the people that they should appoint the cities of refuge.
20:3	ebgj				What is a city of refuge?	A city of refuge is a city where someone who has unintentionally killed a person can go to escape anyone who seeks to avenge the blood of a person who was killed.
20:4	tz6b				To whom and where would the person who killed another explain his case?	The person who had killed another would stand at the city gate and explain his case to the elders of that city.
20:6	gnil				After a person fled to the city of refuge and stood before the assembly for judgment, what else had to happen before he was allowed to return to his home?	He could not leave the city of refuge and return home until the death of the high priest.
20:9	yiu2				What would the accused person do in the city of refuge to avoid being killed by the one who wanted to avenge the shed blood?	The accused person would first stand before the assembly.
21:1-2	emvg				Who asked the people of Israel to give them cities to live in and pasture lands for their livestock?	The clans of the Levites asked the people of Israel to give them cities to live in and pasture lands for their livestock.
21:8	jfcv				How did the people of Israel determine the cities and pasture lands to be given to the Levites?	The people of Israel determined the cities and pasture lands to be given to the Levites by casting lots, just as Yahweh had commanded.
21:18	s9xt				How many cities were given to the descendants of Aaron?	The descendants of Aaron received clans of Merari cities in all.
21:26	bw0i				How many cities were given to the family of Kohath?	The family of Kohath received ten cities in all.
21:33	gfik				How many cities were given to the clans of Gershon?	The clans of Gershon received clans of Merari cities in all.
21:40	zhnh				How many cities were given to the clans of Merari?	The clans of Merari received twelve cities in all.
21:41	i54g				How many cities were given to all the Levites from the middle of the land possessed by the people of Israel?	Forty-eight cities, including their pasture lands, were given to the Levites from the middle of the land.
21:44	d026				What had Yahweh sworn to the ancestors of the Israelites?	Yahweh had sworn to give them the land they possessed, and rest on every side.
22:1-3	wgdg				What commendation did Joshua give to the Reubenites, the Gadites, and the half tribe of Manasseh?	Joshua commended them by saying the had done everything that Moses and Joshua had commanded them and that they had not deserted their brothers but had been careful to obey Yahweh their God.
22:5	wlzi				What did Joshua tell these tribes to be very careful about when they returned to their tents?	Joshua told these tribes to be very careful to observe the commandments and the law that Moses commanded them.
22:8	rx9y				What did Joshua tell one half of the tribe of Manasseh to divide among their brothers?	Joshua told one half of the tribe of Manasseh to divide among their brothers the plunder.
22:10-11	qhec				What did the Reubenites, the Gadites, and the half tribe of Manasseh do beside the Jordon that angered the people of Israel in the land of Canaan?	The Reubenites, Gadites, and the half tribe of Manasseh built a large altar on the side of the Jordon that belonged to the people of Israel.
22:12	n9mr				What did the people of Israel do when they heard about the altar?	The people of Israel gathered together at Shiloh to go up and make war against those tribes when they heard about the altar.
22:13-14	k2zq				What messengers did the people of Israel send to the people of Reuben, Gad, and the half tribe of Manasseh?	The people of Israel sent Phinehas, the son of Eleazor the priest, and ten leaders as messengers to Reuben, Gad, and the half tribe of Manasseh.
22:16	zna0				What did the messengers of the people of Israel say to the people of Reuben, Gad, and the half tribe of Manasseh?	The messengers of the people of Israel said to the people of Reuben, Gad, and the half tribe of Manasseh, “What is this unfaithfulness you have committed against the God of Israel by building yourself an altar…?”
22:18	j6ch				What were the people of Israel worried about if the people of Reuben, Gad, and the half tribe of Manasseh rebelled against Yahweh?	The people of Israel were worried that is the people of Reuben, Gad, and the half tribe of Manasseh rebelled against Yahweh, then Yahweh would be angry with the whole assembly of Israel.
22:26-27	x9m1				What did the tribes of Reuben, Gad, and the half tribe of Manasseh say to the messengers of the people of Israel?	The tribes of Reuben, Gad, and the half tribe of Manasseh said to the messengers of Israel that they had built the altar, not for burnt offerings or sacrifices, but as a witness between them and the people of Israel that they will perform the service of Yahweh for future generations to see.
22:30	k6st				What did Phinehas the priest and the other messengers say about the words they had heard from the Reubenites, the Gadites, and Manasseh?	Phinehas and the other messengers said that the words spoken by the Reubenites, Gadites, and Manasseh were good in their eyes.
22:33	ucrr				What did the people of Israel do when Phinehas and the messengers reported back to them?	The people of Israel blessed God and spoke no more about making war.
22:34	hsum				What did the Reubenites and the Gadites name the altar?	The Reubenites and Gadites named the altar “Witness.”
23:1-2	h17v				What did Joshua do after Yahweh had given rest to Israel from all their enemies?	After Yahweh had given rest to Israel from all their enemies, Joshua called for all Israel.
23:3	tnpo				Who did Joshua say had fought for them?	Joshua said that Yahweh had fought for them.
23:7	vsl5				What did Joshua tell the people not to mention?	Joshua told the people they should not mention the name of the gods of the nations that remained among them.
23:13	cc6h				What did Joshua say Yahweh would do if they intermarried with the survivors of the nations who remained among them?	Joshua said to the people that Yahweh would cause them to perish from the good land they had been given if they intermarried with the survivors of the nations who remained among them.
23:14	ie7a				What did Joshua say was going to happen to him?	Joshua said that he was going the way of all the earth.
23:16	ts92				What did Joshua say would make Yahweh bring on the people of Israel all the evil things?	Joshua said Yahweh would bring all the evil things on the people of Israel if they broke the covenant of Yahweh.
24:1	b6mp				Who did Joshua speak to and where did he speak to them?	Joshua gathered all the tribes of Israel at Shechem and spoke to the elders of Israel, their leaders, their judges, and their officers.
24:13	ze9k				What did Yahweh say he had given the people of Israel?	Yahweh said he had given the people of Israel land which they had not worked, cities which they had not built, and vineyards and olive groves which they did not plant.
24:15	ifh2				What did Joshua say about himself and his house?	Joshua said he and his house would worship Yahweh.
24:18	dce7				How did the people of Israel answer Joshua?	The people of Israel answered Joshua by saying they would also worship Yahweh.
24:19	arct				How did Joshua answer the people of Israel?	Joshua told the people of Israel they could not serve Yahweh because of their transgressions and sins.
24:21	wq69				What did the people of Israel finally say to Joshua?	The people of Israel finally said to Joshua, “No, we will worship Yahweh.”
24:26	w2ty				What did Joshua do to mark the covenant with the people made that day?	Joshua wrote these words in the book of the Law of God and set a large stone beneath the oak tree beside Yahweh’s sanctuary.
24:27	w47s				Of what did Joshua say the stone would be a witness?	Joshua said the stone would be a witness against the Israelites because it had heard all the words said by Yahweh and the people of Israel.
24:29	hgqm				How old was Joshua when he died?	Joshua was 110 years old when he died.
24:32	nn52				Whose bones had the people of Israel brought out of Egypt?	The people of Israel had brought the bones of Joseph out of Egypt.
