Reference	ID	Tags	Quote	Occurrence	Question	Response
2:8-9	gakz				What did Abner do to Ishbosheth, the son of Saul?	Abner took Ishbosheth and brought him to Mahanaim; he made Ishbosheth king over Gilead, Asher, Jezreel, Ephraim, Benjamin, and over all Israel.
2:11	y18k				How long was David king in Hebron over the house of Judah?	David was king in Hebron over the house of Judah for seven years and six months.
2:12-13	jzx1				Where did Joab the son of Zeruiah and the servants of David meet Abner the son of Ner, and the servants of Ishbosheth?	Joab the son of Zeruiah and the servants of David met Abner the son of Ner, and the servants of Ishbosheth by the pool of Gibeon.
2:15	z87f				How many young men got up to compete before Joab and Abner?	Twelve young men got up for Benjamin and Ishbosheth the son of Saul, and twelve young men got up from the servants of David.
2:17	nw9y				Who won the battle that day?	Abner and the men of Israel were defeated before the servants of David.
2:19	l2xi				Which one of the sons of Zeruiah pursued Abner?	Asahel closely pursued Abner and followed him.
2:22	d8jp				What did Abner say to Asahel to encourage Asahel to stop pursuing him?	Abner told Asahel, “Why should I strike you to the ground? How then could I hold up my face to Joab, your brother?”
2:23	yyh0				What happened to Asahel when he refused to turn aside from Abner?	When Asahel refused to turn aside from Abner, Abner stabbed him in the body with the blunt end of his spear so that the spear came out the other side, and Asahel fell down and died there.
2:24	zn9d				To what location did Joab and Abishai pursue Abner?	Joab and Abishai pursued Abner to the hill of Ammah, which is near Giah by the road to the wilderness of Gibeon.
2:26-27	tbj4				What did Abner say that stopped Joab and Abishai from pursuing him?	Abner called to Joab and said, “Must the sword devour forever? Do you not know it will be bitter in the end? How long will it be before you tell your men to stop pursuing their brothers?”
2:29	ktae				Where did Abner and his men travel to?	Abner and his men reached Mahanaim.
2:32	pptd				To where did Joab and his men travel?	Joab and his men went to Hebron.
3:1	o3hv				In the long war between the house of Saul and the house of David, which house grew stronger and which house grew weaker?	The house of David grew stronger and the house of Saul grew weaker in the long war between the two houses.
3:2-3	f44l				Who were David’s first three sons born to him in Hebron?	Amnon, Chileab, and Absalom were the first three sons born to David in Hebron.
3:7	wzmc				What did Ishbosheth accuse Abner of doing?	Ishbosheth accused Abner of sleeping with his father’s (Saul’s) concubine.
3:10	r5yt				After Ishbosheth accused Abner of sleeping with his father’s concubine, what did Abner swear he was going to do?	Abner swore to transfer the kingdom from the house of Saul and set up the throne of David over Israel and over Judah, from Dan to Beersheba.
3:13	abgb				What did David say Abner must do before Abner could see David’s face and make a covenant with him?	David told Abner’s messengers that Abner could not see David’s face unless Abner brought Michal, Saul’s daughter, with him when he came to see David.
3:14	k871				What price had David paid for Michal to be his wife?	David had paid the price of 100 Philistine foreskins for Michal.
3:17-18	ytlv				In short what did Abner say to the elders of Israel?	Abner told the elders of Israel they should make David king over them as they had wanted to do in the past.
3:20	m93m				What did David do for Abner when Abner arrived in Hebron with twenty of his men?	David had a feast prepared for Abner and his men.
3:21	jk14				Briefly what did Abner tell David he planned to do?	Abner told David that he would gather all Israel to David to make a covenant with him so he could reign as king over all Israel.
3:23	vn40				How did David and Abner part company?	David sent Abner away, and Abner left in peace.
3:25	jgzv				When Joab came to David, what did Joab accuse Abner of doing?	Joab accused Abner of trying to deceive David, of trying to discover David’s plans and learn everything David was doing.
3:27	ooay				What did Joab do after he had Abner brought back to Hebron?	Joab stabbed Abner in the stomach and killed him.
3:27	yptl				Why did Joab kill Abner?	Joab killed Abner to avenge the blood of Asahel his brother.
3:29	qvzs				When David learned that Joab had killed Abner, what did he say concerning Joab and Joab’s family?	David said to let the guilt of Abner’s death fall on the head of Joab and on all his father’s house.
3:31	r2xy				What did David tell Joab and all the people with him to do?	David told Joab and all the people with him to tear their clothes, put on sackcloth, and mourn before Abner’s body.
3:35	ir96				When the people came to make David eat while it was still day, what did David swear?	David swore, “May God do so to me, and more also, if I taste bread or anything else before the sun goes down.”
3:37	dmt2				What did all the people and all Israel understand after they took notice of David’s grief concerning Abner?	All the people and all Israel understood that it was not the king’s desire to kill Abner.
3:38	bxru				What did the king say to his servants concerning Abner?	The king told his servants, “Do you know that a prince and a great man has fallen this day in Israel?”
3:39	wjad				What did David wish concerning the sons of Zeruiah?	David wished for Yahweh to repay the evildoer by punishing him for his wickedness, as he deserved it.
4:1	ybqy				What caused the hands of Ishbosheth to become weak?	When Ishbosheth heard that Abner was dead in Hebron, his hands became weak.
4:2	smmc				What were the names of two of Saul’s men who were captains of groups of soldiers?	The names of two of Saul’s men who were captains of groups of soldiers were Baanah and Rechab.
4:4	v49z				What was the name of Saul’s son who was crippled in his feet?	The name of Saul’s son who was crippled in his feet was Mephibosheth.
4:6	p0y5				How did Rechab and Baanah get into the house of Ishbosheth?	Rechab and Baanah got into the house by walking in quietly and passing the sleeping woman who had been guarding the door.
4:7	nys9				What did Rechab and Baanah do once they got into Ishbosheth’s house?	Once Rechab and Baanah got into Ishbosheth’s house, they killed him as he was lying on his bed in his room.
4:8	v3xc				Where did Rechab and Baanah go after they killed Ishbosheth and cut off his head?	Rechab and Baanah brought the head of Ishbosheth to David at Hebron.
4:11	jt0q				What did David say about Rechab and Baanah?	David said Rechab and Baanah were wicked men who had killed an innocent person in his own house on his own bed.
4:12	tp7z				On David’s orders, what did the young men do with Rechab and Baanah?	The young men killed Rechab and Baanah and cut off their hands and feet and hung them up beside the pool at Hebron.
4:12	frd3				What did David have done with the head of Ishbosheth?	David had the head of Ishbosheth buried in the grave of Abner in Hebron.
5:2	kyk0				What did all the tribes of Israel acknowledge Yahweh had said to David?	All the tribes of Israel acknowledged Yahweh had told David, “You will shepherd my people Israel, and you will become ruler over Israel.”
5:3	wfx8				Who came to Hebron, made a covenant with David, and anointed him king over Israel?	All the elders of Israel came to Hebron, made a covenant with David, and anointed him king over Israel.
5:5	v1vg				How many years did David reign in Jerusalem over all Israel and Judah?	David reigned thirty-three years in Jerusalem over all Israel and Judah.
5:6-7	eu5e				By what other names was Jerusalem called?	Jerusalem was also called the stronghold of Zion and the City of David.
5:7	ozj5				From whom did David capture the stronghold of Zion?	David captured the stronghold of Zion from the Jebusites.
5:10	g0zz				Why did David become greater and greater?	David became greater and greater because Yahweh, the God of hosts, was with him.
5:11	ayrp				What did Hiram king of Tyre send to David?	Hiram sent messengers to David, and cedar trees, carpenters, and masons.
5:14-16	i4ub				How many children were born to David in Jerusalem?	Eleven children were born to David in Jerusalem.
5:17	zdnu				What did the Philistines do when they heard that David had been anointed as king over Israel?	The Philistines went out looking for David when they heard he had been anointed as king over Israel.
5:19	g6k9				What did Yahweh tell David in response to David’s question, “Should I attack the Philistines? Will you give me victory over them?”	Yahweh said to David, “Attack, for I will certainly give you victory over the Philistines.”
5:20	yq2q				Where did David attack the Philistines and what was the outcome?	David attacked at Baal Perazim, and there he defeated the Philistines.
5:23	pmbh				When the Philistines came up a second time, how did Yahweh tell David to attack them?	Yahweh told David not to attack the Philistine’s front, but to circle behind them and come at them through the balsam woods.
5:24	j2jh				What sound did Yahweh tell David to listen for before attacking the Philistines?	Yahweh told David to attack the Philistines when he heard the sound of marching in the wind blowing through the balsam treetops.
5:25	pxhm				What was David’s response to Yahweh’s command?	David did as Yahweh had commanded him.
5:25	qvvw				What was the outcome of this battle against the Philistines?	The outcome of this battle was that David killed Philistines from Geba all the way to Gezer.
6:1-2	u32q				Why did David again gather all the chosen men of Israel?	David gathered all the chosen men of Israel to bring up the ark of God.
6:3	lmkw				On what did they set the ark of God?	They set the ark of God on a new cart.
6:3	l55f				Who was guiding the new cart?	Uzzah and Ahio, Abinadab’s sons, were guiding the new cart.
6:6	f7ge				What happened when they came to the threshing floor of Nacon?	When they came to the threshing floor of Nacon, the oxen stumbled, and Uzzah reached out his hand to grab the ark of God, and he took hold of it.
6:7	wrsm				What did Yahweh do in response to Uzzah’s action?	Yahweh got angry and he attacked Uzzah there for his sin, and Uzzah died there by the ark of God.
6:8-9	wcqj				How did David feel about what Yahweh had done to Uzzah?	David was angry because Yahweh had attacked Uzzah, and David was afraid of Yahweh that day.
6:10	yt1r				What did David do with the ark of God after Uzzah died?	David put the ark of God aside in the house of Obed Edom the Gittite.
6:12	cpqz				Why did David bring up the ark of God from Obed Edom’s house to the city of David?	David brought up the ark of God from Obed Edom’s house because David was told that Yahweh had blessed Obed Edom’s house and everthing that belonged to him because of the ark of God.
6:14	cye1				What did David do as the ark of God was being brought up?	As the ark of God was being brought up, David, wearing only a linen ephod, danced before Yahweh with all his might.
6:16	jgnp				What was Michal’s response when she saw King David leaping and dancing before Yahweh?	When Michal saw King David leaping and dancing before Yahweh, she despised David in her heart.
6:17	jsls				After the ark of Yahweh was set in its place, what offerings did David make to Yahweh?	David made burnt offerings and fellowship offerings to Yahweh.
6:19	s0xu				What did David distribute among all the people, both men and women?	David distributed among all the people, both men and women, a loaf of bread, a portion of meat, and a cake of raisins.
6:20	za6z				What did Michal, the daughter of Saul, say to David?	Michal said to David, “How honored the king of Israel was today, who undressed himself today before the eyes of the slave girls among his servants, like one of the crude fellows who shamelessly undresses himself!”
6:21-22	eso0				What were David’s responses to Michal’s rebuke?	David said he leapt and danced before Yahweh and that before Yahweh he would be joyful, and that he would be humiliated in his own eyes, but he would be honored among the slave girls.
7:1	ecsy				What did Yahweh give David?	Yahweh gave David rest from all his surrounding enemies.
7:2	th5e				What did the king say to Nathan the prophet?	The king said to Nathan the prophet, “Look, I am living in a house of cedar, but the ark of God is staying in the middle of a tent.”
7:3-4	p05s				What did Nathan tell David before the word of Yahweh came to Nathan?	Nathan told David, “Go, do what is in your heart, for Yahweh is with you.”
7:7	qcjm				What question did Yahweh ask David about any of Israel’s leaders up until that time?	Yahweh asked David if Yahweh had ever said, “Why have you not built me a house of cedar?” to any of Israel’s leaders whom Yahweh had appointed.
7:8-9	fdhg				What did Yahweh say he had done for David?	Yahweh said he had made David ruler over Yahweh’s people Israel, had been everywhere with David, and had cut off David’s enemies from before him.
7:10	q9n5				What did Yahweh say he was going to do for Israel?	Yahweh said he would appoint a place for them and plant them there, so they might live in their own place and be troubled no more, and not be oppressed by wicked people as the were before.
7:12-13	l1qo				Who did Yahweh say would build a house for him?	Yahweh said he would raise up a descendant of David, out of David’s body, who would build a house for Yahweh’s name.
7:16	vwik				What did Yahweh say concerning David’s house and kingdom?	Yahweh said David’s house and kingdom would be confirmed forever before David.
7:18-20	sfrq				After Nathan spoke to David all the words Yahweh had said and told David about the entire vision, what did David do?	David went in and sat before Yahweh and spoke to him.
7:20	y34w				After hearing all the prophecy concerning David and his family, what did David say Yahweh had done for him?	David said the Lord Yahweh had honored his servant, David..
7:21	x5e8				What did David say was the reason Yahweh had done this great thing and had revealed it to him?	David said Yahweh had done this for the sake of Yahweh’s word and to fulfill Yahweh’s own purpose.
7:23	o9vb				What did David say was the reason God went and rescued Israel?	David said Yahweh rescued Israel so they would become a people for God, to make a name for himself, and to do great and fearful deeds for Yahweh’s land.
7:27	rpbx				How did David say he had found courage to pray to Yahweh of hosts?	David said he had found courage to pray to Yahweh of hosts because Yahweh of hosts had revealed to David that he would build David a house.
7:28	hw7v				What did David consider Yahweh’s word to be?	David considered Yahweh’s word to be trustworthy.
7:29	bvc8				What did David want Yahweh to do?	David wanted Yahweh to do the things he had said to David and bless the house of David.
8:1	edwp				What did David get by attacking the Philistines and defeating them?	David took Gath and its villages out of the Philistine’s control.
8:2	elho				After David defeated Moab, how did he decide which of the Moabite men would live and which would die?	David decided which of the Moabite men would live or die by making them lie down on the ground and measuring off two lines to put to death and one full line to keep alive.
8:2	fzrh				What happened to the Moabites who were left alive?	The Moabites became servants to David and began to pay him tribute.
8:4	nsre				What did David capture from Hadadezer the son of Rehob, king of Zobah?	David captured from him a thousand chariots, seven hundred horsemen, and twenty thousand footmen.
8:5	stsv				What did David do to the Arameans of Damascus when they came to help Hadadezer king of Zobah?	David killed twenty-two thousand Aramean men.
8:6	fujx				Why was David victorious?	Yahweh gave victory to David wherever he went.
8:10	t07b				What did Tou, king of Hamath do for David when he heard that David had defeated all the army of Hadadezer?	Tou sent his son, Hadoram, to David to greet and bless him, and Hadoram brought objects of silver, gold, and bronze to David.
8:11	xzr7				What did David do with the silver and gold from the nations he had conquered?	David dedicated the silver and gold from the nations he had conquered to Yahweh.
8:13	c2k4				Where did David conquer the Arameans?	David conquered the Arameans in the Valley of Salt.
8:15	r2mf				What did David administer to all his people?	David administered justice and righteousness to all his people.
8:18	vrgi				Who were king David’s leading advisors?	King David’s sons were the king’s leading advisors.
9:1	qv7k				Why did David want to show kindness to anyone left in Saul’s family?	David wanted to show kindness to anyone left in Saul’s family for Jonathan’s sake.
9:3	yexz				How did Ziba answer the king when he was asked if there was anyone left in Saul’s family to whom the king could show the kindness of God?	Ziba replied to the king, “Jonathan still has a son, who is lame in his feet.”
9:6	s1q6				Who was left in Saul’s family?	Mephibosheth, the son of Jonathan, the son of Saul, was left.
9:7	j9hk				What kindness did David show Mephibosheth for Jonathan’s sake?	David restored to Mephibosheth all the land of Saul, his grandfather, and David had Mephibosheth eat at his table.
9:10	fg0p				What did David tell Ziba to do for Mephibosheth?	David told Ziba for him, his sons and his servants, to plow Mephibosheth’s land for him and harvest the crops for him.
9:13	tjbi				Where did Mephibosheth live after David showed kindness to him?	Mephibosheth lived in Jerusalem.
9:13	dxtt				What physical problem did Mephibosheth have?	Mephibosheth was lame in both feet.
10:1	dt8k				Who became king of the people of Ammon after the former king died?	Hanun the son of the former king became the new king of Ammon.
10:2	gvji				What did David do to show kindness to Hanun?	David showed kindness to Hanun by sending his servants to Hanun to comfort Hanun concerning his father.
10:3	rx2w				Briefly, what did the leaders of the people of Ammon say concerning David’s show of kindness to Hanun?	The leaders of the people of Ammon told Hanun that David sent his servants to spy out the city in order to overthrow it.
10:4	dpsr				What did Hanun do to the servants David had sent to Hanun?	Hanun took David’s servants, shaved off half their beards, cut off their garments to the waist, up to their buttocks, and sent them away.
10:6	aq0c				Why did the people of Ammon hire twenty thousand Aramean foot soldiers, the king of Maacah with a thousand men, and the men of Tob with twelve thousand men?	The people of Ammon hired all these soldiers when the people of Ammon saw they had become a stench to David.
10:7	d5j2				What did David do when he heard that the people of Ammon had hired thousands of soldiers?	When David heard of it, he sent Joab and all the army of soldiers.
10:6-8	z0si				Where did the Ammonites and the hired soldiers position themselves?	The Ammonites positioned themselves at the entrance to their city gate, while the Arameans of Zobah and of Rehob, and the men of Tob and Maacah, stood by themselves in the open fields.
10:9-10	gr2n				What did Joab do to prepare for the battle?	Joab prepared for battle by arranging some of Israel’s best fighters against the Arameans and putting Abishai his brother in charge of the rest of the army who were put in battle lines against the army of Ammon.
10:14	n73m				What did the army of Ammon do when they saw that the Arameans had fled from Joab and the soldiers of his army?	When the army of Ammon saw that the Arameans had fled, they also fled from Abishai and went back into the city.
10:15-16	ki85				What did the Arameans do when they saw they were being defeated by Israel?	The Arameans gathered themselves together again and Hadarezer sent for Aramean troops from beyond the Euphrates River.
10:17	z7fd				What did David do when he heard that the Arameans had gathered together again and had sent for and received fresh Aramean troops from beyond the Euphrates River?	When David heard that news, he gathered all Israel together, crossed the Jordan, and arrived at Helam to fight the Arameans.
10:19	k3ei				What did all the kings who were servants of Hadarezer do when they saw they were defeated by Israel?	The kings who were servants of Hadarezer made peace with Israel and became their subjects.
11:1	b9rx				When did kings normally go off to war?	Kings normally went off to war in the springtime.
11:1	x99e				Where was King David on this particular spring?	King David had stayed in Jerusalem.
11:2-3	g4cz				Who did David see one evening when he got up from his bed and walked on the roof of his palace?	David saw a woman bathing and her name was Bathsheba.
11:3	rq0a				Who was Bathsheba’s husband?	Bathsheba’s husband was Uriah the Hittite.
11:4-5	b8im				What did David do with Bathsheba?	David slept with Bathsheba and got her pregnant.
11:6	zyc1				After David found out Bathsheba was pregnant, what did he do?	When David found out that Bathsheba was pregnant he told Joab to send Uriah the Hittite to him.
11:8	ndkj				When Uriah came to David, what did David try to get Uriah to do?	David tried to get Uriah to go down to Uriah’s house and wash his feet.
11:9	di80				What did Uriah do after David told him to go down to Uriah’s house?	Uriah did not go down to his house, but instead slept at the door of the king’s palace with all the servants of his master.
11:11	ybx4				How did Uriah answer David when David asked him, “Why did you not go down to your house?”	Uriah said he would not go to his house to eat and drink and sleep with his wife while the ark, and Israel, and Judah were staying in tents, and Joab and Joab’s servants were camped in an open field.
11:15	ca9b				David sent a note back to Joab by the hand of Uriah. What did the note say?	The note said, “Set Uriah at the very front of the most intense battle, and then withdraw from him, that he may be hit and killed.”
11:19-20	bbrz				What did Joab tell his messenger might happen when the messenger brought news concerning the war to David?	Joab told his messenger that David might become angry after the messenger brought news concerning the war to David.
11:20	qjy5				What news did Joab think David might be angry about concerning the war?	Joab thought David might get angry about the fact that the army went so near to the wall of the city to fight..
11:21	yaaw				What did Joab tell the messenger to tell David if David got angry about the news concerning the war?	Joab told the messenger that if David got angry to answer David, “Your servant Uriah the Hittite is dead also.”
11:25	qm51				What did David tell the messenger to tell Joab to do?	David told the messenger to tell Joab to make his battle even stronger against the city and overthrow it.
11:26	q6b1				What did the wife of Uriah do when she heard that her husband was dead?	When she heard her husband was dead, she lamented deeply for her husband.
11:27	mi20				What happened to Bathsheba?	After her sorrow had passed, David took her home to his palace, and she became his wife and bore him a son.
11:27	mkpz				Who was displeased with what David had done?	Yahweh was displeased with what David had done.
12:1	rsmr				Why did Nathan go to David?	Nathan went to David because Yahweh sent Nathan to him.
12:2-3	tfvh				Nathan told David a story. What was the story about?	The story Nathan told David was about a rich man who had many flocks and herds, and a poor man who had only one ewe lamb that was like a daughter to him.
12:4	p04o				What did the rich man do to the poor man and his ewe lamb?	When a visitor came to the rich man, the rich man took the poor man’s ewe lamb and cooked it for his visitor.
12:5	mejl				What was David’s reaction upon hearing Nathan’s story about the rich man and the poor man?	David was hot with anger against the rich man and said the rich man deserved to be put to death.
12:7	y72t				What did Nathan tell David after David responded in anger to the rich man in Nathan’s story?	Nathan told David, “You are that man!”
12:9	aqvm				What did Yahweh say David had done?	Yahweh said David had killed Uriah the Hittite with the sword of the army of Ammon and had taken Uriah’s wife to be his wife.
12:10-11	cmbp				What did Yahweh say he was going to do because David had despised Yahweh and taken the wife of Uriah the Hittite as his wife?	Yahweh told David the sword would never leave his house, that Yahweh would raise up disaster against David out of his own house, that his neighbor would sleep with David’s wives in broad daylight, and that the child who would be born to David would surely die.
12:13	vq6z				What did Nathan say would not happen to David after he said, “I have sinned against Yahweh.”?	Nathan told David, “Yahweh also has passed over your sin. You will not be killed.”
12:14	rzfb				What did Yahweh say he was going to do because David had despised Yahweh and taken the wife of Uriah the Hittite as his wife?	Yahweh told David the sword would never leave his house, that Yahweh would raise up disaster against David out of his own house, that his neighbor would sleep with David’s wives in broad daylight, and that the child who would be born to David would surely die.
12:16-17	erte				What did David do when the child that Uriah’s wife bore to David was very sick?	David implored God for the boy and David fasted and went inside and lay all night on the floor.
12:18	dtee				When did the child that Uriah’s wife bore to David die?	The child died on the seventh day.
12:20	x1gp				What did David do once he knew the child was dead?	Once David knew the child was dead, he arose from the floor, washed himself, anointed himself, and changed clothes.
12:23	bk4y				What was David’s reason for not fasting after the child had died?	David reasoned that after the child died there was no reason to fast since he could not bring the child back again.
12:25	eijb				Why did Yahweh send word through Nathan the prophet to name Bathsheba’s and David’s next son Jedidiah?	Yahweh said to name him Jedidiah because Yahweh loved him.
12:26	bfbo				At this time, against whom was Joab fighting?	Joab fought against Rabbah, the royal city of the people of Ammon.
12:28	ymk7				Why did Joab tell David to gather the rest of the army together and camp against the city and take it?	Joab told David to come and camp against the city and take it because Joab said if he took the city it would be named after him.
12:31	kav9				Once the city of Rabbah was captured, what did David make the people who were in the city do?	David forced the people of Rabbah to work with saws, iron picks, and axes; he also made them work at brick kilns.
13:1	mls7				To whom was Amnon, the son of David, very attracted?	Ammon was very attracted to his beautiful half-sister Tamar, who was a full sister of Absalom, another of David’s sons.
13:4	wary				How did Amnon respond when Jehonadab asked him why he was depressed every morning?	Amnon told Jehonadab that he loved Tamar, his brother Absalom’s sister.
13:6	k7e6				What did Amnon do in order to get to see Tamar?	Amnon pretended to be sick and when David came to see Amnon, he asked David to send Tamar to make some food in front of him so he might eat from her hand, and David did as Amnon asked.
13:11	kodi				What did Amnon do when Tamar came to him to feed him from her hand?	When Tamar came to feed Amnon, he took hold of her and said to her, “Come, lie down with me, my sister.”
13:14	mdg8				What did Amnon do when Tamar told him not to force her and not to do that appalling thing?	Amnon did not listen to Tamar, and he raped her.
13:15	iefq				How did Amnon feel toward Tamar after he raped her?	Then Amnon hated Tamar even more than he had desired her.
13:15	ywkl				What did Amnon command and force Tamar to do?	Amnon commanded Tamar to “Get up and go.” and ordered his personal servant to take Tamar away from him and bolt the door after her.
13:17	dci6				What did Amnon command and force Tamar to do?	Amnon commanded Tamar to “Get up and go.” and ordered his personal servant to take Tamar away from him and bolt the door after her.
13:19	v1i2				What did Tamar do after she was put out of Amnon’s room?	After Tamar was put out of Amnon’s room, she put ashes on her head, tore her robe, put her hands on her head and walked away, crying aloud as she went.
13:21	aacn				What was king David’s response when he heard about all these things?	When king David heard all these things, he was very angry.
13:22	l2b8				After Absalom, Tamar’s brother, found out that Amnon had raped his sister, how did he feel toward Amnon?	Absalom hated Amnon because he had raped his sister Tamar.
13:23-24	smul				Who did Absalom invite to visit him at Baal Hazor?	Absalom invited the king and his servants and all the king’s sons to visit him at Baal Hazor.
13:25	ayw9				What did the king say in response to Absalom’s invitation to visit him at Baal Hazor?	The king said they should not all go because they would be a burden to Absalom.
13:26	v7qp				What did David say when Absalom asked David to let Amnon go with them?	When Absalom asked David to let Amnon go with them, David asked, “Why should Amnon go with you?”
13:27	e4bt				Who went with Absalom?	Amnon and all the king’s sons went with Absalom.
13:28	ibz8				What did Absalom command his servants concerning Amnon?	Absalom commanded his servants that after Amnon began to be drunk with wine and when Absalom said to them “Attack Amnon,” then they were to kill Amnon.
13:29	q3rc				What did the king’s sons do after Absalom’s servants killed Amnon?	After Absalom’s servants killed Amnon all the king’s sons arose, and every man mounted his mule and fled.
13:30	mi7u				What was the first news David heard about the incident?	While the king’s sons were still on the road, news came to David saying that Absalom had killed all the king’s sons.
13:32	z0hf				What did Jehonadab say had happened and why?	Jehonadab told David that only Amnon was dead, and that Absalom had planned it from the day that Amnon had raped his sister Tamar.
13:37	luah				Where did Absalom go after having Amnon killed?	Absalom fled to Talmai, the son of Ammihur, king of Geshur.
13:38	vexl				How long was Absalom in Geshur?	Absalom was in Geshur for three years.
13:39	h5po				What did David long to do?	David longed to go out and see Absalom.
14:1-2	b2xk				What did Joab do after he perceived the king desired to see Absalom?	After Joab perceived the king desired to see Absalom, Joab sent word to Tekoa and had a wise woman brought to him.
14:2-3	ns0m				Briefly what did Joab want the wise woman to do?	Joab wanted the wise woman to pretend to be a mourner and to go speak to the king the words Joab told her.
14:5	ftve				When the wise woman went to the king, who did she tell the king she was?	The wise woman told the king she was a widow.
14:6	xtdr				What did the wise woman tell the king her two sons had done?	The wise woman told the king her two sons had fought together in the field and one struck the other and killed him.
14:7	jmgp				What did the wise woman tell the king she was afraid would happen to the remaining son?	The wise woman told the king she was afraid the whole clan would put to death the remaining son, destroying the heir and leaving for her husband neither name nor descendant.
14:11	cdk5				Why did the wise woman ask the king to call to mind Yahweh his God?	The wise woman asked the king this so that the avenger of blood would not destroy anyone further, so that they would not destroy her son.
14:11	sc8k				Who did the king swear by when he told the woman that not one hair of her son would fall to the ground?	The king swore by Yahweh by saying, “As Yahweh lives, not one hair of your son will fall to the ground.”
14:13	c663				Why did the woman say the king was like someone who was guilty?	The woman said the king was like someone guilty because the king had not brought home his banished son.
14:14	odxs				What did the woman say God did instead of taking away life?	The woman said instead of taking away life, God finds a way to bring back one whom he has driven away from himself.
14:15-16	vd8s				Why did the woman say she came and spoke to the king?	The woman said she came and spoke to the king because people had made her afraid, and because she believed the king would listen to her.
14:17	n357				What did the woman say she asked of Yahweh in her prayer?	The woman said she asked Yahweh to let the word of her master, the king, give her relief.
14:19	kc5c				What did the king ask the woman after he told her not to hide from him anything that he would ask her?	The king asked the woman, “Is not the hand of Joab with you in all this?”
14:20	y5c1				Why did Joab command the woman to go to the king and tell her to say the things she said to the king?	Joab commanded the woman to do and say those things to change the course of what was happening.
14:22	eb2o				What did Joab do when the king told Joab to go and bring Absalom back?	Joab lay facedown on the ground in honor and gratitude to the king.
14:24	rehg				What instructions did the king give Joab about Absalom?	The king said that Absalom could return to his own house but could not see the king’s face.
14:25-26	kjhe				What was notable about Absalom’s appearance?	Absalom was handsome with no blemish in him and his hair, which he cut at the end of every year, would weigh about two hundred shekels.
14:28	h011				How long did Absalom live in Jerusalem without seeing the king’s face?	Absalom lived in Jerusalem two years without seeing the king’s face.
14:30	agqm				What did Absalom say to his servants after Absalom asked Joab twice to come to him and Joab would not come?	Absalom told his servants to set Joab’s barley field on fire.
14:32	neos				What did Absalom want Joab to do?	Absalom wanted Joab to go to the king and tell the king that Absalom wanted to see the king’s face.
14:33	z3nq				What did the king do when Absalom bowed low to the ground before the king?	The king kissed Absalom.
15:1	bofk				What did Absalom prepare for himself?	Absalom prepared a chariot and horses for himself.
15:1	ezbk				Who ran before Absalom and his chariot?	Fifty men ran before Absalom and his chariot.
