Reference	ID	Tags	Quote	Occurrence	Question	Response
3:14	nqy3				Toward what goal does Paul press on?	Paul presses on toward the goal to win the prize of the upward calling of God in Christ Jesus.
3:17	onyo				What does Paul tell the Philippians to do regarding the example of his walk?	Paul tells the Philippians to join and imitate him in his walk.
3:19	ujgt				What is the destiny of those whose god is their belly and who think about earthly things?	Those whose god is their belly and who think about earthly things are destined for destruction.
3:20	r8z5				Where does Paul say the citizenship of believers is located?	Paul says the citizenship of believers is in heaven.
3:21	m90c				What will Christ do to the bodies of believers when he comes from heaven?	Christ will transform the lowly bodies of believers into bodies formed like his glorious body.
4:1	lmuj				What does Paul want his beloved friends in Philippi to do?	Paul wants the Philippians to stand firm in the Lord.
4:2	oafh				What does Paul wish to see happen with Euodia and Syntyche?	Paul wishes to see Euodia and Syntyche have the same mind in the Lord.
4:4	l4i8				What does Paul tell the Philippians to always do?	Paul tells them to rejoice in the Lord always.
4:6	minr				Instead of being anxious, what does Paul say to do?	Paul says that instead of being anxious, we are to tell God in prayer what we need, and thank him.
4:7	ytr6				If we do this, what will guard our hearts and thoughts?	If we do this, the peace of God will guard our hearts and thoughts.
4:8	sta3				Upon what kinds of things does Paul say to think?	Paul says to think upon things that are honorable, just, pure, lovely, of good report, excellent, and praiseworthy.
4:10	i20a				What have the Philippians now been able to renew?	The Philippians have now been able to renew their concern for Paul.
4:11-12	gk7e				What secret has Paul learned about living in different circumstances?	Paul has learned the secret of living contently in both abundance and need.
4:13	gh6b				By what power can Paul live contently?	Paul can live contently in all circumstances through Christ, who strengthens him.
4:17	kjry				What does Paul seek for the Philippians in their giving to provide for his needs?	Paul seeks the fruit that increases to the Philippians’ account.
4:18	mnvi				How does God view the gift made by the Philippians to Paul?	God is pleased with the gift that the Philippians have made to Paul.
4:19	m6vc				What does Paul say God will do for the Philippians?	Paul says that God will supply every need of the Philippians according to his riches in glory in Christ Jesus.
4:22	j5w3				Paul says that those of which household greet the Philippians?	Those of Caesar’s household greet the Philippians.
