Reference	ID	Tags	Quote	Occurrence	Question	Response
7:9-10	l3cd				In what way did Levi himself also pay tithes to Melchizedek?	Levi also paid tithes to Melchizedek, because Levi was of the seed of Abraham, and Abraham paid tithes to Melchizedek.
7:12	ahni				What must also be changed when the priesthood changes?	The law must be changed when the priesthood changes.
7:14	wa4j				From which tribe did Jesus descend, and had this tribe served before at the altar as priests?	Jesus descended from the tribe of Judah, which had never before served at the altar as priests.
7:16	ext0				On what basis did Jesus become a priest after the order of Melchizedek?	Jesus became a priest after the order of Melchizedek based on the power of an indestructible life.
7:18-19	mxk9				What has been set aside because it is weak and useless?	The former commandment, the Law, has been set aside because it is weak and useless.
7:21	k1vr				What oath did God swear concerning Jesus?	God swore that Jesus would be a priest forever.
7:22	gr7u				Of what is Jesus the guarantee?	Jesus is the guarantee of a better covenant.
7:25	iilz				Why is Jesus able to completely save those who draw near to God through him?	Jesus is able to completely save those who draw near to God through him because he always lives to intercede for them.
7:26	rjgo				What four attributes does Jesus have that make him the right priest for believers?	Jesus is holy, innocent, pure, and separated from sinners.
7:26	rpt9				What offering did Jesus need to make for his own sins?	Jesus did not need to make any offering for his own sins, because he is sinless.
7:27	gyg3				What offering did Jesus make for the sins of the people?	Jesus offered up himself once for the sins of the people.
7:28	p88f				How is Jesus different from the priests who were appointed through the Law?	The priests who were appointed through the Law were weak, but Jesus has been made perfect forever.
8:1	wroo				Where is the believers’ high priest sitting?	The believers’ high priest is sitting at the right hand of the throne of the Majesty in the heavens.
8:2	b361				Where is the true tabernacle?	The true tabernacle is in the heavens.
8:3	agm5				What is necessary for every priest to have?	Every priest must have something to offer.
8:4	zy6f				Where were the priests who offered gifts according to the Law?	The priests who offered gifts according to the Law were on the earth.
8:5	zfkn				What did the priests on earth serve?	The priests on earth served an example and a shadow of the heavenly things.
8:5	umx6				According to what pattern was the earthly tabernacle built?	The earthly tabernacle was built according to the pattern God showed Moses on the mountain.
8:6	exip				Why does Christ have a superior priestly ministry?	Christ has a superior priestly ministry because he is the mediator of a better covenant, established on better promises.
8:8	csg9				What did God promise when he found fault with the people under the first covenant?	God promised to make a new covenant with the house of Israel and with the house of Judah.
8:10	faun				What did God say he would do in the new covenant?	God said he would put his laws into the people’s minds, and write them on their hearts.
8:11	yl4f				In the new covenant, who will know the Lord?	In the new covenant, all will know the Lord, from the least to the greatest.
8:12	w57s				What did God say he would do with the people’s sins in the new covenant?	God said he would remember the people’s sins no more.
8:13	yho0				In announcing a new covenant, what did God make the first covenant?	In announcing a new covenant, God made the first covenant obsolete, growing old and disappearing.
9:1-2	ktg8				What was the place of worship for the first covenant?	The place of worship for the first covenant was the earthly holy place which was called the “tabernacle.”
9:2	k340				What was located in the holy place of the earthly tabernacle?	In the holy place of the earthly tabernacle were the lampstand, the table, and the bread of the presence.
9:3-4	ho08				What was located in the most holy place of the earthly tabernacle?	In the most holy place of the earthly tabernacle were the altar for incense and the ark of the covenant.
9:7	covs				How often did the high priest enter the Holy of Holies, and what did he do before he entered?	The high priest entered the Holy of Holies once each year, after making a blood sacrifice for himself and the people.
9:9	lcdp				What served as an illustration in the present time for the readers of this letter?	The earthly tabernacle and the gifts and sacrifices being offered there served as an illustration in the present time.
9:9	qsj9				What were the offerings of the earthly tabernacle not able to do?	The offerings of the earthly tabernacle were not able to perfect the worshiper’s conscience.
9:10	y985				Until when were the regulations of the earthly tabernacle provided?	The regulations of the earthly tabernacle were provided until the new order would be put in place.
9:11	qh76				What is different about the sacred tent in which Christ serves?	The sacred tent in which Christ serves is more perfect, is not made by human hands, and does not belong to this created world.
9:12	oqyb				What offering did Christ make, by which he entered the Holy of Holies?	Christ made an offering of his own blood by which he entered the Holy of Holies.
9:12	nazu				What did Christ’s offering accomplish?	Christ’s offering secured everlasting redemption for everyone.
9:14	uxpr				What does Christ’s blood do for the believer?	Christ’s blood cleanses the believer’s conscience from dead deeds to serve the living God.
9:15	cm88				Of what is Christ the mediator?	Christ is the mediator of a new covenant.
9:17	i5fg				What is required in order for a will to be in force?	A death is required in order for a will to be in force.
9:18-19	szwf				What death was required for the first covenant?	The death of calves and goats was required for the first covenant.
9:22	a9je				What cannot happen without the shedding of blood?	Without the shedding of blood there is no forgiveness of sins.
9:24	ng7o				Where does Christ now appear on our behalf?	Christ now appears in heaven itself, in the presence of God, on our behalf.
9:26	kb8v				How many times must Christ offer himself to put away sin by the sacrifice of himself?	Christ offers himself one time, at the end of the ages, to put away sin by the sacrifice of himself.
9:27	cod9				For every person, what happens after their death?	After every person dies, they face the judgment.
9:28	w4x3				For what purpose will Christ appear a second time?	Christ will appear a second time for the salvation of those who wait eagerly for him.
10:1	byez				What is the law compared to the realities in Christ?	The law is only a shadow of the realities in Christ.
10:3	z30h				Of what do the repeated sacrifices made through the law remind the worshipers?	The repeated sacrifices made through the law remind the worshipers of sins committed year after year.
10:4	k3qg				What is it impossible for the blood of bulls and goats to do?	It is impossible for the blood of bulls and goats to take away sins.
10:5	wdrp				What did God prepare for Christ when Christ came into the world?	God prepared a body for Christ.
10:8	g1wh				What practice did God set aside when Christ came into the world?	God set aside the first practice of the sacrifices offered according to the law.
10:10	aklh				What practice did God establish when Christ came into the world?	God established the second practice of the offering of the body of Jesus Christ once for all.
10:12-13	vc86				For what is Christ waiting as he sits at the right side of God?	Christ is waiting until his enemies are humbled and made a stool for his feet.
10:14	bscl				By his one offering, what has Christ done for those sanctified?	Christ has perfected forever those who are sanctified by his one offering.
10:18	hshq				What is no longer required where there is forgiveness of sins?	Additional sacrifices are no longer required where there is forgiveness of sins.
10:19	pbqt				Into what place can believers now enter by Jesus’ blood?	Believers can now enter the most holy place by Jesus’ blood.
10:22	o4t3				What has been sprinkled and what has been washed in the believer?	The believer’s heart has been sprinkled clean from an evil conscience, and his body has been washed with pure water.
10:23	n6yz				To what must believers hold tightly?	Believers must hold tightly to the confession of their hope.
10:25	n3ff				What must believers do as they see the day drawing near?	Believers must encourage one another more and more as they see the day drawing near.
10:26-27	sp8d				What is the expectation of those who deliberately go on sinning after receiving the knowledge of the truth?	The expectation of those who deliberately go on sinning after receiving the knowledge of the truth is judgment and a fiery zeal that consumes God’s enemies.
10:28-29	hww1				What does the person deserve who treats the blood of Christ, by which he was sanctified, as something unholy?	The person who treats the blood of Christ by which he was sanctified as something unholy deserves punishment without mercy beyond the punishment given under the law of Moses.
10:30	prxw				To whom does vengeance belong?	Vengeance belongs to the Lord.
10:34	ai3i				How had the believers who received this letter reacted to the seizure of their possessions?	The believers had accepted with joy the seizure of their possessions, knowing they had a better and everlasting possession.
10:35-36	dgcc				What must the believer need not throw away so he may receive what God has promised?	The believer needs to retain his confidence so he may receive what God has promised.
10:38	pr4m				How will the righteous live?	The righteous will live by faith.
10:38	tasb				What does God think of those who shrink back?	God is not pleased with those who shrink back.
10:39	qvs2				What is the author’s expectation for those who received this letter?	The author’s expectation is that those who received this letter will have faith for keeping their souls.
11:1	lfic				What attitude does a person of faith have toward God’s promises that are yet to be fulfilled?	A person of faith confidently expects and has certainty toward God’s promises that are yet to be fulfilled.
11:3	w7dk				From what were the visible things of the universe created?	The visible things of the universe were not made out of things that were visible.
11:4	ip6c				Why did God praise Abel for being righteous?	God praised Abel because Abel by faith offered God a more appropriate sacrifice than Cain did.
11:6	w9a6				What must one who comes to God believe about God?	One who comes to God must believe that God exists and that he rewards those who seek him.
11:7	dss4				How did Noah demonstrate his faith?	Noah demonstrated his faith by building an ark to save his family according to God’s warning.
11:11	k8zp				What promise did Abraham and Sarah receive by faith?	Abraham and Sarah received by faith the power to conceive even when they were too old.
11:13	tgrs				What did the ancestors of faith see from far off?	The ancestors of faith saw and welcomed God’s promises from far off.
11:13	rnoy				What did the ancestors of faith consider themselves on the earth?	The ancestors of faith considered themselves strangers and aliens on the earth.
11:16	wth5				What has God prepared for those of faith?	God has prepared a heavenly city for those of faith.
11:17-19	oqr6				What did Abraham believe God would be able to do even as he offered up Isaac his only son?	Abraham believed God would be able to raise up Isaac from the dead.
11:22	nec7				What did Joseph prophesy by faith when his end was near?	Joseph prophesied of the departure of the children of Israel from Egypt when his end was near.
11:24-26	ma6j				What did Moses choose to do by faith when he had grown up?	Moses chose by faith to share mistreatment with God’s people, considering the disgrace of following Christ as greater riches.
11:28	t8zh				What did Moses observe by faith in order to save the Israelites’ firstborn sons?	Moses observed the Passover and the sprinkling of the blood by faith in order to save the Israelites’ firstborn sons.
11:31	qz2q				What did Rahab do by faith which prevented her from perishing?	Rahab by faith received the spies in safety, which prevented her from perishing.
11:33-34	ieny				What did some of the ancestors of faith accomplish in war?	Some of the ancestors of faith conquered kingdoms, escaped the sword, became mighty in war, and caused foreign armies to flee.
11:35-38	kand				What did some of the ancestors of faith suffer?	Some of the ancestors of faith suffered torture, mocking, whippings, chains, imprisonments, stoning, sawing in two, death, and destitution.
11:39	dyoi				Despite the faith of these ancestors, what did they not receive in their earthly lives?	Despite the faith of these ancestors, they did not receive in their earthly lives what God had promised them.
11:40	dtaa				With whom will the ancestors of faith receive the promises of God and be perfected?	The ancestors of faith will receive the promises of God and be perfected with the new covenant believers in Christ.
12:1	oi6q				Why should the believer throw off the sin that easily entangles him?	The believer should throw off the sin that easily entangles him in order to run with endurance the race placed before him.
12:2	ihe8				Why did Jesus endure the cross and despise its shame?	Jesus endured the cross and despised its shame for the joy that was set before him.
12:3	x33r				How can a believer avoid becoming weary or fainthearted?	By considering Jesus, who endured hateful speech from sinners, a believer can avoid becoming weary or fainthearted.
12:6	nbu5				What does the Lord do to those whom he loves and receives?	The Lord disciplines those whom he loves and receives.
12:8	lexj				What is a person who is without the Lord’s discipline?	A person without the Lord’s discipline is an illegitimate child and not God’s child.
12:10	hgbw				Why does God discipline his children?	God disciplines his children for their good, so they can share in his holiness.
12:11	ygm2				What does discipline produce?	Discipline produces peaceful fruit of righteousness.
12:14	arv9				What should believers pursue with all people?	Believers should pursue peace with all people.
12:15	x05r				What must not grow up and cause trouble and pollute many?	A root of bitterness must not grow up and cause trouble and pollute many.
12:17	vtkl				What happened to Esau when he desired to inherit the blessing with tears after selling his own birthright?	Esau was rejected when he desired to inherit the blessing with tears after selling his own birthright.
12:19	offf				For what did the Israelites beg at the mountain where God spoke?	The Israelites begged that not another word be spoken to them.
12:22	v92o				To where do believers in Christ come instead of the mountain where the Israelites heard the voice of God?	Believers in Christ come to Mount Zion and to the city of the living God.
12:23	aeh8				To what assembly do believers in Christ come?	Believers in Christ come to the assembly of all the firstborn registered in heaven.
12:23-24	fclv				To whom do believers in Christ come?	Believer in Christ come to God, the Judge of all, to the spirits of the righteous, and to Jesus.
12:25	gram				What will happen to those who turn away from the one who warns them from heaven?	Those who turn away will not escape from God.
12:26	qe3t				What has God promised to shake?	God has promised to shake the earth and the heaven.
12:28	bc4f				What will the believers receive instead of the things that can be shaken?	The believers will receive a kingdom that cannot be shaken.
12:28	acth				How should believers worship God?	Believers should worship God with reverence and awe.
12:29	sft9				Why should believers worship God in this way?	Believers should worship God in this way because he is a consuming fire.
13:2	tp8h				What have some done by welcoming strangers?	Some have welcomed angels without knowing it.
13:3	y0k8				How should believers remember those in prison?	Believers should remember them as if they were in prison also, and as if their bodies were being mistreated also.
13:4	sc3p				What must be respected by all?	Marriage must be respected by all.
13:4	e6vl				What does God do with the sexually immoral and adulterers?	God judges the sexually immoral and adulterers.
13:5	yfk7				How can a believer be free from the love of money?	A believer can be free from the love of money because God has said he will never leave nor forsake him.
13:7	bti3				Who’s faith should believers imitate?	Believers should imitate the faith of those who have led them and who have spoken God’s Word to them.
13:9	wmji				About what kind of strange teachings does the author warn the believers?	The author warns the believers about strange teachings involving rules about food.
13:11	jthb				Where were the bodies of the animals used for sacrifice in the holy place burned?	The bodies of the animals were burned outside the camp.
13:12	uumm				Where did Jesus suffer?	Jesus suffered outside the city gate.
13:13	fyv1				Where must believers go, and why?	Believers must go to Jesus outside the camp, bearing his disgrace.
13:14	u0fd				What permanent city do believers have here on earth?	Believers have no permanent city here on earth.
13:14	ylu7				What city do believers seek instead?	Believers seek the city that is to come.
13:15	vbld				What sacrifice should believers constantly offer up to God?	Believers should constantly offer up a sacrifice of praise to God.
13:17	y6za				What attitude should believers have toward their leaders?	Believers should obey and submit to their leaders.
13:21	sw6h				What does God work in the believer?	God works in the believer that which is well pleasing in God’s sight.
13:23	x0ax				With whom will the author come when he visits the believers?	The author will come with Timothy when he visits the believers.
