Reference	ID	Tags	Quote	Occurrence	Question	Response
2:6	s3vu				What did the Spirit tell Ezekiel not to do as he spoke to the people of Israel?	The Spirit told Ezekiel not to be afraid of the people of Israel as he spoke to them.
2:8	yzlh				How was Ezekiel supposed to be different than the people of Israel?	Ezekiel was not to be rebellious like the people of Israel.
2:9	po4n				What was spread out before Ezekiel?	A written scroll was spread out before Ezekiel.
2:10	mmhk				What was written on the scroll?	On the scroll were written lamentations, mourning, and woe.
3:1-3	rkiv				What did the Spirit give to Ezekiel and what did Ezekiel do with it?	The Spirit gave Ezekiel a scroll and Ezekiel ate it.
3:4	f6gx				What did the Spirit tell Ezekiel to go and do?	The Spirit told Ezekiel to go and speak the Spirit’s words to the house of Israel.
3:6	we78				According to the Spirit, if Ezekiel had been sent to a foreign people, how would they have responded to Ezekiel’s words?	If Ezekiel had been sent to a foreign people, they would have listened to Ezekiel’s words.
3:7	me48				According to the Spirit, how would the house of Israel respond to Ezekiel’s words?	The house of Israel would not be willing to listen to Ezekiel’s words.
3:8-9	trhm				How has the Spirit made Ezekiel so that he will not be fearful or discouraged?	The Spirit has made Ezekiel stubborn, and his brow like a diamond.
3:12	jazq				What did the great sound behind Ezekiel say to him?	The great sound said, “Blessed be the glory of Yahweh from his place!”
3:15	fr77				What did Ezekiel then do for seven days, and what was his condition?	Ezekiel stayed with the captives for seven days, overwhelmed in amazement.
3:17	o7a6				What did Yahweh say he had made Ezekiel for the house of Israel?	Yahweh said he had made Ezekiel a watchman for the house of Israel.
3:19	tzeh				What did Yahweh say would happen to Ezekiel if he did warn the wicked about their evil deeds?	If Ezekiel did warn the wicked, then Ezekiel would rescue himself.
3:20	cdku				What did Yahweh say would happen to Ezekiel if he did not warn the wicked about their evil deeds?	If Ezekiel did not warn the wicked, Yahweh would require their blood from Ezekiel’s hand.
3:20	t06j				What did Yahweh say would happen to Ezekiel if he did not warn the righteous man who turns and acts unjustly?	If Ezekiel did not warn the righteous man who turns, Yahweh would require his blood from Ezekiel’s hand.
3:20	bh14				What did Yahweh say would happen to the righteous man who turns and acts unjustly?	Yahweh said the righteous man who turns and acts unjustly would die in his sin.
3:21	jppi				What did Yahweh say would happen to Ezekiel if he did warn the righteous man who turns and acts unjustly?	If Ezekiel did warn the righteous man who turns, then Ezekiel would rescue himself.
3:23	t9mx				What did Ezekiel do when he saw the glory of Yahweh in the plain?	When Ezekiel saw the glory of Yahweh, he fell on his face.
3:24	t35g				What did the Spirit tell Ezekiel to go and do?	The Spirit told Ezekiel to go and shut himself up in his house.
3:26	irjh				What did the Spirit say Ezekiel would not be able to do by his own words?	The Spirit said Ezekiel would not be able to rebuke the house of Israel by his own words.
3:27	j7sb				What did the Spirit say Ezekiel would be able to do when the Spirit spoke to him?	The Spirit said Ezekiel would be able to open his mouth and say, “Thus says the Lord Yahweh,” when the Spirit spoke to him.
4:1-3	or80				What did Yahweh tell Ezekiel to do with a brick?	Yahweh told Ezekiel to carve the city of Jerusalem on a brick and then lay siege against it.
4:3	xpdj				Why did Yahweh tell Ezekiel to do this with a brick?	Yahweh told Ezekiel to do this as a sign to the house of Israel.
4:4	lfw7				Why did Yahweh tell Ezekiel to lie on his left side?	Yahweh told Ezekiel to lie on his left side to carry the sin of the house of Israel.
4:5	w7lu				Why was Ezekiel to lie on his left side for 390 days?	Ezekiel was to lie on his left side for 390 days to represent 390 years of punishment for the house of Israel.
4:6	wmye				Why was Ezekiel to lie on his right side?	Ezekiel was to lie on his right side to carry the sin of the house of Israel.
4:6	c50w				Why was Ezekiel to lie on his right side for 40 days?	Ezekiel was to lie on his right side for 40 days to represent 40 years of punishment for the house of Israel.
4:9	udf8				What did Yahweh tell Ezekiel to eat and drink while he lay on his side?	Yahweh told Ezekiel to eat barley cakes and to drink water.
4:11-12	zwte				What did Yahweh tell Ezekiel to eat and drink while he lay on his side?	Yahweh told Ezekiel to eat barley cakes and to drink water.
4:12-13	jj43				Why did Yahweh tell Ezekiel to bake using human excrement within the sight of the house of Israel?	Ezekiel was to bake using human excrement as a sign that the food the people of Israel would eat among the nations would be unclean.
4:14-15	vjvg				Why did Yahweh then allow Ezekiel to use cow dung instead of man’s dung to bake?	Yahweh allowed cow dung because Ezekiel had never eaten anything unclean in his life.
4:16	wjvc				What did Yahweh say would happen in Jerusalem regarding food and drink?	Yahweh said that bread and water would be rationed.
4:17	lpc6				What did Yahweh say would happen to the people of Jerusalem during this time?	Yahweh said the people of Jerusalem would be dismayed and would melt away.
5:2	vifi				What was Ezekiel do to with each third of his hair?	Ezekiel was to burn a third in the city, strike a third with the sword around the city, and scatter a third to the wind.
5:2	xks6				What did Yahweh say he would do after Ezekiel was finished?	Yahweh said he would draw out a sword to chase after the people.
5:5	s1ov				According to Yahweh, where is Jerusalem?	Jerusalem is in the midst of the nations.
5:6	szg8				Why does Yahweh say he has surrounded Jerusalem with other lands?	Jerusalem rejected Yahweh’s decrees and did not walk in his statutes (laws).
5:8	v40v				What does Yahweh say he will do because of the nation of Israel’s behavior?	Yahweh says he will act against the nation of Israel and execute judgments within its midst.
5:10	hvs6				What horrible things will the people of Israel do because of Yahweh’s judgment on them?	Fathers will eat their children, and sons will eat their fathers.
5:11	n5gv				Why does Yahweh say he is not going to spare the people of Israel?	Yahweh says will not spare them because they defiled Yahweh’s sanctuary.
5:12	tiup				What will Yahweh do with each third of the people?	A third will die by plague, a third will fall by the sword, and a third will be scattered.
5:12	bdnu				What did Yahweh say he would do after the thirds of the people were judged?	Yahweh said he would draw out a sword to chase after the people.
5:13	gu25				What does Yahweh say he will do with his wrath after this judgment?	Yahweh says his wrath will be completed after this judgment.
5:15	bcb8				What will other people say about Jerusalem after Yahweh’s judgments?	Other people will condemn and mock Jerusalem after Yahweh’s judgments.
6:2-3	n6hz				What did Ezekiel prophesy against the high places of Israel?	Ezekiel prophesied that the Lord Yahweh would destroy the high places of Israel with a sword.
6:5	wgpw				What will happen before the idol altars of Israel?	The Lord Yahweh will lay the dead bodies of the people of Israel before the altars.
6:6	qk94				What will happen to the cities of Israel?	The cities of Israel will be laid waste.
6:7	wg1m				As a result of all the destruction, what will the people of Israel know?	The people of Israel will know that the Lord is Yahweh.
6:8-9	h23i				What will the remnant who escapes do after they are scattered?	The remnant will remember Yahweh and will show loathing on their face for their wickedness.
6:11	zb1p				Why is Yahweh bringing sword, famine, and plague to the house of Israel?	Because of all the evil wickedness of the house of Israel, Yahweh is bringing sword, famine, and plague.
6:13	n6qk				What were the people of Israel doing on the mountain peaks and under the trees?	The people of Israel were offering soothing fragrances to all their idols.
6:14	khyh				What will happen to the land when Yahweh strikes?	The land will be a desolate and a waste when Yahweh strikes.
7:1-2	e3f3				According to the word of Yahweh, what was coming to the land of Israel?	According to the word of Yahweh, an end was coming to the land of Israel.
7:3	u9sa				Yahweh will judge Israel according to what?	Yahweh will judge Israel according to its ways.
7:7	ufbt				What time has come for Israel?	The time of Israel’s doom and destruction has come.
7:8	y5c6				What is Yahweh pouring out and filling up against Israel?	Yahweh is pouring out his fury and filling up his wrath against Israel.
7:11	i135				What will not last in Israel?	None of the multitude, none of their wealth, and none of their importance will last.
7:12	pdcu				Why should the buyer not rejoice and the seller not mourn in Israel?	The buyer should not rejoice and the seller not mourn because Yahweh’s anger is upon the entire multitude.
7:15	shiv				How will those in the city die?	Those in the city will die by famine and plague.
7:16	nfva				To where will the survivors escape?	The survivors will escape to the mountains.
7:19	f1d2				What will not be able to deliver the people of Israel?	Their silver and gold will not be able to deliver the people of Israel.
7:21	veb8				What will happen to all the jeweled ornaments of the people of Israel?	The ornaments will be given into the hands of strangers and the wicked as plunder.
7:22	apkm				What will happen to Yahweh’s cherished place?	Bandits will enter Yahweh’s cherished place and defile it.
7:25	t3ie				What will the people of Israel seek, but not find?	The people of Israel will seek peace, but there will be none.
7:26	pggq				What will happen when the people seek a vision from the prophet?	When the people seek a vision, the Law and counsel will perish.
7:27	c9ll				How will the king and the people respond when Yahweh’s judgment comes?	When judgment comes, the king will mourn and the people will tremble in fear.
8:1	unb3				Where was Ezekiel when the hand of the Lord Yahweh fell on him?	Ezekiel was sitting in his house, with the elders of Judah sitting before him.
8:3	t1eg				Where did the Spirit take Ezekiel, and what did he see there?	The Spirit took Ezekiel to the inner Northern Gate in Jerusalem, where he saw the idol that provokes jealousy.
8:6	r9wc				What did the Spirit say he was being forced to do because of the great abominations (wickedness) of the house of Israel?	The Spirit said he was being forced to go far from his own sanctuary.
8:9	abri				After Ezekiel dug into the wall and saw a door, what did the Spirit tell Ezekiel to do?	The Spirit to Ezekiel to, “Go and see the wicked abominations that they are doing here.”
8:12	xe4l				What were the elders saying about Yahweh as they worshiped their idols?	The elders were saying that Yahweh does not see them and that Yahweh had forsaken the land.
8:14	g6lw				What did Ezekiel see the women doing at the gate on the north side of Yahweh’s house?	The women were sitting there mourning for Tammuz.
8:16	fsox				What did Ezekiel see in the inner courtyard of Yahweh’s house?	There were twenty-five men with their faces to the east worshiping Shamesh.
8:18	myw5				Because of the abominations of the house of Israel, what did the Spirit say he was going to do?	The Spirit said that he would act and not spare them, nor have compassion even though they cry with a loud voice.
9:1-2	xe28				Who did the Spirit call to come up to the city?	The Spirit called six men with weapons of destruction, and one man with a scribe’s equipment.
9:3	d9g8				From where did the glory of the God of Israel move, and to where did it go?	The glory of the God of Israel moved from the cherubim where it had been to the threshold of the house.
9:4	gtg7				What did Yahweh tell the scribe to do?	Yahweh told the scribe to make a mark on the foreheads of the men who groaned and sighed about the abominations being performed in the city.
9:6	gcsk				What did Yahweh tell the six men with weapons of destruction to do?	Yahweh told the six men to kill all of the people except those with the mark on their heads.
9:8	wvm9				What question did Ezekiel ask Yahweh as he saw the six men striking the city?	Ezekiel asked Yahweh if all the remnant of Israel would be destroyed by Yahweh’s wrath.
9:9-10	amfu				What was Yahweh’s answer to Ezekiel’s question?	Yahweh answered that the iniquity of the house of Israel and Judah was great, and that he would not spare them.
9:11	g7gx				What did the scribe report?	The scribe reported that he had done all Yahweh had commanded him.
10:2	h9nr				What did Yahweh tell the man dressed in linen to do?	Yahweh told the man dressed in linen to fill both his hands with fiery coals and to scatter them over the city.
10:4	qhqe				What did the glory of Yahweh then do?	The glory of Yahweh then rose up and stood over the threshold of the house, filling the house with a cloud and the courtyard with brightness.
10:7	xasf				How did the man dressed in linen receive the fire which was among the cherubim?	The man dressed in linen went in, and a cherub lifted up the fire and placed it into the hands of the man.
10:10	cfhs				What was the likeness of the wheels that were beside the cherubim?	The wheels that were beside the cherubim were like a wheel intersecting another wheel.
10:12	f21s				What covered the cherubim and the four wheels?	Eyes covered the cherubim and the four wheels.
10:13	nzf8				What was the name given to the four wheels?	The four wheels were called “Whirling”.
10:16-17	sun2				What did the wheels do as the cherubim moved?	The wheels would go beside the cherubim when the cherubim moved.
10:18-19	x6q7				To where did the glory of Yahweh, the cherubim, and the wheels move?	The glory of Yahweh, the cherubim, and the wheels moved to the eastern entrance of Yahweh’s house.
10:20-22	azez				Where had Ezekiel seen the same living creatures before?	Ezekiel had seen the same living creatures before by the Chebar canal.
11:1	ys9z				What did Ezekiel see when the Spirit brought him to the eastern gate of Yahweh’s house?	Ezekiel saw twenty-five men, with the leaders of the people among them.
11:2	rtkl				Of what did God say the twenty-five men were guilty?	God said the men were guilty of devising inquity and deciding wicked plans in the city.
11:6	xyz2				With what had the twenty-five men filled the streets?	The twenty-five men had filled the streets with the people they had killed.
11:8	t85h				What did the twenty-five men fear, and what did Yahweh say he would bring?	The twenty-five men feared the sword, and Yahweh said he would bring the sword upon them.
11:9	kwcq				Into whose hands was Yahweh going to put the twenty-five men?	Yahweh was going to put the twenty-five men into the hands of foreigners.
11:9-10	jegf				Where were the twenty-five men to be judged and because of Yahweh’s judgment upon them, what would the twenty-five men know?	The twenty-five men were to be judged within the borders of Israel and because of Yahweh’s judgment against them, the men would know that the Lord is Yahweh.
11:12	pwfl				What decrees had the twenty-five men carried out?	The twenty-five men had carried out the decrees of the nations surrounding them.
11:13	il6s				What was Ezekiel afraid that Yahweh would do to Israel?	Ezekiel was afraid that Yahweh would completely destroy the remnant of Israel.
11:17	ejj1				What promise did Yahweh give Israel despite his judgments upon them?	Yahweh promised to gather Israel from the peoples, and to assemble them in the land of Israel.
11:19	egbc				What did Yahweh promise to take from the people of Israel, and to give to them instead?	Yahweh promised to take from them their stone heart, and to give to them a heart of flesh.
11:20	wkf8				How would the people of Israel then walk?	The people of Israel would then walk in Yahweh’s statutes and decrees.
11:21	mayh				What did Yahweh say he would do for those who walk with affection towards their detestable things?	Yahweh said he would bring their conduct on their own heads.
11:23	x71r				From where did the glory of Yahweh leave and to where did the glory of Yahweh go?	The glory of Yahweh left the midst of the city and stood on the mountain east of the city.
11:25	zyoh				What did Ezekiel do when the Spirit brought him into Chaldea?	Ezekiel declared to the exiles all the things of Yahweh he had seen.
12:2	qnce				Where did Yahweh say Ezekiel lived?	Yahweh said Ezekiel lived in the midst of a rebellious house.
12:3	gn3b				What was Ezekiel to do in the sight of the people of Israel?	Ezekiel was to prepare for exile, going out in their sight to another place.
12:5	wcby				How did Yahweh tell Ezekiel to go out?	Yahweh told Ezekiel to dig a hole through the wall and go out through it.
12:6	hza1				According to Yahweh, what was the purpose of Ezekiel’s exile?	Yahweh said that Ezekiel’s exile was a sign to the house of Israel.
12:9	v316				What question was the house of Israel asking Ezekiel as he came out of his house?	The house of Israel was asking, “What are you doing?”
12:10	xga5				Who did Ezekiel’s prophetic action concern?	Ezekiel’s prophetic action concerned the prince in Jerusalem and all the house of Israel.
12:12-13	x0we				What did Yahweh say would happen to the prince in Jerusalem?	Yahweh said that the prince in Jerusalem would go out through the wall, but would be caught and taken to Babylon where he would die without sight.
12:14	xndn				What did Yahweh say would happen to the army of the prince in Jerusalem?	Yahweh said the army would be scattered, and he would send out a sword after them.
12:16	sham				What two reasons did Yahweh give for sparing a few men?	Yahweh said he would spare a few men so they could record the abominations of Israel, and so they would know that the Lord is Yahweh.
12:19	x977				How did Yahweh say the the people of the land of Israel would eat and drink?	Yahweh said the people would eat their bread with trembling and drink their water while shaking.
12:20	ra4b				What did Yahweh say would happen to the cities and the land?	Yahweh said the cities would be desolate and the land would be a wasteland.
12:22	uj5l				What did the people of Israel think about prophetic visions?	The people thought that every prophetic vision was prolonged and failed.
12:24	gntl				What did Yahweh say there would no longer be within the house of Israel?	Yahweh said there would no longer be any false visions or favorable divination within the house of Israel.
12:27	sz26				When did the house of Israel think the prophetic vision of Ezekiel would be fulfilled?	The house of Israel had said, ‘The vision that he sees is for many days from now, and he prophesies of far off times.’
12:28	r797				What did Yahweh say about the fulfillment of Ezekiel’s vision.	Yahweh said his words would no longer be delayed but the word that Yahweh had spoken would be done.
13:2-3	g2un				From where were the false prophets of Israel getting their prophecies?	The false prophets in Israel were getting their prophecies from their own minds and spirits.
13:5	uhyx				What had the false prophets failed to do?	The false prophets had failed to repair the breaks in the wall around the house of Israel.
13:6-7	xa53				What were the false prophets saying, even though Yahweh had not sent them?	The false prophets were saying, “Such and such is Yahweh’s declaration,” even though Yahweh had not sent them.
13:8-9	p0hv				What declaration did Yahweh make against the false prophets of Israel?	Yahweh declared that his hand was against the false prophets, and they would not be enrolled in the record of the house of Israel.
13:14	lmz0				What would the people know when Yahweh destroys the false prophets?	The people would know that the Lord is Yahweh.
13:15	jvns				What did Yahweh say he would do to the wall and those who whitewashed it?	Yahweh said he would annihilate the wall and those who whitewashed it.
13:16	gh96				What were the false prophets prophesying to the people concerning Jerusalem?	The false prophets were prophesying peace for Jerusalem.
13:17	n8tw				What was the “son of man” told to do about the daughters of his people who prophesy out of their own minds?	The “son of man” was told to prophesy against them.
13:18	dtet				What were the magic charms and the veils the women made used for?	The magic charms and veils the women made were used to hunt down people.
13:20-21	rtsv				What did Yahweh say he would do for his people who are trapped?	Yahweh said he would let his people who are trapped go free.
13:22	qtou				What were the false prophets doing to the righteous and the wicked person?	The false prophets were discouraging the righteous and encouraging the wicked person.
13:23	qu1u				What did Yahweh say the false prophets would no longer have?	Yahweh said the false prophets would no longer have false visions or continue to make false predictions.
14:1	o1w6				Who came to Ezekiel to inquire of him?	The elders of Israel came to Ezekiel to inquire of him.
14:3	nyix				Why did Yahweh question if he should be inquired of by these men?	Yahweh questioned because the elders had taken their idols into their hearts.
14:4	bs39				How did Yahweh say he would answer those who take idols into their hearts?	Yahweh said he would answer those who take idols into their hearts according to the number of their idols.
14:6	g58l				What did Yahweh call the house of Israel to do?	Yahweh called the house of Israel to repent and turn away from its idols.
14:7-8	nv2r				What did Yahweh say he would do to every man who worships idols and then seeks to inquire from a prophet of Yahweh?	Yahweh said he would make that man a sign and a proverb by cutting him off from the people of Israel.
14:9	brbi				What did Yahweh say he would do to every deceived prophet?	Yahweh said he would deceive that prophet and destroy him.
14:11	axly				What relationship did Yahweh say he wanted with the people of Israel?	Yahweh said he wanted the people to be his people, and for him to be their God.
14:14	s8ds				When Yahweh brought judgment, what would be all that even the most righteous in the land could do?	When Yahweh brought judgment, even the most righteous in the land could only deliver their own souls.
14:14	hy29				Who did Yahweh use as examples of some of the most righteous men in history?	Yahweh used as examples of some of the most righteous men in history Noah, Daniel, and Job.
14:16	z8ij				Who did Yahweh use as examples of some of the most righteous men in history?	Yahweh used as examples of some of the most righteous men in history Noah, Daniel, and Job.
14:16	ok7f				When Yahweh brought judgment, who would the most righteous in the land not be able to deliver?	When Yahweh brought judgment, the most righteous in the land would not be able to deliver their sons or daughters.
14:18	nfbt				Who did Yahweh use as examples of some of the most righteous men in history?	Yahweh used as examples of some of the most righteous men in history Noah, Daniel, and Job.
14:18	jjmv				When Yahweh brought judgment, who would the most righteous in the land not be able to deliver?	When Yahweh brought judgment, the most righteous in the land would not be able to deliver their sons or daughters.
14:20	h9h8				Who did Yahweh use as examples of some of the most righteous men in history?	Yahweh used as examples of some of the most righteous men in history Noah, Daniel, and Job.
14:20	zoxe				When Yahweh brought judgment, who would the most righteous in the land not be able to deliver?	When Yahweh brought judgment, the most righteous in the land would not be able to deliver their sons or daughters.
14:21	e8ua				What four punishments did Yahweh say he would send to Jerusalem?	Yahweh said he would send the four punishments of famine, sword, wild animals, and plague.
14:22	mxcs				After Yahweh’s judgment, who would be left?	After Yahweh’s judgment, a remnant would be left who would go out with sons and daughters.
14:23	e1tx				What would cause Ezekiel to be comforted?	When Ezekiel saw the ways and actions of the remnant of survivors, he would be comforted.
15:2	ibcg				What two things in the forest does Yahweh compare?	Yahweh compares the vine to any tree with branches.
15:6	qt5u				What did the Lord Yahweh say he had given the vine for?	The Lord Yahweh said he had given the vine as fuel for fires.
15:6	vvxb				How does Yahweh say the inhabitants of Jerusalem are like the vine?	Yahweh says the inhabitants of Jerusalem are like the vine in that both are given as fuel for fires.
15:7	w8fx				What will all know when Yahweh destroys the inhabitants of Jerusalem with fire?	All will know that the Lord is Yahweh.
15:8	yam6				Why will Yahweh make the land into an abandoned wasteland?	Yahweh will make the land into an abandoned wasteland because the inhabitants of Jerusalem have committed sin.
16:3	zhz5				Where did Yahweh say Jerusalem had its beginning and birth?	Yahweh said Jerusalem had its beginning and birth in the land of Canaan.
16:5	wamo				What was done with Jerusalem on the day it was born?	Jerusalem was thrown out into the open field on the day it was born.
16:7	gqlh				What did Yahweh do for Jerusalem after its birth?	Yahweh made Jerusalem grow like a plant in a field after its birth.
16:8	ii6v				What did Yahweh do for Jerusalem when it reached the age of maturity?	Yahweh spread his robe over Jerusalem, and brought it into covenant with him.
16:14	kk6x				Why did Jerusalem’s fame go out among the nations?	Jerusalem’s fame went out among the nations because of its beauty.
16:15-16	imu7				How did Jerusalem act after its fame went out among the nations?	Jerusalem acted like a prostitute after its fame went out among the nations.
16:20	u9x9				What did Jerusalem do with its sons and daughters born for Yahweh?	Jerusalem sacrificed its sons and daughters to the images.
16:24	ax83				What did Jerusalem make in every public place?	Jerusalem made a shrine in every public place.
16:27	flbs				What did Yahweh say he would cut off because of Jerusalem’s prostitution?	Yahweh said he would cut off Jerusalem’s food because of its prostitution.
16:33-34	mdw8				What did Yahweh say is the difference between Jerusalem and every prostitute?	Yahweh said the difference is that prostitutes are paid for their acts, but Jerusalem pays its lovers and bribes them.
16:37	l3d1				Who did Yahweh say he would gather against Jerusalem?	Yahweh said he would gather all of Jerusalem’s lovers against her on every side.
16:42	kk7y				How will Yahweh’s attitude toward Jerusalem change after it is punished?	After Jerusalem is punished, Yahweh will no longer be angry with Jerusalem.
16:48	eeel				Yahweh said that Jerusalem had done more evil than what other two places?	Yahweh said that Jerusalem had done more evil than Sodom and Samaria.
16:49	wp8a				Who did Sodom refuse to help?	Sodom refused to help the poor and needy.
16:57	bkno				What did the people all around Jerusalem think about the city?	The people around Jerusalem despised it and made it an object of scorn.
16:59	vw83				Yahweh said he would treat Jerusalem as he would treat anyone who did what?	Yahweh said he would treat Jerusalem as he would treat anyone who despised their oath and broke a covenant.
16:60	dwg6				What did Yahweh say he would call to mind and establish?	Yahweh said he would call to mind his covenant with Jerusalem and establish an everlasting covenant with it.
16:63	hdtk				What will Jerusalem’s reaction be when Yahweh forgives it for all it has done?	Jerusalem will be ashamed and will not longer speak because of its shame.
17:2	ij8k				What did Yahweh tell Ezekiel to present and speak to the house of Israel?	Yahweh told Ezekiel to present a riddle and speak a parable to the house of Israel.
17:3-4	mttk				In the parable, where did the large eagle plant the tips of the cedar tree branches?	The large eagle planted the tips of the cedar tree branches in the land of Canaan in a city of merchants.
17:5-6	bbbv				In the parable, where did the large eagle plant the seed of the land, and how did it grow?	The large eagle planted the seed beside a large body of water, and the vine produced branches and sent out shoots.
17:7	h67j				In the parable, what did the vine do when the other great eagle came?	The vine turned its roots towards the other great eagle.
17:9-10	nxrt				What did Yahweh say would happen to the vine in the parable?	Yahweh said that the vine would completely wither away in its plot.
17:12	ujmi				What did the king of Babylon do with the king of Jerusalem?	The king of Babylon took the king of Jerusalem to Babylon.
17:13	kbuh				What did the king of Babylon do with the royal descendant of the king of Jerusalem?	The king of Babylon made a covenant with the royal descendant of the king of Jerusalem.
17:14	l2nv				How did Yahweh say the land of Israel would survive?	Yahweh said the land of Israel would survive by the king of Jerusalem keeping his covenant with the king of Babylon.
17:15	b6nu				How did the king of Jerusalem violate the covenant he made with the king of Babylon?	The king of Jerusalem rebelled and sent ambassadors to Egypt to acquire horses and an army.
17:16	sen9				What did Yahweh say would happen to the king of Jerusalem?	Yahweh said the king of Jerusalem would die in the middle of Babylon.
17:19	s5vz				According to Yahweh, whose covenant did the king of Jerusalem actually break?	According to Yahweh, the king of Jerusalem actually broke his covenant with Yahweh.
17:21	ra91				What did Yahweh declare would happen to the armies of the king of Jerusalem?	Yahweh declared the armies of the king of Jerusalem would fall by the sword.
17:22	mwd9				What did Yahweh say he would do with the tender branches of the cedar tree?	Yahweh said he would plant the tender branches on a high mountain.
17:23	rpkd				What will the tender branches that Yahweh plants become?	The tender branches Yahweh plants will become a majestic cedar where every winged bird will live.
18:4	xhrh				What does Yahweh declare will happen to every person who sins?	Yahweh declares that every person who sins will die.
18:7	xf7m				Who does a righteous man help?	A righteous man gives his food to the hungry and covers the naked with clothes.
18:9	v58a				What does a righteous man walk in and keep?	A righteous man walks in Yahweh’s laws and keeps Yahweh’s decrees.
18:9	s43j				What does Yahweh declare will happen to a righteous man?	Yahweh declares a righteous man will live.
18:12-13	vcsw				If a righteous man has a son who oppresses the poor and needy, what does Yahweh declare will happen to him?	Yahweh declares the unrighteous son will not live.
18:17	rizy				If a son does not walk in his father’s sins, will a son die for his father’s sins?	If a son carries out Yahweh’s decrees and walks according to Yahweh’s statutes, then he will not die for his father’s sin.
18:19	oq5w				Why does the righteous son not bear the iniquity of his father?	The righteous son does not bear the iniquity of the father because he carries out justice and righteousness.
18:21-22	ahe9				What does Yahweh declare will happen to a wicked person who turns away from all his sins?	Yahweh declares that a wicked person who turns away from all his sins will certainly live.
18:24	e678				What does Yahweh declare will happen to a righteous person who turns and commits sins and practices wickedness?	Yahweh declares that a righteous person who turns and commits iniquity will die in the sins that he commits.
18:30	hubj				How does Yahweh say he will judge each man?	Yahweh says he will judge each man according to his ways.
18:30	a6vf				What does Yahweh call the house of Israel to do?	Yahweh calls the house of Israel to repent and turn away from all its sins.
18:31	mra1				What does Yahweh call the house of Israel to make for themselves?	Yahweh calls the house of Israel to make a new heart and a new spirit for themselves.
19:1	epza				What was Ezekiel told to lift up?	Ezekiel was told to lift up a lamentation against the leaders of Israel.
19:3	wqpa				In the parable of the lions, what did one of the cubs learn to do?	One of the cubs learned to tear his victims and devour men.
19:4	wfkc				When the nations heard about this cub, what did they do?	The nations trapped the cub and brought him to the land of Egypt.
19:6	wqn3				After the first cub was gone, what did the second young lion learn to do?	The second young lion learned to tear his victims and devour men.
19:9	z81a				What did the nations do with the second young lion?	The nations trapped the young lion and brought him to the king of Babylon.
19:10	ji75				What was Israel’s mother once like?	Israel’s mother was once like a fruitful vine planted beside the water.
19:11	pn4x				For what were her strong branches to be used?	Her strong branches were to be used for ruler’s scepters.
19:12	d36z				What happened to the vine?	The vine was uprooted, thrown down, and dried out by an eastern wind.
19:13	tsca				Where is the vine?	The vine is in the wilderness.
19:14	o64u				What does the vine no longer have?	The vine no longer has strong branches or a scepter to rule.
20:1	s7no				Who came to Ezekiel and why did they come?	The elders of Israel came to Ezekiel to inquire of Yahweh.
20:3	e9g6				What was Yahweh’s response to those who came to Ezekiel?	Yahweh said that he would not be inquired of by the elders of Israel.
20:6	e329				What did Yahweh swear he would do for Israel when they were in the land of Egypt?	Yahweh swore that he would bring them into a land flowing with milk and honey.
