Reference	ID	Tags	Quote	Occurrence	Question	Response
8:4	ya5l				With what did the people make idols for themselves?	With their silver and gold they made idols for themselves.
8:7	ctod				What happened when people sowed the wind?	People sowed the wind and reaped the whirlwind.
8:10	scvf				What will Yahweh do even though the people hired lovers among the nations?	Even though they hired lovers among the nations, Yahweh will gather them together.
8:12	n59h				If Yahweh wrote down his Law for them ten thousand times, how would they view it?	If Yahweh wrote down his Law for them ten thousand times, they would view it as something strange to them.
8:13	eiih				How will Yahweh punish the people’s sins?	He will punish their sins by returning them to Egypt.
9:1	kjqn				What did Israel love to pay?	Israel loved to pay the wages a prostitute required on all the threshing floors.
9:4	obry				What will Ephraim’s sacrifices be to them like?	Their sacrifices will be to them like mourners’ food: all who eat it will be defiled.
9:6	k309				If the people escaped from destruction, what will happen?	If the people escaped from destruction, Egypt will gather them, and Memphis will bury them.
9:7	lop6				What days were coming?	The days for punishment were coming. The days for retribution were coming.
9:8	eh7v				What was on the prophet’s paths?	A bird’s snare was on his paths.
9:10	zfxc				After the fathers went to Baal Peor, what did they become like?	After the fathers went to Baal Peor, they became as detestable as the idol they loved.
9:11	mcuk				What will happen to Ephraim’s glory?	Ephraim’s glory will fly away like a bird.
9:14	bcws				What will Yahweh give Ephraim?	Yahweh will give them a miscarrying womb and breasts that give no milk.
9:15	lxz6				Why will Yahweh drive Ephraim out of his house?	Because of their sinful deeds, Yahweh will drive them out of his house.
9:16	bxa7				What would happen even if Ephraim had children?	Even if they had children, Yahweh would put their beloved children to death.
10:1	qr55				What happened as Israel’s fruit increased?	As his fruit increased, the more altars he built.
10:4	ee42				How did Israel make covenants?	Israel made covenants by swearing falsely.
10:6	q4lk				Why will the inhabitants of Samaria be carried to Assyria?	They will be carried to Assyria for a present for the great king.
10:8	wjpa				What will grow over the altar?	Thorns and thistles will grow over the altar.
10:11	b5vz				Why will Yahweh put a yoke on Ephraim’s fair neck?	Because Ephraim was a trained heifer that loves to thresh the grain, Yahweh will put a yoke on her fair neck.
10:12	ab1k				For how long should the people seek Yahweh?	They should seek Yahweh until he comes and rains righteousness on them.
10:14	xkqr				What happened to mothers with their children when Shalman destroyed Beth Arbel?	When Shalman destroyed Beth Arbel, mothers were dashed to pieces with their children.
11:1	a874				From where did Yahweh call Israel when Israel was a young man?	When Israel was a young man, Yahweh called him out of Egypt.
11:3	yuro				Who lifted Ephraim up by their arms?	Yahweh lifted them up by their arms.
11:7	bd45				What were Yahweh’s people determined to do?	Yahweh’s people were determined to turn away from him.
11:9	b2x2				Why will Yahweh not again destroy Ephraim?	Yahweh will not again destroy Ephraim, for he is God and not a man.
11:10-11	poow				How will the people come?	The people will come trembling from the west like a bird from Egypt, like a dove from the land of Assyria.
11:12	hsd0				Who was still faithful to God?	Judah was still faithful to God.
12:2	r323				What did Yahweh have against Judah?	Yahweh had a lawsuit against Judah.
12:3	kiwa				What did Jacob do in the womb?	In the womb, Jacob grasped his brother by the heel.
12:6	xqgb				For what should the people wait?	They should wait continually for their God.
12:8	gx6q				What will no one find in Ephraim’s work?	In all Ephraim’s work no one will find any sin in him, anything that would be sin.
12:9	qxt9				How long had Yahweh been with the people?	Yahweh had been with them from the land of Egypt.
12:11	wy5k				What will Gilgal’s altars be like?	Gilgal’s altars will be like heaps of stone in the furrows of the fields.
12:13	e6ge				What did Yahweh do by a prophet?	Yahweh brought Israel out of Egypt by a prophet, and by a prophet he took care of them.
13:1	dq60				Why did Ephraim become guilty?	He became guilty because of Baal worship.
13:3	e99x				What happens to chaff?	Chaff is driven by the wind away from a threshing floor.
13:6	cjwc				What happened when Yahweh’s people were filled?	When Yahweh’s people were filled, their heart became lifted up and they forgot him.
13:8	c12z				Like what will Yahweh attack his people?	He will attack them like a bear that is robbed of her cubs.
13:9	n26i				Why was Israel’s destruction coming?	Israel’s destruction was coming because they were against Yahweh, their helper.
13:13	nicg				When it was time for Ephraim to be born, what happened?	When it was time for Ephraim to be born, he did not come out of the womb.
13:14	ihl8				What did Yahweh want brought to him?	Yahweh wanted death’s plagues and Sheol’s destruction brought to him.
13:15	p8sw				What will Ephraim’s enemy plunder?	His enemy will plunder the storehouse of every precious object.
13:16	i3sh				What will happen to Samaria’s young children?	Their young children will be dashed to pieces.
14:1	m4fj				Why did Israel fall?	Israel fell because of their sin.
14:3	gob1				Why will Israel not say to the work of their hands, “You are our gods”?	Israel will not say to the work of their hands, “You are our gods,” for in Yahweh the fatherless person finds compassion.
14:4	cx34				When will Yahweh heal Israel?	Yahweh will heal them when they turn back to him.
14:7	ke0k				What will the people’s fame be like?	Their fame will be like the wine of Lebanon.
14:9	v0j5				Who will stumble in the ways of Yahweh?	The rebellious will stumble in them.
