Reference	ID	Tags	Quote	Occurrence	Question	Response
4:21-22	vs1o				What did Yahweh do to Moses because he was angry with Moses?	He would not let Moses go into the good land over Jordan, but Moses must die outside the land.
4:24	onos				Why did Yahweh forbidden Israel to make any carved image?	Yahweh their God is a devouring fire, a jealous God.
4:26	dbgg				What does Moses say will happen if the people corrupt themselves and do evil in Yahweh’s sight?	They will perish from the land over the Jordan, and be completely destroyed.
4:27-28	wh3u				What does Moses say Yahweh will do to the people?	Yahweh will scatter the people and they will be few in number among the nations where they will serve gods made of wood and stone.
4:29	bh3t				When will the people find Yahweh?	They will find him when they search after him with all their heart and all their soul.
4:30	phrd				What will make the people return to Yahweh their God and listen to his voice?	When they are in distress, and when all the things have come on them they will return to Yahweh.
4:34	d7es				What did God do for the people when they were in Egypt?	God took him a nation from the midst of another nation, by trials, signs, wonders, war, a mighty hand, a display of great power, and great terrors.
4:35-36	xykz				What did Yahweh make happen to the people so they would know he is God?	He made them hear his voice out of the heavens, and on earth he made them see his great fire.
4:37-38	fbyg				What did Yahweh do for Israel because he loved their fathers?	He chose their descendants, brought them out of Egypt with his presence and power. He gave them their land after driving out the greater nations.
4:41-42	jroh				Where could a person flee if he killed another person accidently?	He could flee to one of the three cities that Moses had selected on the east side of the Jordan river.
4:44-45	zxts				What did Moses place before the people of Israel?	He placed the law; covenant decrees, laws, and other decrees that he spoke to them when they came out of Egypt.
4:48-49	wgs3				How far did the land of the two kings of the Amorites extend?	This territory went from Aroer, on the edge of the valley of the Arnon, to Mount Sion (or Mount Hermon), and included all of the plain of the Jordan River valley, eastward beyond the Jordan, to the Sea of the Arabah, to the slopes of Mount Pisgah.
5:2-3	x6gc				With whom did Yahweh make a covenant at Horeb?	Yahweh made a covenant with Israel at Horeb, not with their ancestors, but with the ones alive.
5:4-5	pzs4				Why did Moses stand between Yahweh and the people when Yahweh revealed his word to them?	Because they were afraid of the fire from which God was speaking.
5:6	mxp0				Who does Yahweh tell Israel he is?	He said, “I am Yahweh your God, who brought you out of the land of Egypt, out of the house of slavery.”
5:8	rmaa				What does God tell Israel not make, bow down to, or serve?	They should not make carved figures or any likeness that is in heaven, earth or in the water.
5:9	cukq				How will Yahweh punish the ancestors’ wickedness they bow down to or serve idols?	Yahweh will punish the ancestors’ wickedness by bringing punishment on their children’s children.
5:10	eykl				What will Yahweh do for those who love him and keep his commandments?	He will show covenant faithfulness to them.
5:11	lycj				Who will Yahweh not hold guiltless?	He will not hold guiltless those who take his name in vain.
5:12-14	oznf				What does Yahweh say about the seventh day?	The seventh day is a Sabbath to Yahweh their God, so they must keep it holy and not do any work.
5:15	i148				Why does Yahweh command them to keep the Sabbath day?	He wants them to remember that they were a servant in the land of Egypt and that God brought them out by his mighty hand his display of power.
5:16	ho0z				What did Yahweh say would happen to the people if they honor their father and mother?	They will live a long time in the land that God gave them and it may go well with them.
5:17-20	fn3w				What were they commanded not to do?	They should not murder, commit adultery, steal, or give false witness against their neighbor.
5:22	zomh				On what did Yahweh write down his words?	He wrote them down on two tablets of stone and gave them to Moses.
5:25	lvmj				What did the people say would happen to them if they heard the voice of Yahweh any longer?	The people would be consumed by the great fire and would die.
5:27	t54l				What did the people say they would do when Moses repeated to them the words of Yahweh?	They said they will listen and obey Yahweh’s word.
5:28	edq6				How did Yahweh say about the response of the people?	He said he heard the words of the people and they were good.
5:33	b2bp				What did Moses say would happen to the people if they kept all Yahweh’s statutes and commandments that Moses was commanding them?	If they keep the commandments, they will live, and it will go well with them, so they may prolong their days in the land.
6:2	ytlh				What will happen if the Israelites and their children keep all Yahweh’s statutes and commandments all the days of your lives?	If they keep his statutes and commandments, their days will be prolonged.
6:3	noah				How did Moses describe the land into which the people were going?	He said that it was a land flowing with milk and honey.
6:5	dudt				With what should Israel love Yahweh?	They should love Yahweh with all their heart, all their soul, and all their might.
6:6-7	glth				When should the people diligently teach the commandments that are in their hearts to their children?	They should teach the commandments to their children when they sit in the house, walk on the road, lie down, and when they get up.
6:10-12	ko3a				When should Isreal not forget Yahweh?	They should not forget Yahweh when they eat and are satisfied in the land that Yahweh swore to their fathers.
6:15	iuum				What will happen to Israel if they serve other gods and cause Yahweh, a jealous God, to be angry?	If Yahweh’s anger is kindled against them, he will destroy them from the surface of the earth.
6:16	anud				What did they do at Massah that they should not repeat?	They tested Yahweh at Massah.
6:20-23	mgxv				How should the people respond when their son asks about the covenant decrees, the statutes, and the other decrees that Yahweh commanded?	They should tell their sons that they were Pharaoh’s slaves when Yahweh brought them out of Egypt and gave them the land that he swore to their fathers.
6:24	p2p0				Why should the people fear Yahweh?	They should fear him for their good, so that he might keep them alive.
7:2	er7m				What must the people do to the people of the land that Yahweh is giving them to possess?	They must attack and utterly destroy them.
7:2-3	q063				What must the Israelites not do with the people of those nations?	They are not to make covenant wiith them, show them mercy, or arrange any marriages with them for their sons or daughters.
7:5	omlp				How should Isreal deal with the people of these nations?	They should break down their altars, dash their sacred stone pillars, cut down their Asherah poles, and burn their cast idols.
7:8	tu24				How did Yahweh keep his oath to the chosen people?	Yahweh kept his oath and redeemed them out of the house of bondage, from Pharaoh’s hand.
7:9	i0em				What will happen to those who love Yahweh and keep his commandments?	To those that love him, God will keep his covenants and be faithful for a thousand generations.
7:12-13	ifom				In what ways will the people be blessed by Yahweh if they keep his decrees?	God will bless them by multiplying them, and the fruit of their ground, grain, wine, oil, and multiply their animals.
7:17-19	aewq				What will God do to the nations whom Israel fears?	God will bring on them the same great sufferings and other displays of his power that they saw in Egypt.
7:20	yn0j				How long did God send the hornet among them?	God sent the hornet until those who were left and hiding from Israel perished.
7:21-22	xc8x				Why should the people not be frightened among the people?	God, who is great and fearsome, is among the Israelites.
7:23	kdbj				How will God give the people victory over the nations?	God will greatly confuse the nations in battle until they are destroyed.
7:25-26	zwcz				What are they to do to the gods of the nations?	They are to burn the carved figures of the gods.
8:2	elss				What should the people of Israel call to mind?	They should call to mind how God humbled and tested them for forty years in the wilderness.
8:3	ytnb				Why did Yahweh humble, make hungry, and feed the people with manna?	He did these things to make the people know that they could not live by bread alone but rather by everything that proceeds out of the mouth of Yahweh.
8:4	kdks				How did the people survive the forty years in the wilderness?	Their clothing did not grow old on them and their feet did not swell.
8:5	ihvw				How did Yahweh correct the Israelites?	As a man corrects his son, so Yahweh corrected them.
8:7-8	zvra				What is in the good land into which God is bringing them?	The land will be filled with brooks of water, fountains and springs, wheat and barley, vines, fig trees, pomegrantes, olive trees, and honey.
8:10	y2us				Why will the people bless Yahweh?	They will bless him because of the good land that he has given them.
8:11	odag				What were the people reminded not to do?	They were reminded not to forget Yahweh and neglect his commandments.
8:13-14	sivv				Why might the people forget Yahweh who brought them out of Egypt?	When their herds and flocks multiply, and their silver and gold increases, their hear may be lifted up and they might forget Yahweh.
8:15-16	stkl				How did Yahweh provide water and food in the terrible wilderness for the people of Israel?	Yahweh brought water out of the rock of flint for them and provided manna for them.
8:19-20	g7pf				What would cause the people to perish like the nations before them?	They would perish if they forgot where their wealth came from, walk after other gods, and not listen to the voice of Yahweh.
9:1	qirq				Where are the people of Israel preparing to go?	Israel is about to cross over the Jordan.
9:3	gsfx				What will happen before Israel crosses Jordan?	Yahweh will go before them and will destroy the nations like a devouring fire.
9:4	ayr1				What did Moses tell the people not to think in think in their heart after Yahweh thrust their enemies out of the land?	He told Israel not to think it was because of Israel’s righteousness that Yahweh gave them possession of the land.
9:5	wgem				What is the reason God driving the nations out before Israel crosses the Jordan?	He is driving them out because of their wickedness, and to keep his word that he swore to Israel’s ancestors, Abraham, Isaac, and Jacob.
9:7-8	qxfx				Why was Yahweh angry with the people of Israel?	He was angry enough to destroy them because they provoked him and were rebellious against him.
9:9	fk26				What did Moses eat and drink on the mountain?	He did not eat or drink for forty days and forty nights on the mountain.
9:12	lk3c				Why did Yahweh tell Moses to quickly go down from the mountain?	Yahweh told him the people had corrupted themselves by turning away from the path that Yahweh commanded and made themselves an idol.
9:13-14	lvla				Why did Yahweh say he would blot out Israel and make a mightier nation than they were?	Yahweh said he had seen that they were a stubborn people.
9:15-16	erg5				What had Israel made in their sin?	They had sinned against Yahweh by molding a calf as an idol.
9:17-18	iz0r				What did Moses do after he saw that the people had done evil in the sight of Yahweh?	He threw the tablets and broke them before their eyes, he laid face down before Yahweh for forty days and nights, and did not eat or drink.
9:19-20	gheq				Why did Moses pray for the people and Aaron?	He prayed because Yahweh was angry and displeased with the people and Aaron, enough to destroy them.
9:21	g139				What did Moses do to the calf that the people had made?	Moses burned it, beat it, and ground it very small and threw its dust into the stream that came down from the mountain.
9:22-24	cgpy				How did the people provoke Yahweh to wrath?	They rebelled against the commandment of Yahweh and they did not believe or listen to his voice.
9:25-26	l2ih				What was Moses’ prayer as he laid face down for forty days and nights?	He prayed that Yahweh’s people and inheritance would not be destroyed.
9:27-28	ukak				What did Moses ask Yahweh not to let the people of the land say?	He asks Yahweh not to let the people say that Yahweh brought Israel into the wilderness to kill them because he hated them.
10:2	rg20				Where did Yahweh tell Moses to place two tablets of stone on which he would write Yahweh’s words?	Yahweh told him he to place the two tablets of stone into the chest of wood that Moses would make.
10:4	sjr1				What did Yahweh write on the tablets of stone when Moses went up the mountain with them?	Yahweh wrote the Ten Commandments on the tablets like the first writing.
10:5	u8gg				Where did Moses put the two tablets when he returned from the mountain?	He put them into the chest that he had made as Yahweh commanded him.
10:6	zc9o				What happened to Aaron in Moserah?	Aaron died and was buried in Moserah.
10:8	blbd				What tribe had Yahweh chosen to bear the box and to stand before Yahweh?	Yahweh chose the Tribe of Levi to bear the box and to stand before him to serve him and to bless people in his name.
10:10	uatx				How long did Moses stay on the mountain this time?	He stayed on the mountain forty days and forty nights, as at the first time.
10:12-13	u62e				What does Moses say that Yahweh requires of Israel?	Yahweh requires Israel to fear him, walk in all his ways, love him, worship him with all their heart and soul, and to keep his commandments.
10:16	mb68				Why did Moses tell the people to circumcise?	He told them to circumcise the foreskin of their hearts.
10:19	u78f				Why should Israel love the foreigner?	Israel should love the foreigner because they were foreigners in the land of Egypt.
10:22	sqif				How has God blessed the fathers that went down into Egypt?	They went down into Egypt as seventy people and God multipled them to be as many as the stars of the heavens.
11:1	li2g				What four things of Yahweh does Moses tell the people to always keep?	He tells them to always keep Yahweh’s instructions, his statutes, his decrees, and his commandments.
11:2	fbsa				Who did not know or see the punishment of Yahweh and the display of his power in Egypt?	The children of the Israelites did not know or did not see Yahweh’s punishment or power in Egypt.
11:4	fogk				What did Yahweh use to overwhelm the army of Egypt when they pursued after Israel?	Yahweh made the water of the Red Sea overwhelm the army as they pursued after Israel.
11:7	zelw				What have the eyes of the Israelites seen?	The eyes of the Israelites have seen all the great works that Yahweh did.
11:8-9	zwn9				What will happen to the people if they keep all the commandments?	If they keep all the commandments, they will be strong, go in and possess the land, and their days will be prolonged.
11:11	xufn				How and why is the promised land different from the land of Egypt?	The land is a land of hills and valleys, and drinks water of the rain of the heavens.
11:14	vane				What would Yahweh give them if they listen to his commandments, love and serve him with their heart and soul?	Yahweh will give them the former and latter rain, that they may gather their grain, new wine, and oil.
11:17	wv1o				What will Yahweh do if the people turn aside and worship other gods?	He will become angry and shut up the heavens so there will not be any rains.
11:19	gjmo				When should the people of Israel teach their children the commandments of Yahweh?	They should teach their children the commandments when they sit, and walk, and lie down, and get up.
11:21	azu4				What should the people do so that their days and the days of their children may be multiplied?	They will write the commandments on the doorposts of their house and on their city gates.
11:22-23	grti				If the people keep all the commandments of Yahweh and cling to him, what will he do for them?	Yahweh will drive out all the nations before them and they will dispossess larger and mightier nations than themselves.
11:25	e9kq				Why would no man be able to stand before Israel?	Yahweh will put the fear and terror of Israel upon all that land.
11:26	cd2c				What did Moses set before Israel that day?	He set before them a blessing and a curse.
11:31	zhbm				Where must the people go in order to possess the land?	They must cross over the Jordan to possess and live in the land.
12:2	wmh7				What places did Moses tell Israel to destroy?	They were to destroy all the places where the nations that Israel dispossessed had worshiped their gods.
12:3	ori2				What does Yahweh instruct the people of Israel do to the name of the gods of the nations?	He told Israel to destroy their name out of that place.
12:5	njnz				In what place were the people of Israel to go and bring their burnt offerings, their sacrifices, their tithes, and the offerings.	They were to go to the place that Yahweh their God would choose.
12:8	hgq6				What kinds of things were the people of Israel doing?	They were doing whatever was right in their own eyes.
12:10	pfbx				What kind of rest will Yahweh give to Israel when they go over the Jordan?	He will give them rest from all their enemies round about, so they will live in safety.
12:15	a40v				What animals can Israel kill and eat?	Israel can kill and eat animals within all their gates.
12:16	gpm7				What was Israel not allowed to eat?	Israel was not allowed to eat the blood, but must pour it out on the earth like water.
12:17	zmqm				Where was Israel told they could not eat their tithes and sacrifices?	They could not eat them within their gates.
12:18	gnt4				Where were the people of Israel to eat their tithes and sacrifices?	They were to eat them before Yahweh their God in the place that he will choose.
12:19	ejrd				What was Israel told not to forget?	They were told to not forget the Levite as long as they live in the land of Israel.
12:20	ru4c				What can Israel eat when Yahweh their God enlarges their borders as he has promised them?	Israel can eat meat, as their soul desires.
12:21	h1i3				What can Israel eat if the place that Yahweh their God chooses to put his name is too far from them?	If the place that Yahweh Israel’s God chooses to put his name is too far from Israel, then Israel may kill some of their flock that Yahweh has given them.
12:23-24	dp9a				What is Israel supposed to do with the blood of life?	Israel should not eat the blood of life, but should pour it out on the earth like water.
12:26	ygkh				What is Israel instructed to take and go to the place that Yahweh chooses?	Israel is to take the consecrated things that they have and the offerings of their vows to the place that Yahweh chooses.
12:27	n46a				Where is Israel to offer their burnt offerings, the meat and the blood, on the altar of Yahweh your God?	Israel is to go to the place that Yahweh chooses to offer their burnt offerings, the meat and the blood,on the altar of Yahweh their God.
12:28	iony				What is Israel instructed to do so that it may go well with them and with their children after them forever?	Israel is to observe and listen to all the words that Yahweh commands them and do what is good and right in the eyes of Yahweh their God so that it may go well with them and with their children after them forever.
12:30	qeo0				What does Yahweh instruct Israel to watch out for when God cuts off the nations before them and when Israel goes in to dispossess them and live in their land?	Israel is to pay attention so that they are not trapped into following or investigating the gods of those nations from before them.
12:31	rvpo				What have the other nations done to their sons and daughters in order to worship the gods?	The other nations have even burned their sons and daughters in fire for these other gods.
13:3	iuoy				Why should the people of Israel not listen to the words of a prophet or dreamer of dreams who gives a sign or a wonder and says “Let us go after other gods, that you have not known and let us worship them.”	The people of Israel should not listen because Yahweh is testing the them to know whether they love him with all their heart and with all their soul.
13:5	hucm				What should the people of Israel do to the prophet or dreamer of dreams who tells them to worship other gods?	They should put to death that prophet or dreamer of dreams.
13:9	kt6j				What have the people of Israel been instructed to do to anyone who secretly entices them and says “Let us go and worship other gods that you have not known?”	They must surely kill anyone who entices them to worship other gods.
13:10	cau8				How should the people of Israel kill the person who tries to draw them away from Yahweh their God?	They should stone that person to death with stones.
13:14	xecw				What shall the people of Israel do if they hear anyone say that wicked fellows have gone out from one of their cities and said “Let us go and worship other gods?”	They should make search and investigate it thoroughly, so see if it is true.
13:15	p25r				What should Israel do to a city if they learn it is true that the inhabitants said to go and worship other gods?	They should attack the inhabitants of that city with the edge of the sword and destroy it completely.
13:17	qujx				Why must not happen to the things consigned for destruction?	Those things must not stick to Israel’s hand, so that Yahweh will turn from the fierceness of his anger.
14:1	kw9f				What does Moses instruct the people of Yahweh not to do?	They are not to cut themselves, nor shave any part of their face for the dead.
14:6	zpw6				What are the two characteristics of the animals that the Israelites are allowed to eat?	Israel may eat any animal that parts the hoof and that also chews the cud.
14:8	moec				Why is the pig not to be eaten?	The pig is unclean for the Israelites because he parts the hoof but does not chew the cud.
14:9	r6nb				What are the characteristics of the things from the water that the Israelites are allowed to eat?	They may eat whatever has both fins and scales.
14:19	iwgh				Are the Israelites allowed to eat winged swarming things?	All winged, swarming things are unclean for the Israelites and must not be eaten.
14:21	dg57				May the Israelites eat anything that dies of itself?	They may not eat anything that dies of itself, but they may give it to a foreigner.
14:21	on71				Why could the Israelites not do to a young goat?	They must not boil a young goat in its mother’s milk.
14:22	rueo				What are the Israelites to do with all the yield of their seed?	Israelites must surely tithe all the yield of their seed.
14:23	x9be				Where must the Israelites eat the tithe of their grain, of their new wine, and of their oil, and the firstborn of their herd and their flock?	Israel must eat the tithe of their grain, of their new wine, and of their oil, and the firstborn of their herd and their flock in the place that he will choose as his sanctuary.
14:24-25	oldu				What are the Israelites allowed to do with the tithe if the place that Yahweh will choose as his sanctuary is too far away?	They can convert the offering into money, tie up the money in their hand, and go to the place that Yahweh has chosen if the journey is too long for them so that they can not carry the tithe.
14:27	m7yn				Who has no inheritance with the Israelites and must not be forsaken?	The Levite who is within their gates has no inheritance and must not be forsaken.
14:28-29	om83				What are the Israelites instructed to do at the end of every three years?	At the end of every three years the Israelites are to present all the tithe of their produce in the same year to the Levite, the foreigner, the fatherless, and the widow.
15:1	igg4				What must the Israelites do at the end of every seven years?	At the end of every seven years the Israelites must cancel debts.
15:2	kb1l				Why is every debt to be canceled every seven years?	Every creditor will cancel that which he has lent to his neighbor or his brother because Yahweh’s cancellation of debt has been proclaimed.
15:3	xh77				From whom can Israelites continue to demand payment at the end of every seven years?	The Israelites can continue to demand payment of a debt from a foreigner.
15:4	v4wu				Why will there be no poor among the Israelites?	Yahweh will surely bless them in the land that he gives to Israel as an inheritance to possess.
15:6	jt0a				What will happen to the Israelites to demonstrate that Yahweh the God of Israel has blessed them?	Israel will lend to many nations, but will not borrow; Israel will rule over many nations, but the other nations will not rule over Israel.
15:7	b3yg				What are the Israelites told to do if there is a poor man among them?	The Israelites are told not to harden their heart nor shut their hand from their poor brother.
15:9	v4y7				What should the Israelites be careful to not to do when the seventh year, the year of release is near?	They should not refuse to give to a poor brother at a time when the seventh year, the year of release, is near.
15:10	p3kk				What will Yahweh do for the Israelites in return for giving to the poor at a time when the seventh year is near?	Yahweh will bless the Israelites in all their work and everything to which they put their hand.
15:11	xz39				Why is Israel commanded to open their hands to their brother, to the needy and the poor in their land?	the poor will never cease to exist in the land.
15:14	pgyj				What are Israelites instructed to give a Hebrew man or a Hebrew woman who is released to go free in the seventh year?	They must provide for them freely out of the flock, out of the threshing floor and out of the wine press just as Yahweh their God has blessed the Israelite.
15:15	hqf5				What are the Israelites to remember as they give to the one they set free?	The Israelites are told to remember that they were slaves in the land of Egypt.
15:16-17	lnpg				What is an Israelite to do to a male or female servant who says “I will not go away from you”?	the Israelite is to take an awl and thrust it through the slave’s ear to a door, and he or she will be that Israelite’s servant forever.
15:18	pn2s				Why should it not seem difficult for the Israelite to let the slave go free?	It should not be difficult because he has served them for six years and given twice the value of a hired person.
15:19-20	shj8				What must the people of Israel do with the firstborn males in their herd and their flock?	They must eat the firstborn before Yahweh year by year with their household in the place that Yahweh will choose.
15:21	whn2				What are the Israelites to do with the firstborn animal if it is lame or blind or has any blemish whatever?	They must not sacrifice it to Yahweh, but instead they should eat it within their gates.
15:23	qyo5				What are the Israelites to do with the blood of the firstborn that is blemished?	They must pour the blood of the firstborn that is blemished on the ground like water.
16:1	pq2n				Why are the Israelites to observe the month of Abib and keep the Passover for Yahweh their God?	Yahweh he brought Israel out of Egypt by night in the month of Abib.
16:2	fonn				What will the Israelites do to observe the Passover?	The Israelites will sacrifice some of the flock and the herd in the place that Yahweh will choose as his sanctuary.
16:3-4	crw8				Why are the Israelites to eat no leavened bread or have yeast among all of their borders for seven days?	They are to eat no leavened bread or have yeast because they came out of the land of Egypt in haste.
16:4	jpp7				What are the Israelites to do with any meat that they sacrifice in the evening on the first day?	The Israelites are to get rid of any of the meat that they sacrifice on the evening of the first day so that it does not remain until the morning.
16:6	y6i1				Where are the Israelites to sacrifice the Passover?	They are to sacrifice at the place that Yahweh will choose as his sanctuary.
16:6	tage				When will the sacrifice of the Passover be performed?	The sacrifice of the Passover is to be performed in the evening at the going down of the sun, at the time of year that you came out of Egypt.
16:8	gw0p				What are the Israelites supposed to do on the first six days as they celebrate Passover?	The Israelites are to eat unleavened bread for six days.
16:8	zbay				What are the Israelites supposed to do on the seventh day as they celebrate Passover?	On the seventh day, they are to have a solemn assembly and do no work.
16:9-10	w21r				How do the Israelites determine the start of the Festival of Weeks for Yahweh?	The Israelites will count seven weeks from the time they begin to put the sickle to the standing grain.
16:10	lluu				What contribution do the Israelites give on the Festival of Weeks?	They must give Yahweh a free will offering according as Yahweh has blessed them.
16:12	ipfi				What must everyone in Israel, including the foreigners, call to mind during the Festival of Weeks?	They must call to mind when they were slaves in Egypt.
16:13	wce5				What festival are the Israelites instructed to keep for seven days after they have gathered in the harvest from the Israelite’s threshing floor and from their wine press?	They are to keep the Festival of Shelters for seven days after they begin have gathered in their harvest.
16:16	owz1				At what the three festivals must all the males of Israel appear before Yahweh at the place that Yahweh chooses?	They must appear before him at the Festival of Unleavened Bread, the Festival of Weeks, and at the Festival of Shelters.
16:17	mbhn				What is every male Israelite supposed to give to Yahweh instead of coming empty-handed?	Every male Israelite is to give what he is able to Yahweh.
16:18	gf46				Where are the Israelites to find their judges and officers?	The judges and officers will be taken from each of their tribes to judge the people with righteous judgement.
16:19	t5et				Why are the judges and officers not to force justice or show partiality by taking a bribe?	A bribe blinds the eyes of the wise and perverts the words of the righteous
16:20	vgxd				What do the judges and officers gain by following justice.	They must follow after justice and justice alone, so that they may live and inherit the land that Yahweh is giving them.
16:21-22	wauz				What are the Israelites not to set up for themselves?	They are not to set up an Ashera, or any sort of pole, or any sacred stone pillar.
17:1	bwgq				Why must the Israelites not sacrifice an ox or a sheep with any blemish or anything bad to Yahweh?	It would be disgusting to Yahweh if they sacrificed an animal with a blemish or anything bad.
17:4	zogr				What are the Israelites told to do if they hear that a man or woman within their cities have done what is evil in the sight of Yahweh?	The Israelites are to make careful investigation to know if this is true and certain.
17:5	pofa				What are the Israelites to do with a man or woman who has done such a wicked thing as worshiping other gods and bowing down to them?	The Israelites are to stone them to death.
