Reference	ID	Tags	Quote	Occurrence	Question	Response
2:13	dzal				What instructions did Joseph receive in a dream?	Joseph was instructed in a dream to take Jesus and Mary and flee to Egypt because Herod was going to try to kill Jesus.
2:15	knfb				What prophecy was fulfilled by Jesus’ later return from Egypt?	The prophecy, “Out of Egypt I have called my son” was fulfilled when Jesus later returned from Egypt.
2:16	o05g				What did Herod do when the learned men did not return to him?	Herod killed all the male children in the region of Bethlehem who were two years old or younger.
2:19-20	ozgy				What instructions did Joseph receive in a dream after Herod died?	Joseph was instructed in a dream to return to the land of Israel.
2:22-23	bjy2				Where did Joseph settle to live with Mary and Jesus?	Joseph settled to live with Mary and Jesus in Nazareth of Galilee.
2:23	v8a4				What prophecy was fulfilled when Joseph moved to their new location?	The prophecy that the Christ would be called a Nazarene was fulfilled.
3:2	yrif				What was the message that John the Baptist preached in the wilderness?	John preached, “Repent, for the kingdom of heaven is near”.
3:3	syhu				What did the prophecy from Isaiah say that John the Baptist would come to do?	The prophecy said that John the Baptist warn people to make ready the way of the Lord.
3:6	scs9				What did the people do as they were baptized by John?	As they were baptized, the people confessed their sins.
3:8	ifo4				What did John the Baptist tell the Pharisees and Sadducees to do?	John the Baptist told the Pharisees and Sadducees to bear fruit worthy of repentance.
3:9	xhzh				What did John the Baptist warn the Pharisees and Sadducees not to think among themselves?	John warned the Pharisees and Sadducees not to think among themselves that they had Abraham as their father.
3:10	xnsa				According to John, what happens to every tree that does not produce good fruit?	John says that every tree that does not bear good fruit is chopped down and thrown into the fire.
3:11	uhbl				How will the one who was coming after John baptize?	The one who was coming after John will baptize with the Holy Spirit and fire.
3:15	ym2n				What did Jesus say to John that convinced John to baptize Jesus?	Jesus said that it was right for John to baptize Jesus in order to fulfill all righteousness.
3:16	sxkf				What did Jesus see when he came up from the water?	When he came up from the water, Jesus saw the Spirit of God descending as a dove and resting on him.
3:17	ay86				What did the voice from heaven say after Jesus was baptized?	The voice from heaven said, “This is my beloved Son, with whom I am well pleased.”
4:1	gqn9				Who led Jesus into the wilderness to be tempted by the devil?	The Holy Spirit led Jesus into the wilderness to be tempted by the devil.
4:2	zpk7				How long did Jesus fast in the wilderness?	Jesus fasted 40 days and 40 nights in the wilderness.
4:3	y3rx				What was the first temptation that the devil presented to Jesus?	The devil tempted Jesus to turn stones into bread.
4:4	tnh8				What was Jesus’ answer to the first temptation?	Jesus said that man will not live by bread alone, but by every word that comes out of the mouth of God.
4:5-6	wdbz				What was the second temptation that the devil presented to Jesus?	The devil tempted Jesus to throw himself down from the temple.
4:7	e1zm				What was Jesus’ answer to the second temptation?	Jesus said that you must not test the Lord your God.
4:8-9	vmo7				What was the third temptation that the devil presented to Jesus?	The devil tempted Jesus to worship him in return for all the kingdoms of the world.
4:10	w6c0				What was Jesus’ answer to the third temptation?	Jesus said that you must worship the Lord your God and must serve him only.
4:15-16	repn				What was fulfilled by Jesus’ move to Capernaum in Galilee?	The prophecy of Isaiah was fulfilled which said that the people in Galilee would see a great light.
4:17	nlu9				What message did Jesus then begin to preach?	Jesus preached, “Repent, for the kingdom of heaven has drawn near”.
4:18	sxgw				How did Peter and Andrew make their living?	Peter and Andrew were fisherman.
4:19	p6f9				What did Jesus say he would make Peter and Andrew?	Jesus said that he would make Peter and Andrew fishers of men.
4:21	ixuu				How did James and John make their living?	James and John were fisherman.
4:23	m2da				At this time, where did Jesus go to teach?	Jesus taught in the synagogues of Galilee.
4:24	ozsj				What kind of people were brought to Jesus, and what did Jesus do with them?	All those who were sick and demon possessed were brought to Jesus, and Jesus healed them.
4:25	pmkg				How many people were following Jesus at this time?	Great multitudes were following Jesus at this time.
5:3	ag3n				Why are the poor in spirit blessed?	The poor in spirit are blessed because theirs is the kingdom of heaven.
5:4	n14d				Why are those who mourn blessed?	Those who mourn are blessed because they will be comforted.
5:5	o8cp				Why are the meek blessed?	The meek are blessed because they will inherit the earth.
5:6	jdok				Why are those who hunger and thirst for righteousness blessed?	Those who hunger and thirst for righteousness are blessed because they will be filled.
5:11-12	bzpk				Why are those who are insulted and persecuted for Jesus’ sake blessed?	Those who are insulted and persecuted for Jesus’ sake are blessed because great is their reward in heaven.
5:15-16	nton				How do believers let their light shine before people?	Believers let their light shine before people by doing good deeds.
5:17	m45b				What did Jesus come to do with the law and the prophets of the Old Testament?	Jesus came to fulfill the law and the prophets of the Old Testament.
5:19	cpsi				Who will be called great in the kingdom of heaven?	Those who keep God’s commandments and who teach them to others will be called great in the kingdom of heaven.
5:21-22	hm97				Jesus taught that not only those who murder are in danger of the judgment, but also those who do what?	Jesus taught that not only those who murder, but also those who are angry with their brother are in danger of the judgment.
5:23-24	smqo				What did Jesus teach we should do if our brother has anything against us?	Jesus taught that we should go and be reconciled to our brother if he has anything against us.
5:25	hrzt				What did Jesus teach we should do with our accuser before reaching court?	Jesus taught that we should try to come to an agreement with our accuser before reaching court.
5:27-28	ncer				Jesus taught that it was not only wrong to commit adultery, but also to do what?	Jesus taught that it was not only wrong to commit adultery, but also to lust after a woman.
5:29-30	v31v				What did Jesus say we must do with anything that causes us to sin?	Jesus said that we must get rid of anything that causes us to sin.
5:32	ulyk				For what cause did Jesus allow divorce?	For the cause of sexual immorality did Jesus allow divorce.
5:32	y1kc				What does a husband cause his wife to become if he divorces her wrongly and she remarries?	A husband causes his wife to become an adulteress if he divorces her wrongly and she remarries.
5:37	lkhu				Instead of swearing oaths to various earthly things, what does Jesus say our speech should be like?	Jesus says that instead of swearing oaths by all these things we should let our speech be, “Yes, yes,” or “No, no”.
5:38-39	dc0m				What did Jesus teach we should do with one who is evil toward us?	Jesus taught that we should not resist one who is evil toward us.
5:43-44	tzwh				What did Jesus teach we should do with our enemies and with those who persecute us?	Jesus taught that we should love and pray for our enemies and for those who persecute us.
5:46-47	z9fk				Why did Jesus say that we must not only love those who love us, but also love our enemies?	Jesus said that if we only love those who love us, we do not receive a reward because we are only doing what the Gentiles already do.
6:2	dugw				What is the reward of those who do their acts of righteousness to be seen by people?	Those who do their acts of righteousness to be seen by people receive the praise of people as their reward.
6:3-4	nwuq				How should we do our acts of righteousness in order to be rewarded by the Father?	We should do our acts of righteousness in private.
6:5	nrrh				What reward do those receive who are hypocrites praying to be seen by people?	Those who are hypocrites praying to be seen by people receive their reward from people.
6:6	j30d				Those who pray in private receive a reward from whom?	Those who pray in private receive a reward from the Father.
6:7-8	pr6e				Why does Jesus say we should not pray with useless repetitions?	Jesus says we should not pray with useless repetitions because the Father knows what we need before we ask him.
6:10	k776				Where should we ask the Father that his will be done?	We should ask the Father that his will be done on earth, as it is already done in heaven.
6:15	pa2i				If we do not forgive others of their debts to us, what will the Father do?	If we do not forgive others of their debts to us, the Father will not forgive our debts.
6:16-18	ncwu				How should we fast so that we receive a reward from the Father?	We should fast without appearing to people as fasting, and then the Father will reward us.
6:19-20	oghj				Where should we store up treasure, and why?	We should store up treasure in heaven, because it cannot be destroyed or stolen there.
6:21	qstf				What will be where our treasure is?	Our heart will be where our treasure is.
6:24	mi47				Which two masters must we choose between?	We must choose between God and wealth as our masters.
6:25-26	zm5x				Why should we not worry about food, drink, and clothes?	We should not worry about food, drink, and clothes because the Father even takes care of the birds, and we are of much more value than they.
6:27	x4ew				What does Jesus remind us we cannot do by being anxious?	Jesus reminds us that we cannot add one cubit to our lifespan by being anxious.
6:33	rbf5				What must we seek first, and all our earthly needs will then be provided?	We must seek first the kingdom and the Father’s righteousness, and then all our earthly needs will be provided.
7:3-5	ku6c				What must we do first before we can clearly see to help our brother?	We must first judge ourselves and remove the log from our own eye before we can help our brother.
7:6	jard				What may happen if you give what is holy to the dogs?	If you give what is holy to the dogs, they may trample it and then turn and tear you to pieces.
7:8	i55x				What must we do to receive from the Father?	We must ask, seek, and knock in order to receive from the Father.
7:11	at3q				What does the Father give to those who ask him?	The Father gives good things to those who ask him.
7:12	by0j				What do the law and the prophets teach us about how to treat others?	The law and prophets teach us to do to others what we want people to do to us.
7:13	cj0y				To what does the broad way lead?	The broad way leads to destruction.
7:14	r0pt				To what does the narrow way lead?	The narrow way leads to life.
7:15-16	rrfw				How can we recognize false prophets?	We can recognize false prophets by the fruit of their lives.
7:21	ua6l				Who will enter into the kingdom of heaven?	Those who do the will of the Father will enter the kingdom of heaven.
7:22-23	uvqb				What will Jesus say to many who have prophesied, driven out demons, and done miracles in Jesus’ name?	Jesus will say to them, “I never knew you! Get away from me, you evil-doers”!
7:24	spf7				Who is like the wise man in Jesus’ parable of the two houses?	One who hears Jesus’ words and obeys them is like the wise man.
7:26	xg7q				Who is like the foolish man in Jesus’ parable of the two houses?	One who hears Jesus’ words and does not obey them is like the foolish man.
7:29	kq7z				How did Jesus teach the people compared to how the scribes taught?	Jesus taught the people as one who had authority, not as the scribes taught.
8:4	is9n				Why did Jesus say the healed leper should go to the priest and offer the gift Moses commanded?	Jesus told the healed leper to go to the priest for a testimony to them.
8:7	uzzf				What did Jesus say he would do when the centurion told him about his paralyzed servant?	Jesus said he would go to the centurion’s house and heal the servant.
8:8	sg0e				Why did the centurion say that Jesus didn’t need to come to his house?	The centurion said that he was not worthy to have Jesus in his house, and that Jesus could just say the word and heal the servant.
8:10	lf97				What compliment did Jesus give the centurion?	Jesus said that not even in Israel had he found anyone with so much faith as the centurion.
8:11	mu6e				Who did Jesus say would come and recline at table in the kingdom of heaven?	Jesus said that many would come from the east and the west and recline at table in the kingdom of heaven.
8:12	xrku				Who did Jesus say would be thrown into outer darkness where there is weeping and gnashing of teeth?	Jesus said that the sons of the kingdom would be thrown into outer darkness.
8:14-15	x9m7				Who did Jesus heal when he entered Peter’s house?	Jesus healed Peter’s mother-in-law when he entered Peter’s house.
8:17	bv35				What prophecy from Isaiah was fulfilled as Jesus healed all who were demon-possessed and sick?	Isaiah’s prophecy, “He himself took our sickness and bore our diseases,” was fulfilled.
8:20	y409				What did Jesus say about the way he lived when the scribe asked to follow him?	Jesus said that he had no permanent home.
8:21-22	oarx				When a disciple asked to go bury his father before following Jesus, what did Jesus say?	Jesus told the disciple to follow him, and to leave the dead to bury their own dead.
8:24	xuks				What was Jesus doing in the boat when the great storm arose on the sea?	Jesus was sleeping when the great storm arose on the sea.
8:26	eu1p				When the disciples woke Jesus up because they were afraid of dying, what did Jesus say to them?	Jesus said to the disciples, “Why are you afraid, you of little faith”?
8:27	bn5m				Why were the disciples marveling at Jesus after there was calm?	The disciples marveled at Jesus because the winds and the sea obeyed him.
8:28	mfbz				What kind of men met Jesus when he came to the country of the Gadarenes?	Jesus met two demon-possessed men who were very violent.
8:29	reg0				What was the concern of the demons speaking through the men to Jesus?	The demons were concerned that Jesus had come to torment them before the set time.
8:32	sbbw				What happened when Jesus cast out the demons?	When Jesus cast out the demons, they entered a herd of pigs and the pigs rushed into the sea and perished.
8:34	zbet				What did the people beg Jesus to do when they came out of the city to meet him?	The people begged Jesus to leave their region.
9:3-5	h9jo				Why did some of the scribes think that Jesus was blaspheming God?	Some of the scribes thought that Jesus was blaspheming God because Jesus told the paralyzed man that his sins were forgiven.
9:5-6	zvj3				Why did Jesus say he had told the paralytic that his sins were forgiven, instead of telling him to get up and walk?	Jesus had told the paralytic that his sins were forgiven to demonstrate that he had authority on earth to forgive sins.
9:8	y0xp				Why did the people praise God when they saw the paralytic man’s sins forgiven and his body healed?	They were overawed and praised God, who had given such authority to men.
9:9	sno9				What was Matthew’s occupation before he followed Jesus?	Matthew was a tax collector before he followed Jesus.
9:10	uv4o				With whom did Jesus and his disciples eat?	Jesus and his disciples ate with tax collectors and sinful people.
9:13	cqos				Who did Jesus say he came to call to repentance?	Jesus said he came to call sinners to repentance.
9:15	wjy3				Why did Jesus say his disciples were not fasting?	Jesus said his disciples were not fasting because he was still with them.
9:15	qh9c				When did Jesus say his disciples would fast?	Jesus said his disciples would fast when he was taken away from them.
9:20-21	vtmg				What did the woman with severe bleeding do, and why?	The woman with severe bleeding touched the edge of Jesus’ garment thinking that if she only touched his garment, she would be made well.
9:22	adih				What did Jesus say had made the woman with severe bleeding well?	Jesus said that the woman with severe bleeding had been made well by her faith.
9:24	tsrx				Why did the people laugh at Jesus when he entered the Jewish official’s house?	The people laughed at Jesus because Jesus said that the girl was not dead, but sleeping.
9:26	puh6				What happened after Jesus raised the girl from the dead?	News about Jesus raising the girl from the dead spread into all that region.
9:27	uu6g				What did the two blind men keep shouting at Jesus?	The two blind men kept shouting, “Have mercy on us, Son of David”!
9:29	ssy6				Jesus healed the two blind men according to what?	Jesus healed the two blind men according to their faith.
9:34	w4wg				After Jesus healed the mute man, what accusation did the Pharisees make against him?	The Pharisees accused Jesus of driving out demons by the ruler of demons.
9:36	d3m6				Why did Jesus have compassion on the crowds?	Jesus had compassion on the crowds because they were worried and confused, and were like sheep without a shepherd.
9:38	f4i0				For what did Jesus tell his disciples to pray urgently?	Jesus told his disciples to pray urgently that the Lord of the harvest send out laborers into his harvest.
10:1	qja5				What authority did Jesus give his twelve disciples?	Jesus gave his twelve disciples authority to drive out unclean spirits, and to heal all kinds of diseases.
10:4	zmgs				What is the name of the disciple who would betray Jesus?	The name of the disciple who would betray Jesus was Judas Iscariot.
10:6	mn04				Where did Jesus send his disciples at this time?	Jesus sent his disciples only to the lost sheep of the house of Israel.
10:9-10	w375				Were the disciples to carry any money or extra clothes with them?	No, the disciples were not to carry any money or extra clothes with them.
10:11	ea4v				Where were the disciples to stay when they went from village to village?	The disciples were to find someone worthy in the village and stay there until they left.
10:14-15	zwvq				What would be the judgment on the cities that did not receive the disciples or listen to their words?	The judgment on the cities that did not receive the disciples or listen to their words would be worse than the judgment on Sodom and Gomorrah.
10:17-18	c8xc				What did Jesus say people would do to the disciples?	Jesus said that people would deliver the disciples up to councils, whip them, and bring them before governors and kings.
10:20	x3d6				Who would speak through the disciples when they were delivered up?	The Spirit of the Father would speak through the disciples when they were delivered up.
10:22	ku49				Who did Jesus say would be saved in the end?	Jesus said that those who endure to the end will be saved.
10:24-25	ush3				How would those who hated Jesus treat Jesus’ disciples?	Those who hated Jesus would also hate his disciples.
10:28	abh9				Who did Jesus say we are not to fear?	We are not to fear those who kill the body but are unable to kill the soul.
10:28	ykel				Who did Jesus say we are to fear?	We are to fear him who is able to destroy both soul and body in hell.
10:32	b6b3				What will Jesus do for everyone who confesses him before men?	Jesus will confess him before the Father in heaven.
10:33	yncm				What will Jesus do for everyone who denies him before men?	Jesus will deny him before the Father in heaven.
10:34-36	tpdz				What kind of divisions did Jesus say he came to bring?	Jesus said that he came to bring divisions even within households.
10:39	mi0f				What will someone find who loses his life for Jesus’ sake?	Someone who loses his life for Jesus’ sake will find his life.
10:42	emm9				What will someone receive who gives even a cup of cold water to an unimportant disciple?	Someone who gives even a cup of cold water to an unimportant disciple will receive his reward.
11:1	dxwi				What did Jesus finish before he departed to teach and preach in the cities?	Jesus finished instructing his 12 disciples before he departed.
11:3	s3sa				What was the message John the Baptist sent to Jesus?	John the Baptist sent the message, “Are you the Coming One, or is there another person we should be looking for”?
11:5	d3vy				What did Jesus say was happening as evidence that he was the Coming One?	Jesus said the sick were being healed, the dead were being raised, and the needy were being told the good news.
11:6	atln				What did Jesus promise for those who found no occasion of stumbling in him?	Jesus promised a blessing for those who found no occasion of stumbling in him.
11:9-10	e8eo				What did Jesus say was the role John the Baptist played in his life?	Jesus said that John the Baptist was the prophesied messenger who would prepare the way before the Coming One.
11:14	jbbu				Who did Jesus say that John the Baptist was?	Jesus said that John the Baptist was Elijah.
11:18	k0mi				What did that generation say about John the Baptist who came not eating bread or drinking wine?	That generation said that John the Baptist had a demon.
11:19	njgt				What did that generation say about Jesus who came eating and drinking?	That generation said that Jesus was a glutton and a drunkard, and a friend of tax collectors and sinners.
11:20	wf32				What did Jesus declare regarding the cities where his great deeds were done, yet they had not repented?	Jesus rebuked the cities where his great deeds were, yet they had not repented.
11:25	drfx				Jesus praised the Father for concealing the kingdom of heaven from whom?	Jesus praised the Father for concealing the kingdom of heaven from the wise and understanding.
11:25	njt7				Jesus praised the Father for revealing the kingdom of heaven to whom?	Jesus praised the Father for revealing the kingdom of heaven to those who were untaught, like little children.
11:27	wma4				Who did Jesus say knows the Father?	Jesus said that he knows the Father, and anyone to whom he desires to reveal him.
11:28	nbjh				To whom did Jesus promise rest?	Jesus promised rest to all who labor and are heavy burdened.
12:2	b9vr				What were Jesus’ disciples doing that the Pharisees complained about to him?	The Pharisees complained that Jesus’ disciples were plucking heads of grain and eating them, which they believed was unlawful to do on the Sabbath.
12:6	ug3r				Who did Jesus say was greater than the temple?	Jesus said that he was greater than the temple.
12:8	nz6q				What authority does the Son of Man, Jesus, have?	The Son of Man, Jesus, is Lord of the Sabbath.
12:10	lthc				What question did the Pharisees ask Jesus in the synagogue in front of the man with the dried up hand?	The Pharisees asked Jesus, “Is it lawful to heal on the Sabbath”?
12:12	wtgd				What did Jesus say it was lawful to do on the Sabbath?	Jesus said it was lawful to do good on the Sabbath.
12:14	ese2				When the Pharisees saw Jesus heal the man with the dried up hand, what did they do?	The Pharisees went out and plotted against him and seeking how they might destroy him.
12:18	fy8x				In Isaiah’s prophecy about Jesus, who would hear God’s judgment and have confidence in Jesus?	The Gentiles would hear God’s judgment and have confidence in Jesus.
12:19-20	my7x				In Isaiah’s prophecy about Jesus, what would Jesus not do?	Jesus would not strive, cry aloud, break a bruised reed, or quench smoking flax.
12:26	u3mb				How did Jesus respond to the accusation that he cast out demons by Beelzebub?	Jesus said that if Satan drives out Satan, then how will Satan’s kingdom stand?
12:28	jfrx				What did Jesus say was happening if he was driving out demons by the Spirit of God?	Jesus said that the kingdom of God had come upon them if he was driving out demons by the Spirit of God.
12:31	j3mo				Which sin did Jesus say will not be forgiven?	Jesus said that blasphemy against the Spirit will not be forgiven.
12:33	kp5v				By what is a tree known?	A tree is known by its fruit.
12:37	uz3e				By what did Jesus say the Pharisees would be justified and condemned?	Jesus said that the Pharisees would be justified and condemned by their words.
12:39-40	glyv				What sign did Jesus say he would give his generation?	Jesus said he would give his generation the sign of Jonah, being in the heart of the earth three days and three nights.
12:41	w241				Who did Jesus say was greater than Jonah?	Jesus said that he was greater than Jonah.
12:41	c6ii				Why will the men of Nineveh condemn the people of Jesus’ generation?	The men of Nineveh will condemn Jesus’ generation because they listened to God’s word through Jonah, but Jesus’ generation did not even listen to the Son of Man, who is greater than Jonah.
12:42	nz4k				Who did Jesus say was greater than Solomon?	Jesus said that he was greater than Solomon.
12:43-45	urab				How will Jesus’ generation be like a man who has an unclean spirit go away from him?	Jesus’ generation will be like a man who has an unclean spirit go away from him, because the unclean spirit returns with seven other spirits and the final condition of the man becomes worse than the first.
12:48-50	ibo0				Who did Jesus say are his brother, sister, and mother?	Jesus said that those who do the will of the Father are his brother, sister, and mother.
13:4	lc0c				In Jesus’ parable of the sower, what happened to the seed that fell on the wayside?	The seed that fell on the wayside was devoured by the birds.
13:5-6	tuku				In Jesus’ parable of the sower, what happened to the seed that fell on rocky ground?	The seed that fell on rocky ground immediately sprang up quickly, but was scorched by the sun and withered away.
13:7	elzi				In Jesus’ parable of the sower, what happened to the seed that fell among the thorn plants?	The seed that fell among the thorn plants was choked by the thorn plants.
13:8	c99d				In Jesus’ parable of the sower, what happened to the seed that fell on good soil?	The seed that fell on good soil produced grain, some 100 times as much, some 60, and some 30.
13:14	bkiz				Isaiah’s prophecy said that the people would hear and see, but not what?	Isaiah’s prophecy said that the people would hear, but would not understand; they would see, but in no way perceive.
13:15	yyfo				What was wrong with the people who heard Jesus but did not understand?	The people who heard Jesus but did not understand had dull hearts, were heavy of hearing, and had closed their eyes.
13:19	fldn				In the parable of the sower, what kind of person is the seed sown on the wayside?	The seed sown on the wayside is the person who hears the word of the kingdom but does not understand it; then the evil one comes and snatches away what has been sown in his heart.
13:20-21	tqa2				In the parable of the sower, what kind of person is the seed sown on the rocky ground?	The seed sown on the rocky ground is the person who hears the word and receives it with joy immediately, but stumbles immediately when persecution arises.
13:22	v368				In the parable of the sower, what kind of person is the seed sown among the thorn plants?	The seed sown among the thorn plants is the person who hears the word, but the cares of the world and the deceitfulness of riches choke the word.
13:23	xlyu				In the parable of the sower, what kind of person is the seed sown on the good soil?	The seed sown on the good soil is the person who hears the word and understands it, and then produces fruit.
13:28	jliy				In the parable of the weeds, who sowed the weeds in the field?	An enemy sowed the weeds in the field.
13:30	fcka				What instructions did the landowner give the servants about the weeds and the wheat?	The landowner told the servants to let both grow together until the harvest, and then to gather the weeds to be burned, and the wheat into the barn.
13:31-32	uw30				In Jesus’ parable of the mustard seed, what happens to the tiny mustard seed?	The mustard seed becomes a tree greater than the garden plants so that the birds nest in its branches.
13:33	f6ro				How did Jesus say the kingdom of heaven was like yeast?	Jesus said that the kingdom of heaven was like yeast which was mixed with three measures of flour until it rose.
13:37-39	m71l				In the parable of the weeds, who sows the good seed, what is the field, who is the good seed, who are the weeds, and who sowed the weeds?	The sower of the good seed is the Son of Man; the field is the world; the good seed are the sons of the kingdom; the weeds are the sons of the evil one, and the sower of the weeds is the devil.
13:39	w09v				In the parable of the weeds, who are the reapers and what does the harvest represent?	The reapers are the angels, and the harvest is the end of the world.
13:42	yrex				What happens at the end of the world to those who commit iniquity?	At the end of the world, those who commit iniquity are thrown into the furnace of fire.
13:43	g76c				What happens at the end of the world to those who are righteous?	At the end of the world, the righteous shine forth like the sun.
13:44	foh7				In Jesus’ parable, what does the man do who finds in a field the treasure, which represents the kingdom of heaven?	The man who finds the treasure sells everything he possesses and buys the field.
13:45-46	qu33				In Jesus’ parable, what does the man do who finds the one pearl of great value, which represents the kingdom of heaven?	The man who finds the one pearl of great value sells everything that he possesses and buys it.
13:47-48	oy9w				How is the parable of the fishing net like what will happen at the end of the world?	Just as the worthless things from the net were separated from the good and thrown away, at the end of the world the wicked will be separated from the righteous and thrown into the furnace.
13:54	ra3l				What question did the people from his own region ask about Jesus when they heard Jesus teach?	The people asked, “Where does this man get his wisdom from, and these miracles”?
13:57	q0bi				What did Jesus say happens to a prophet in his own country?	Jesus said that a prophet is without honor in his own country.
13:58	ghor				What happened in Jesus’ own region because of the people’s unbelief?	Because of the people’s unbelief, Jesus did not do many miracles in his own region.
14:2	ebi1				Who did Herod think Jesus was?	Herod thought Jesus was John the Baptist risen from the dead.
14:4	y1zc				What had Herod done unlawfully, about which John the Baptist told him?	Herod had married his brother’s wife.
14:5	frn8				Why did Herod not immediately put John the Baptist to death?	Herod did not immediately put John the Baptist to death because he feared the people, who regarded John as a prophet.
14:7	hktz				What did Herod do after the daughter of Herodias danced for him on his birthday?	Herod promised with an oath to give the daughter of Herodias whatever she should ask.
14:8	u0vg				For what did the daughter of Herodias ask?	To please her mother, she asked for the head of John the Baptist upon a platter.
14:9	cly0				Why did Herod give the daughter of Herodias her request?	Herod gave the girl her request because of his oath and because of all the people at dinner with him.
14:14	vv61				What was Jesus’ reaction when he saw the large crowd following him?	Jesus had compassion on them and healed their sick.
14:16	dwt7				What did Jesus challenge his disciples to do for the crowd?	Jesus challenged his disciples to give the crowd something to eat.
14:19	tk14				What did Jesus do with the five loaves and the two fish the disciples brought to him?	Jesus looked up to heaven, blessed and broke the loaves and gave them to the disciples to give to the crowd.
14:20-21	a6ku				How many people ate, and how much food was left over?	About five thousand men ate plus women and children, and there were twelve baskets left over.
14:23	hjy8				What did Jesus do after he sent the crowd away?	Jesus went up on the mountain to pray by himself.
14:24	bcil				What was happening with the disciples in the midst of the sea?	The disciples’ boat was almost uncontrollable because of the wind and waves.
14:25	abkd				How did Jesus go to the disciples?	Jesus went to the disciples by walking on the water.
14:27	mnxr				What did Jesus tell the disciples when they saw him?	Jesus told his disciples to be brave and to not be afraid.
14:29	q6ro				What did Jesus tell Peter to come and do?	Jesus told Peter to come and walk on the water.
14:30	flxj				Why did Peter begin to sink into the water?	Peter began to sink into the water when he became afraid.
14:32	uxbd				What happened when Jesus and Peter went into the boat?	When Peter and Jesus went into the boat, the wind ceased blowing.
14:33	gme8				What did the disciples do when they saw this?	When the disciples saw this, they worshiped Jesus and said that he was the Son of God.
14:35	ha1b				What did the people do when Jesus and the disciples got to the other side of the sea?	When Jesus and the disciples got to the other side of the sea, the people brought to Jesus all who were sick.
15:4-6	kbm1				What example did Jesus give of how did the Pharisees made void the word of God by their traditions?	The Pharisees prevented children from helping their parents by taking the money as a “gift given to God”.
15:7-8	amuf				What did Isaiah prophecy about the Pharisees’ lips and hearts?	Isaiah prophesied that the Pharisees would honor God with their lips, but their heart would be far from God.
15:9	dg7a				Instead of teaching the word of God, what were the Pharisees teaching as doctrine?	The Pharisees were teaching as doctrines the commands of people.
15:11	yxv2				What did Jesus say does not defile a person?	Jesus said that what a person eats does not defile a person.
15:11	byim				What did Jesus say does defile a person?	Jesus said that what comes out of a person’s mouth defiles a person.
15:14	xiwl				What did Jesus call the Pharisees, and what did he say would happen to them?	Jesus called the Pharisees blind guides and said that they would fall into a pit.
15:19	yur6				What kinds of things proceed from the heart, which defile a person?	From the heart proceeds evil thoughts, murder, adultery, sexual immorality, theft, false witness, and insults.
15:23	watr				What did Jesus do at first when the Canaanite woman shouted out to him for mercy?	Jesus answered her not a word.
15:24	xjgb				What was Jesus’ explanation of why he was not helping the Canaanite woman?	Jesus explained that he had been sent only to the lost sheep of the house of Israel.
15:28	zncr				When the Canaanite woman humbled herself, what did Jesus say to her and do for her?	Jesus said that the woman had great faith, and he granted her her request.
15:30-31	e7j2				What did Jesus do for the large crowds that came to him in Galilee?	Jesus healed the mute, the crippled, the lame, and the blind.
15:34	wkwe				How many loaves and fish did the disciples have to feed the crowd?	The disciples had seven loaves, and a few small fish.
15:36	ewi3				What did Jesus do with the loaves and fish?	Jesus took the loaves and the fish, gave thanks, broke the loaves and gave them to his disciples.
15:37	hcz5				How much food was left over after everyone ate?	There were seven baskets full remaining after everyone ate.
