Reference	ID	Tags	Quote	Occurrence	Question	Response
3:7	fibz				Why should husbands live with their wives according to knowledge?	Husbands should live with their wives according to knowledge so that their prayers are not hindered.
3:8-9	gdre				Why did Peter instruct all of the foreigners, the chosen ones, to be likeminded and to continue to bless?	Because they were all called to do so, that they might inherit a blessing.
3:10-12	clme				Why should the one who wants to love life stop his tongue from evil and turn away from what is bad and do what is good?	Because the eyes of the Lord see the righteous.
3:14	nusd				Who were the ones who were blessed?	Those who suffered because of righteousness were blessed.
3:15	fhtx				What were the believers told to do to maintain their confidence in God?	They were told to set apart the Lord Christ as precious in their hearts.
3:15-16	sn80				How were the believers always to answer everyone who asked about their confidence in God?	They were to be ready to answer always with meekness and respect.
3:18	x772				Why did Christ suffer once for sins?	Christ suffered once so that he would bring Peter and the believers to God.
3:19-20	ujcx				Why were the spirits to whom Christ preached in the spirit now in prison?	The spirits who are now in prison were disobedient when the patience of God was waiting in the days of Noah.
3:21	sj6m				What kind of baptism saves the believer?	The baptism that saves the believer is not the washing with water, but the appeal of a good conscience to God through the resurrection of Jesus Christ.
3:22	byvg				As Jesus is at the right hand of God in heaven, what must angels, authorities, and powers do?	They must all submit to him.
4:1	tx7j				With what did Peter command the believers to arm themselves?	He commanded them to arm themselves with the same intention that Christ had when he suffered in the flesh.
4:3-4	vwis				Why did the Gentiles speak evil about the believers?	They spoke evil about the foreigners, the chosen ones, because they did not participate in sensuality, passion, drunkenness, carousing, wild parties, and in wicked idolatries like the Gentiles.
4:5	rctr				Who is God ready to judge?	God is ready to judge both the living and the dead.
4:7	u9wf				Why were the believers to be of sound mind and have fervent love for one another?	They were to do those things because the end of all things was coming, and for the sake of their prayers.
4:10-11	zhpm				Why were each of the believers to use the gifts they had received to serve one another?	They were to use their gifts so that God may be glorified through Jesus Christ.
4:12-13	eya0				Why were the believers told to rejoice if they experienced the sufferings of Christ or were insulted for the name of Christ?	Because they were blessed if they were insulted.
4:15	pa47				For what actions were Christians not to be found guilty and suffer?	Christians were not to suffer as murderers, thieves, evildoers, or meddlers.
4:17-18	vdkd				Why should the ungodly person and the sinner obey God’s gospel?	The ungodly person and the sinner obey God’s gospel because their judgment will be even more severe that the judgment of righteous people.
4:19	ipjt				How were those who suffered according to the will of God to act?	They were to entrust their souls to the faithful Creator while they did good.
5:1	heju				Who was Peter?	Peter was a fellow elder, a witness of the sufferings of Christ, and a participant in the glory that will be revealed.
5:1-2	loxr				What did Peter exhort his fellow elders to do?	He exhorted them to tend the flock of God and look after them.
5:5	zfbv				To whom were the younger men to submit?	They were to submit to the older men.
5:5-7	eecj				Why did all of them need to have humility and serve one another?	Because God gives grace to the humble, and so that God might exalt them in due time.
5:8	zdqi				What is the devil like?	He is like a roaring lion stalking around, looking for someone to devour.
5:8-9	spo3				What were the people instructed to do?	They were instructed to be sober, to be watchful, to stand firm against the devil, and to be strong in their faith.
5:10	yqri				What would happen to the people after they had suffered for a little while?	God would perfect, establish, and strengthen them.
5:12	nyhx				As whom did Peter regard Silvanus?	Peter regarded Silvanus as a faithful brother.
5:12	dkub				What did Peter say about what he had written?	He said that what he had written was the true grace of God.
5:13-14	rcgo				Who greeted the believers and how were they to greet one another?	She who was in Babylon, and Mark, Peter’s son in the faith, greeted them; they were to greet one another with a kiss of love.
